Year,RCDTS,Enrollment ,PBE,PME
2013-2014,190222050262002,275,7,0
2013-2014,190222050262004,524,9,0
2013-2014,190222050262005,434,11,0
2013-2014,190222050262006,574,6,1
2013-2014,190222050262007,382,4,1
2013-2014,190222050262008,375,2,1
2013-2014,190222050262009,577,12,1
2013-2014,190222050261012,742,3,2
2013-2014,190222050260003,2622,8,1
2013-2014,480723220262002,394,6,0
2013-2014,480723220260004,181,2,0
2013-2014,480723220261001,111,4,0
2013-2014,060164010262005,248,0,0
2013-2014,060164010261001,418,2,0
2013-2014,060164010262003,601,3,0
2013-2014,060164010260001,946,1,0
2013-2014,060164010262004,658,6,0
2013-2014,300391960260001,143,0,0
2013-2014,300391960262004,94,0,0
2013-2014,300391960261002,96,0,0
2013-2014,300391960262003,103,0,0
2013-2014,560992030042001,382,7,2
2013-2014,340490330022001,305,3,0
2013-2014,550980010262003,259,0,1
2013-2014,550980010260001,217,1,0
2013-2014,550980010261002,183,0,0
2013-2014,070161590021001,682,1,0
2013-2014,070161590022006,390,0,0
2013-2014,070161590022004,299,2,0
2013-2014,070161590022002,252,0,0
2013-2014,070161590022005,318,1,0
2013-2014,470712690042002,94,2,0
2013-2014,431021400262004,105,8,0
2013-2014,431021400262003,422,5,1
2013-2014,431021400260001,483,1,1
2013-2014,431021400261002,539,6,0
2013-2014,431021400262005,103,6,0
2013-2014,050160650041002,531,11,2
2013-2014,050160650042004,375,7,4
2013-2014,050160650042005,494,13,2
2013-2014,050160650042024,359,7,0
2013-2014,050160650041007,762,7,2
2013-2014,050160650043020,184,4,0
2013-2014,050160650042023,404,6,0
2013-2014,050160650042009,523,10,1
2013-2014,050160650042010,405,0,0
2013-2014,050160650042022,573,7,1
2013-2014,050160650041012,576,9,0
2013-2014,050160650042014,404,6,0
2013-2014,050160650042015,374,2,0
2013-2014,050160650043017,35,0,0
2013-2014,050160650042019,354,3,1
2013-2014,050160650042020,529,12,1
2013-2014,050160650042021,525,5,0
2013-2014,050162020170001,3148,33,1
2013-2014,070162310160001,854,4,1
2013-2014,070161240021001,427,3,0
2013-2014,070161240022002,337,4,0
2013-2014,070161240022003,327,4,0
2013-2014,070161240022004,336,0,0
2013-2014,070161240022005,355,5,0
2013-2014,210281150042001,221,0,0
2013-2014,200962250160001,417,0,0
2013-2014,200961120042001,330,0,0
2013-2014,200961120042002,380,0,1
2013-2014,560990890022002,324,1,0
2013-2014,050160720022002,658,3,2
2013-2014,480722650262002,691,1,0
2013-2014,480722650260001,413,4,2
2013-2014,480722650261001,346,1,0
2013-2014,190221000160001,1525,4,0
2013-2014,250410030042001,295,1,0
2013-2014,431020060262001,222,2,0
2013-2014,431020060262002,293,2,0
2013-2014,431020060260001,361,1,0
2013-2014,431020060262003,289,2,0
2013-2014,090100010262002,603,3,0
2013-2014,170530740272001,221,2,0
2013-2014,120130350260001,335,0,0
2013-2014,120130350261001,281,2,0
2013-2014,120130350262005,160,0,0
2013-2014,120130350262002,250,2,0
2013-2014,120130350262006,184,0,0
2013-2014,120130350262001,153,2,0
2013-2014,070161610022001,314,3,0
2013-2014,070161610022002,316,4,0
2013-2014,070161610021003,911,6,0
2013-2014,070161610022006,384,2,0
2013-2014,070161610022007,450,4,0
2013-2014,070161690021001,177,0,0
2013-2014,070161690022002,257,0,0
2013-2014,060160910022001,149,1,0
2013-2014,060160910022003,157,3,0
2013-2014,060160910021001,288,3,0
2013-2014,060160910022004,212,2,0
2013-2014,060160910022005,99,0,0
2013-2014,070161420021001,533,2,0
2013-2014,070161420022004,409,5,0
2013-2014,070161420022003,427,4,0
2013-2014,070161420022002,244,2,1
2013-2014,470712210262003,308,3,0
2013-2014,470712210260004,456,3,0
2013-2014,470712210262002,118,2,0
2013-2014,340491140022003,500,2,3
2013-2014,340491140021001,307,2,1
2013-2014,440630030032001,277,4,0
2013-2014,440630030031001,237,0,0
2013-2014,56099157C041001,894,7,1
2013-2014,210281680261002,297,1,0
2013-2014,210281680262003,402,1,2
2013-2014,210281680260001,580,3,0
2013-2014,210281680262004,537,1,1
2013-2014,460690010262004,90,0,0
2013-2014,460690010262005,67,0,0
2013-2014,460690010260001,149,0,0
2013-2014,060160840022004,240,0,0
2013-2014,060160840021002,430,0,1
2013-2014,060160840022003,237,2,0
2013-2014,060160840022005,372,0,0
2013-2014,500820700042003,525,4,1
2013-2014,500820700042001,251,2,0
2013-2014,500820770160001,613,1,1
2013-2014,080891450222003,304,1,1
2013-2014,080891450222015,519,6,0
2013-2014,080891450222004,308,0,1
2013-2014,080891450222006,274,0,0
2013-2014,080891450220001,1270,5,1
2013-2014,080891450221002,654,0,0
2013-2014,080891450222017,344,0,0
2013-2014,080891450222005,226,1,0
2013-2014,080891450222012,263,2,0
2013-2014,340490790022001,756,2,1
2013-2014,340490790022002,719,3,2
2013-2014,340490790021001,741,1,2
2013-2014,200830010262002,265,1,0
2013-2014,200830010260001,118,0,0
2013-2014,200830010261001,58,0,0
2013-2014,080431200220002,236,1,0
2013-2014,080431200221001,228,4,0
2013-2014,080431200222002,349,7,0
2013-2014,330482050263001,238,1,0
2013-2014,330482050261021,522,1,1
2013-2014,330482050262022,115,2,1
2013-2014,330482050262018,340,1,0
2013-2014,330482050260023,1265,2,0
2013-2014,330482050262017,392,2,0
2013-2014,330482050261022,488,2,0
2013-2014,330482050262020,435,5,0
2013-2014,330482050262015,449,5,0
2013-2014,330482050262021,354,4,0
2013-2014,200300070262001,352,2,0
2013-2014,200300070260001,208,0,0
2013-2014,200300070261001,222,0,0
2013-2014,280372240262004,317,1,0
2013-2014,280372240260001,277,1,0
2013-2014,24032072C042001,221,1,0
2013-2014,240320730170001,193,0,0
2013-2014,340490370022003,425,1,0
2013-2014,340490370021001,435,3,0
2013-2014,200960140042001,108,0,0
2013-2014,070161330022001,308,0,0
2013-2014,070161330023001,49,0,0
2013-2014,280372280260001,831,4,2
2013-2014,280372280261002,602,6,3
2013-2014,280372280262003,415,10,0
2013-2014,280372280262004,354,7,1
2013-2014,280372280262005,397,6,2
2013-2014,310453040262008,296,2,0
2013-2014,310453040263001,75,1,0
2013-2014,310453040260001,2005,26,0
2013-2014,310453040261003,717,12,0
2013-2014,310453040261002,730,5,0
2013-2014,310453040262004,425,10,2
2013-2014,310453040262001,468,6,0
2013-2014,310453040262007,392,14,1
2013-2014,310453040262006,289,4,0
2013-2014,310453040262003,479,6,0
2013-2014,160194240262002,253,7,0
2013-2014,160194240262005,256,0,0
2013-2014,160194240260001,631,1,1
2013-2014,160194240261003,443,2,2
2013-2014,160194240262004,254,3,0
2013-2014,540920040260004,315,1,1
2013-2014,540920040261003,252,0,0
2013-2014,540920040262002,524,3,0
2013-2014,431020690022002,255,1,2
2013-2014,431020690022001,612,2,11
2013-2014,130140600022001,268,0,1
2013-2014,300391300042001,243,3,0
2013-2014,090270050262004,465,0,1
2013-2014,090270050260001,316,0,0
2013-2014,090270050261003,261,0,0
2013-2014,090101880042001,206,1,0
2013-2014,400560070262003,652,1,0
2013-2014,400560070260003,395,0,0
2013-2014,400560070261002,287,0,0
2013-2014,190220410022001,592,12,2
2013-2014,190220410022002,575,7,3
2013-2014,190220410022003,665,6,0
2013-2014,190220410022004,572,7,0
2013-2014,190220410021009,1204,9,1
2013-2014,190220870170001,2442,24,0
2013-2014,190220870170002,2454,7,0
2013-2014,190220870170004,1274,4,0
2013-2014,190220870170003,2282,10,0
2013-2014,050160350021001,590,7,4
2013-2014,050160350022002,351,2,3
2013-2014,050160350022001,294,8,0
2013-2014,050160340041006,882,3,0
2013-2014,050160340042001,533,2,0
2013-2014,050160340042002,511,5,0
2013-2014,050160340042003,585,2,4
2013-2014,050160340042004,469,0,2
2013-2014,050160340042005,548,2,0
2013-2014,050160340041007,843,4,2
2013-2014,050160340042008,524,4,0
2013-2014,050160670021002,262,1,1
2013-2014,050160670022003,352,3,0
2013-2014,020440010262001,429,0,0
2013-2014,020440010260001,190,0,0
2013-2014,190220620021001,403,4,0
2013-2014,190220620022002,453,3,0
2013-2014,250410060042001,74,0,0
2013-2014,350500950042001,275,3,0
2013-2014,410570090261003,970,0,0
2013-2014,410570090262007,441,0,0
2013-2014,410570090263001,319,0,0
2013-2014,410570090260001,1989,0,0
2013-2014,410570090261004,981,1,0
2013-2014,410570090262012,394,1,1
2013-2014,410570090262013,378,0,0
2013-2014,410570090262022,530,0,1
2013-2014,410570090262020,334,2,0
2013-2014,410570090262016,337,0,0
2013-2014,500821100041006,301,3,0
2013-2014,500821100042002,384,2,0
2013-2014,340491240160001,1929,18,6
2013-2014,320460060262002,355,3,0
2013-2014,320460060260001,156,4,0
2013-2014,340490360022001,173,0,0
2013-2014,340490460042001,362,1,1
2013-2014,340490460042005,675,5,1
2013-2014,340490460043001,142,1,0
2013-2014,340490460041001,744,2,0
2013-2014,340490460042004,390,0,0
2013-2014,340490460042007,481,3,1
2013-2014,340490460041002,377,2,0
2013-2014,340490460042006,382,4,0
2013-2014,340490460042003,454,5,6
2013-2014,340491270160001,1448,13,2
2013-2014,340491270160002,1578,6,0
2013-2014,200970010260003,137,0,0
2013-2014,200970010262002,202,0,0
2013-2014,400310100262003,321,2,0
2013-2014,400310100260001,140,0,0
2013-2014,380652000262001,153,2,0
2013-2014,380652000260001,120,1,0
2013-2014,010750040260002,96,0,0
2013-2014,010750040261002,116,0,0
2013-2014,010750040262001,180,0,0
2013-2014,340490560022001,531,4,0
2013-2014,340490560022003,476,3,0
2013-2014,340490560022002,622,6,0
2013-2014,340490560021002,614,1,1
2013-2014,280065020170001,397,1,0
2013-2014,260343280242004,353,3,2
2013-2014,260343280240001,231,2,0
2013-2014,250330100262002,161,2,0
2013-2014,250330100262004,477,1,0
2013-2014,250330100260002,536,3,0
2013-2014,250330100263001,75,0,0
2013-2014,490810290022001,220,8,0
2013-2014,200350010262001,314,1,0
2013-2014,200350010260003,178,0,0
2013-2014,200350010261001,150,0,0
2013-2014,041011220222015,565,1,0
2013-2014,041011220220002,2010,4,0
2013-2014,041011220221005,1115,0,0
2013-2014,041011220222005,321,0,0
2013-2014,041011220222013,439,1,0
2013-2014,041011220222006,312,0,0
2013-2014,041011220222007,324,0,0
2013-2014,041011220222014,449,0,0
2013-2014,041011220222010,384,0,0
2013-2014,041011220222008,357,0,0
2013-2014,041011220222011,435,2,0
2013-2014,500821750022002,526,2,1
2013-2014,500821750021001,323,1,0
2013-2014,200830030262009,494,0,0
2013-2014,200830030260001,574,0,0
2013-2014,200830030261002,467,1,0
2013-2014,200830030262010,581,5,0
2013-2014,440630360022001,439,4,3
2013-2014,380540210262004,78,0,0
2013-2014,380540210260001,142,0,0
2013-2014,440630500262007,820,4,1
2013-2014,440630500260001,696,1,0
2013-2014,440630500261002,496,1,0
2013-2014,440630500262003,407,0,0
2013-2014,440630500262005,100,2,0
2013-2014,070161520021001,456,0,1
2013-2014,070161520022001,414,0,0
2013-2014,070161520022004,390,0,0
2013-2014,070161520022005,212,0,0
2013-2014,070161520022002,264,0,0
2013-2014,070161520023001,190,0,0
2013-2014,070161520022007,135,0,0
2013-2014,070161520022008,256,0,0
2013-2014,380601260260001,325,0,0
2013-2014,380601260261001,306,2,0
2013-2014,380601260262002,435,3,0
2013-2014,340490730042007,598,4,0
2013-2014,340490730042002,444,1,0
2013-2014,340490730042004,686,2,0
2013-2014,340490730042001,608,0,0
2013-2014,340490730041001,673,2,0
2013-2014,340490730042008,441,4,0
2013-2014,340490730042006,463,7,1
2013-2014,070161525022001,146,0,0
2013-2014,070161525022006,202,0,0
2013-2014,070161525021002,196,0,0
2013-2014,070161525022004,177,0,0
2013-2014,070161525022005,232,0,0
2013-2014,430590050262001,439,0,0
2013-2014,430590050260001,187,1,0
2013-2014,090100080260001,152,0,1
2013-2014,090100080262001,312,0,1
2013-2014,211000040262010,730,7,0
2013-2014,211000040260001,722,3,0
2013-2014,211000040261001,585,4,0
2013-2014,211000040262008,533,7,2
2013-2014,320460020262004,247,2,2
2013-2014,320460020262002,364,2,0
2013-2014,320460020260001,610,2,0
2013-2014,320460020262003,582,1,2
2013-2014,170640040262002,554,3,1
2013-2014,170640040260001,439,2,0
2013-2014,160194260262001,441,9,0
2013-2014,160194260260003,169,3,0
2013-2014,500821160022001,466,2,1
2013-2014,410570050262004,118,1,0
2013-2014,410570050262005,58,1,0
2013-2014,410570050262008,715,5,0
2013-2014,410570050260001,976,3,1
2013-2014,410570050261002,469,3,0
2013-2014,410570050262003,623,1,0
2013-2014,410570050262006,70,1,0
2013-2014,100680030262003,636,4,0
2013-2014,100680030262006,299,0,0
2013-2014,100680030260001,533,0,0
2013-2014,100680030261002,409,0,0
2013-2014,060160930022001,534,1,0
2013-2014,160194290262002,318,1,2
2013-2014,160194290260003,228,0,2
2013-2014,160194290262001,150,1,1
2013-2014,190221810041003,664,3,0
2013-2014,190221810042001,295,7,0
2013-2014,190221810041002,825,7,0
2013-2014,190221810042003,380,3,0
2013-2014,190221810042004,428,7,1
2013-2014,190221810042006,361,9,0
2013-2014,190221810042007,425,5,0
2013-2014,190221810042008,356,7,0
2013-2014,190221810042009,292,1,0
2013-2014,190220860170001,2800,15,0
2013-2014,190220860170002,1667,8,3
2013-2014,480723280032001,168,4,0
2013-2014,56099033C042003,454,6,0
2013-2014,56099033C042005,836,3,0
2013-2014,56099033C041001,755,3,0
2013-2014,56099033C042006,298,7,0
2013-2014,56099033C042008,543,10,0
2013-2014,56099033C042007,717,12,0
2013-2014,070162330160001,2822,10,3
2013-2014,070161530021003,492,5,0
2013-2014,070161530022006,418,2,0
2013-2014,070161530022005,598,9,0
2013-2014,070161530022002,409,4,0
2013-2014,041012070160001,2091,13,0
2013-2014,540920110262001,194,1,0
2013-2014,540920110260005,376,1,0
2013-2014,540920110261001,202,0,0
2013-2014,540920110262002,172,1,1
2013-2014,540920110262003,384,4,0
2013-2014,070161570022001,613,5,0
2013-2014,070161570021001,287,2,0
2013-2014,130950290032001,44,0,0
2013-2014,120170010262002,261,0,0
2013-2014,480723210262008,181,0,0
2013-2014,480723210261002,269,0,0
2013-2014,480723210260007,680,5,3
2013-2014,480723210262005,462,5,2
2013-2014,480723210261001,219,4,2
2013-2014,480723210262004,419,2,0
2013-2014,480723270262004,444,0,11
2013-2014,480723270260008,260,0,0
2013-2014,480723270262006,220,0,0
2013-2014,380601890262001,794,1,0
2013-2014,260343070160001,396,1,0
2013-2014,250410080042001,121,1,0
2013-2014,160194250260001,246,0,0
2013-2014,160194250261001,180,0,2
2013-2014,160194250262002,218,1,1
2013-2014,160194250262001,125,0,0
2013-2014,190222040262022,777,7,0
2013-2014,190222040262006,556,3,1
2013-2014,190222040261004,1165,12,2
2013-2014,190222040262026,505,16,1
2013-2014,190222040261007,973,11,0
2013-2014,190222040261003,1066,8,1
2013-2014,190222040262024,602,11,0
2013-2014,190222040262007,546,4,0
2013-2014,190222040261002,947,6,0
2013-2014,190222040262015,763,12,0
2013-2014,190222040263003,78,0,0
2013-2014,190222040262002,377,0,3
2013-2014,190222040262018,645,7,2
2013-2014,190222040262010,715,10,1
2013-2014,190222040262008,688,1,1
2013-2014,190222040260005,2617,20,1
2013-2014,190222040262021,667,2,0
2013-2014,190222040260002,3847,24,6
2013-2014,190222040262019,465,7,0
2013-2014,190222040262025,544,9,1
2013-2014,190222040262013,511,6,1
2013-2014,190222040262020,466,5,0
2013-2014,190222040263001,672,13,2
2013-2014,190222040262012,605,12,0
2013-2014,190222040262005,489,11,0
2013-2014,190222040261006,1077,12,0
2013-2014,190222040262009,681,4,0
2013-2014,190222040261005,853,9,0
2013-2014,190222040261001,815,8,0
2013-2014,190222040262017,424,3,0
2013-2014,190222040260001,2544,11,0
2013-2014,190222040262023,404,6,0
2013-2014,190222040262016,544,3,2
2013-2014,070161090022001,460,0,0
2013-2014,070161090022002,728,0,0
2013-2014,070161090021006,577,0,0
2013-2014,070161090022006,548,0,0
2013-2014,070161090022007,230,0,2
2013-2014,070161090022004,474,0,0
2013-2014,320380090261002,245,1,0
2013-2014,320380090262004,172,2,0
2013-2014,320380090262003,145,2,0
2013-2014,320380090260001,388,2,0
2013-2014,320380090262007,177,0,0
2013-2014,320380100262003,92,0,0
2013-2014,320380100262004,170,0,0
2013-2014,320380100262002,222,0,1
2013-2014,320380100260001,276,0,3
2013-2014,320380100261001,203,0,0
2013-2014,130950110042001,61,1,0
2013-2014,190220100022002,309,0,1
2013-2014,190220100021001,325,0,1
2013-2014,190220100022003,341,1,1
2013-2014,130580070042001,222,3,0
2013-2014,060162010173001,81,0,0
2013-2014,060162010170001,3563,1,0
2013-2014,060162010170003,1200,0,0
2013-2014,060162010170002,3398,3,2
2013-2014,460691170223011,10,0,0
2013-2014,460691170222001,359,5,0
2013-2014,460691170220014,968,0,0
2013-2014,460691170221013,473,2,0
2013-2014,460691170222006,320,1,0
2013-2014,460691170222009,149,0,0
2013-2014,460691170222008,259,1,0
2013-2014,460691170222007,373,1,0
2013-2014,460691170223012,186,1,0
2013-2014,540920120262002,170,0,0
2013-2014,540920120260001,116,0,0
2013-2014,540920120261001,91,0,0
2013-2014,200960170042001,141,0,0
2013-2014,120400010261003,212,1,0
2013-2014,120400010260001,458,1,0
2013-2014,120400010262002,625,1,0
2013-2014,120400010262011,136,3,0
2013-2014,400421000262006,262,2,0
2013-2014,400421000261002,553,4,0
2013-2014,400421000260001,1138,7,0
2013-2014,400421000262007,430,1,0
2013-2014,400421000262008,383,2,0
2013-2014,440630120262001,314,6,1
2013-2014,440630120260002,708,4,0
2013-2014,440630120261003,656,16,0
2013-2014,440630120262002,473,7,1
2013-2014,211000010262003,277,0,2
2013-2014,211000010260001,324,0,0
2013-2014,211000010262004,129,0,0
2013-2014,211000010262002,441,0,0
2013-2014,560990860052011,592,0,0
2013-2014,560990860052013,372,2,1
2013-2014,560990860051001,666,4,0
2013-2014,560990860052007,393,2,0
2013-2014,560990860052003,265,0,0
2013-2014,560990860052004,723,0,0
2013-2014,560990860052005,288,1,1
2013-2014,560990860051002,946,0,0
2013-2014,560990860051003,1135,2,0
2013-2014,560990860052027,605,0,0
2013-2014,560990860052025,658,0,0
2013-2014,560990860052002,659,0,0
2013-2014,560990860053004,346,0,0
2013-2014,560990860052015,612,0,0
2013-2014,560990860052024,1031,1,0
2013-2014,560990860052001,383,0,0
2013-2014,560990860052020,480,0,2
2013-2014,560990860052006,493,4,1
2013-2014,560990860053003,52,0,0
2013-2014,560990860051004,730,0,0
2013-2014,560990860052022,571,0,0
2013-2014,560992040170001,3104,6,2
2013-2014,560992040173001,70,0,0
2013-2014,560992040170003,3049,4,0
2013-2014,020610380260001,109,0,0
2013-2014,020610380262001,177,3,0
2013-2014,310453020261001,1067,16,0
2013-2014,310453020262009,428,23,1
2013-2014,310453020262007,605,15,3
2013-2014,310453020262008,547,13,1
2013-2014,310453020262010,594,10,1
2013-2014,310453020260001,1336,2,0
2013-2014,320461110252002,188,0,2
2013-2014,320461110252003,217,4,0
2013-2014,320461110253001,33,0,0
2013-2014,320461110252015,644,5,0
2013-2014,320461110250014,1247,3,0
2013-2014,320461110251008,670,2,0
2013-2014,320461110252016,564,1,2
2013-2014,320461110252005,236,0,0
2013-2014,320461110252013,320,4,0
2013-2014,320461110252011,400,3,2
2013-2014,320461110252009,346,2,0
2013-2014,320461110252010,491,2,0
2013-2014,110230030262002,134,4,0
2013-2014,110230030260001,110,1,0
2013-2014,190220200022003,453,1,0
2013-2014,190220200021001,540,4,0
2013-2014,190220200022002,571,0,0
2013-2014,130580020032001,107,0,0
2013-2014,050160380022001,519,3,2
2013-2014,280372290262004,284,2,2
2013-2014,280372290262002,378,1,0
2013-2014,280372290261001,260,2,0
2013-2014,280372290262005,247,0,0
2013-2014,280372290260001,532,0,0
2013-2014,280372290263003,219,1,0
2013-2014,280372290262007,84,0,0
2013-2014,340490960042005,398,5,0
2013-2014,340490960042006,420,3,0
2013-2014,340490960042003,440,5,0
2013-2014,340490960042004,407,1,0
2013-2014,340490960041002,555,1,0
2013-2014,340490960042002,266,2,1
2013-2014,340490960041003,643,1,2
2013-2014,470711440032001,95,2,0
2013-2014,041011310042001,411,7,0
2013-2014,041011310042002,417,5,0
2013-2014,041011310041002,704,5,0
2013-2014,041011310042003,380,7,0
2013-2014,070161400022006,459,6,0
2013-2014,070161400022001,475,2,0
2013-2014,070161400022004,356,6,0
2013-2014,070161400022005,431,3,0
2013-2014,070161400022007,611,7,0
2013-2014,070161400021004,639,2,1
2013-2014,070161400021003,623,6,1
2013-2014,330482020261002,369,2,0
2013-2014,330482020260001,326,1,0
2013-2014,330482020262002,433,8,1
2013-2014,060160940022001,517,2,1
2013-2014,060161020022008,288,2,0
2013-2014,060161020022001,419,5,1
2013-2014,060161020022002,615,9,0
2013-2014,060161020022003,485,1,2
2013-2014,060161020022007,629,5,0
2013-2014,060161020021004,708,3,0
2013-2014,060161050022002,196,1,0
2013-2014,060161050022003,384,6,0
2013-2014,060161050022004,233,2,0
2013-2014,060161050022005,355,8,0
2013-2014,060161050021001,305,1,0
2013-2014,260343470042005,150,1,1
2013-2014,260343470041001,75,0,0
2013-2014,280063030262004,108,1,0
2013-2014,280063030260001,90,0,0
2013-2014,280063030262003,70,0,0
2013-2014,350501220023001,121,2,0
2013-2014,350501220021006,324,2,0
2013-2014,350501220022005,610,3,0
2013-2014,350501200170001,1234,11,0
2013-2014,280060940042001,237,0,0
2013-2014,060161060022001,536,7,0
2013-2014,060161060021003,309,5,1
2013-2014,340490650022006,529,12,1
2013-2014,340490650021003,314,0,0
2013-2014,340491150160001,1692,8,1
2013-2014,340490670052001,357,4,0
2013-2014,340490670052007,472,4,1
2013-2014,340490670051003,526,3,0
2013-2014,340490670052004,327,2,0
2013-2014,340490670052005,246,5,0
2013-2014,190221080160001,2715,12,3
2013-2014,340490410042003,550,6,0
2013-2014,340490410042002,470,7,2
2013-2014,340490410042001,601,3,0
2013-2014,340490410041004,705,3,0
2013-2014,340490410042004,525,1,0
2013-2014,340490950262007,543,1,1
2013-2014,340490950260001,2042,7,2
2013-2014,340490950261002,750,4,1
2013-2014,340490950261003,618,7,0
2013-2014,340490950262005,580,3,0
2013-2014,340490950262006,405,2,1
2013-2014,340490950262003,398,3,3
2013-2014,340490950262008,479,6,0
2013-2014,070161580022001,717,1,3
2013-2014,070161580023001,93,0,0
2013-2014,070161580021004,913,0,1
2013-2014,070161580022005,530,0,0
2013-2014,070161580022006,285,1,1
2013-2014,56099070C042001,275,0,1
2013-2014,56099070C042002,183,0,2
2013-2014,120510200260008,358,0,0
2013-2014,120510200262007,619,3,0
2013-2014,120510200261007,255,2,0
2013-2014,500820090262002,320,1,0
2013-2014,500820090260003,305,0,0
2013-2014,350500010262001,202,1,0
2013-2014,350500010260001,74,0,0
2013-2014,070162100170001,1407,3,0
2013-2014,07016113A022002,619,15,2
2013-2014,07016113A021002,1099,6,0
2013-2014,07016113A022004,513,10,0
2013-2014,080892020262003,411,2,2
2013-2014,080892020260001,262,1,0
2013-2014,080892020261002,179,0,0
2013-2014,170640020262001,477,0,0
2013-2014,170640020260003,230,1,0
2013-2014,170640020261002,135,0,0
2013-2014,220290970262002,212,0,0
2013-2014,220290970262003,277,0,0
2013-2014,170640070262001,285,0,0
2013-2014,170640070260002,151,1,0
2013-2014,170640070261001,79,0,0
2013-2014,060162120160001,1719,3,4
2013-2014,060162120160002,1686,0,2
2013-2014,010010020262002,371,2,0
2013-2014,010010020260001,286,0,0
2013-2014,340490700022007,266,0,0
2013-2014,340490700022002,535,6,0
2013-2014,340490700022004,406,3,0
2013-2014,340490700021005,975,2,1
2013-2014,340490700022006,288,1,0
2013-2014,020910160042001,125,1,0
2013-2014,480723100160001,1055,3,1
2013-2014,480723160042001,183,0,0
2013-2014,380544040160001,838,1,0
2013-2014,070161560022001,1056,1,0
2013-2014,380540270022003,109,0,0
2013-2014,380540270022004,213,2,0
2013-2014,380540270022005,64,0,0
2013-2014,380540270021001,391,0,0
2013-2014,380540270022006,206,0,1
2013-2014,380540270022007,290,0,1
2013-2014,560992100160004,1296,10,0
2013-2014,560992100160001,1890,4,0
2013-2014,560992100160002,2163,21,0
2013-2014,560992100160003,1770,18,1
2013-2014,340491030021001,808,0,0
2013-2014,340491030022003,367,1,0
2013-2014,340491030022002,493,4,0
2013-2014,050160740021001,421,2,0
2013-2014,050160740022003,389,0,0
2013-2014,050160740022004,422,7,0
2013-2014,060160920022001,457,0,0
2013-2014,240470900042001,116,6,2
2013-2014,190222020260001,517,4,0
2013-2014,190222020261002,360,2,0
2013-2014,190222020262004,408,5,0
2013-2014,190222020262005,230,3,0
2013-2014,100680120262003,234,0,0
2013-2014,100680120261002,323,0,0
2013-2014,100680120263001,109,0,0
2013-2014,100680120260001,428,1,0
2013-2014,100680120262004,227,0,0
2013-2014,100680120262006,193,1,1
2013-2014,560990910021001,355,5,0
2013-2014,560990910022001,270,8,0
2013-2014,560992050170001,3661,16,0
2013-2014,190220440022001,368,5,0
2013-2014,190220440021009,1008,9,0
2013-2014,190220440022013,470,1,1
2013-2014,190220440022009,276,3,1
2013-2014,190220440022010,259,2,0
2013-2014,190220440022012,302,4,1
2013-2014,190220440022005,423,8,0
2013-2014,350504250262001,68,2,0
2013-2014,431020210262003,134,1,0
2013-2014,431020210260001,252,0,0
2013-2014,060161030022008,306,0,0
2013-2014,060161030022002,296,0,0
2013-2014,060161030022004,259,2,0
2013-2014,060161030022006,262,0,0
2013-2014,060161030022005,596,1,0
2013-2014,060161030022007,811,0,0
2013-2014,060162040170001,4025,31,1
2013-2014,260621850262008,429,2,4
2013-2014,260621850262004,593,8,1
2013-2014,260621850263001,122,1,0
2013-2014,260621850261001,297,1,2
2013-2014,260621850260001,564,2,2
2013-2014,410570120262008,471,0,0
2013-2014,410570120261003,160,0,0
2013-2014,410570120260001,174,0,0
2013-2014,410570120263001,19,0,0
2013-2014,190220600022001,478,12,1
2013-2014,190220600022002,400,0,0
2013-2014,190220600021001,443,1,0
2013-2014,090100030262003,679,5,1
2013-2014,090100030260001,905,6,0
2013-2014,090100030261002,690,4,1
2013-2014,090100030262005,253,3,0
2013-2014,090100030262004,439,4,0
2013-2014,050162070170001,1924,4,2
2013-2014,050162070170003,2406,14,1
2013-2014,050162070170004,2139,7,0
2013-2014,280060840042001,88,0,0
2013-2014,560991140022001,452,3,0
2013-2014,560991140021001,409,2,0
2013-2014,560991140022002,477,10,3
2013-2014,060160830021003,873,0,0
2013-2014,060160830022004,636,4,0
2013-2014,060160830022002,512,2,0
2013-2014,060160830022005,675,3,0
2013-2014,320460050262003,814,5,7
2013-2014,320460050260005,671,4,0
2013-2014,320460050261004,679,7,0
2013-2014,440631540160001,754,2,1
2013-2014,440631650032002,535,10,0
2013-2014,440631650031001,346,4,0
2013-2014,211000020262003,254,0,0
2013-2014,211000020262004,278,1,0
2013-2014,211000020262005,600,3,0
2013-2014,211000020262007,355,3,0
2013-2014,211000020260001,1095,0,0
2013-2014,211000020261002,776,1,0
2013-2014,211000020262010,583,3,0
2013-2014,500820400262002,361,0,0
2013-2014,500820400260001,253,0,0
2013-2014,390550020262003,122,0,0
2013-2014,390550020261001,293,1,0
2013-2014,390550020260001,85,0,0
2013-2014,190220150022006,562,1,0
2013-2014,190220150022001,417,2,0
2013-2014,190220150021004,829,2,0
2013-2014,190220150022003,471,3,0
2013-2014,190220150022004,471,1,0
2013-2014,350501500022001,611,8,0
2013-2014,11012002C260001,441,0,0
2013-2014,11012002C261002,212,0,0
2013-2014,11012002C262003,378,0,0
2013-2014,11012002C262005,320,1,0
2013-2014,11012003C262005,254,0,0
2013-2014,11012003C260001,164,0,0
2013-2014,500820190262003,955,11,6
2013-2014,500820190260001,1030,4,0
2013-2014,500820190261002,767,3,0
2013-2014,500820190262006,953,4,0
2013-2014,020610010262010,178,0,0
