Year,RCDTS,Enrollment,PBE,PME
2015-2016,1.50163E+14,802,4,4
2015-2016,1.50163E+14,588,0,0
2015-2016,1.50163E+14,374,3,0
2015-2016,1.50163E+14,415,1,1
2015-2016,1.50163E+14,972,0,1
2015-2016,1.50163E+14,564,2,0
2015-2016,1.50163E+14,828,1,1
2015-2016,1.50163E+14,649,2,2
2015-2016,1.50163E+14,1056,13,10
2015-2016,1.50163E+14,254,0,0
2015-2016,1.50163E+14,780,0,0
2015-2016,1.50163E+14,586,3,0
2015-2016,1.50163E+14,527,7,6
2015-2016,1.50163E+14,324,0,3
2015-2016,1.50163E+14,342,0,0
2015-2016,1.50163E+14,313,1,2
2015-2016,1.50163E+14,832,17,6
2015-2016,1.50163E+14,562,6,2
2015-2016,1.50163E+14,490,0,2
2015-2016,1.50163E+14,1327,0,3
2015-2016,1.50163E+14,962,0,1
2015-2016,1.50163E+14,870,3,1
2015-2016,1.50163E+14,401,2,1
2015-2016,1.50163E+14,870,11,3
2015-2016,1.50163E+14,501,0,1
2015-2016,1.50163E+14,689,1,2
2015-2016,1.50163E+14,635,9,4
2015-2016,1.50163E+14,712,6,1
2015-2016,1.50163E+14,585,1,0
2015-2016,1.50163E+14,543,1,1
2015-2016,1.50163E+14,415,0,0
2015-2016,1.50163E+14,260,2,1
2015-2016,1.50163E+14,885,1,1
2015-2016,1.50163E+14,696,1,5
2015-2016,1.50163E+14,354,4,2
2015-2016,1.50163E+14,270,0,0
2015-2016,1.50163E+14,1231,4,0
2015-2016,1.50163E+14,1636,0,4
2015-2016,1.50163E+14,1044,5,6
2015-2016,1.50163E+14,373,0,1
2015-2016,1.50163E+14,418,3,1
2015-2016,1.50163E+14,549,4,1
2015-2016,1.50163E+14,923,4,4
2015-2016,1.50163E+14,512,0,0
2015-2016,1.50163E+14,334,0,1
2015-2016,1.50163E+14,158,2,1
2015-2016,1.50163E+14,1000,4,1
2015-2016,1.50163E+14,367,1,0
2015-2016,1.50163E+14,697,7,4
2015-2016,1.50163E+14,932,2,1
2015-2016,1.50163E+14,324,0,1
2015-2016,1.50163E+14,564,5,1
2015-2016,1.50163E+14,739,13,14
2015-2016,1.50163E+14,276,0,1
2015-2016,1.50163E+14,1031,0,3
2015-2016,1.50163E+14,845,4,2
2015-2016,1.50163E+14,262,3,0
2015-2016,1.50163E+14,771,4,7
2015-2016,1.50163E+14,399,0,2
2015-2016,1.50163E+14,401,2,4
2015-2016,1.50163E+14,590,0,3
2015-2016,1.50163E+14,1748,2,3
2015-2016,1.50163E+14,481,0,3
2015-2016,1.50163E+14,331,0,15
2015-2016,1.50163E+14,918,0,1
2015-2016,1.50163E+14,224,0,1
2015-2016,1.50163E+14,936,0,1
2015-2016,1.50163E+14,798,0,1
2015-2016,1.50163E+14,556,5,4
2015-2016,1.50163E+14,666,0,2
2015-2016,1.50163E+14,320,0,2
2015-2016,1.50163E+14,352,0,0
2015-2016,1.50163E+14,1007,0,3
2015-2016,1.50163E+14,350,6,0
2015-2016,1.50163E+14,489,1,1
2015-2016,1.50163E+14,1047,9,1
2015-2016,1.50163E+14,1004,2,1
2015-2016,1.50163E+14,465,0,3
2015-2016,1.50163E+14,356,6,0
2015-2016,1.50163E+14,782,1,8
2015-2016,1.50163E+14,504,0,5
2015-2016,1.50163E+14,1309,1,0
2015-2016,1.50163E+14,625,11,10
2015-2016,1.50163E+14,613,0,0
2015-2016,1.50163E+14,741,0,0
2015-2016,1.50163E+14,482,0,0
2015-2016,1.50163E+14,278,0,0
2015-2016,1.50163E+14,695,21,4
2015-2016,1.50163E+14,727,3,12
2015-2016,1.50163E+14,544,1,0
2015-2016,1.50163E+14,380,0,4
2015-2016,1.50163E+14,498,0,0
2015-2016,1.50163E+14,349,0,1
2015-2016,1.50163E+14,843,10,2
2015-2016,1.50163E+14,354,1,3
2015-2016,1.50163E+14,1116,1,1
2015-2016,1.50163E+14,1185,5,1
2015-2016,1.50163E+14,293,3,1
2015-2016,1.50163E+14,408,0,3
2015-2016,1.50163E+14,952,2,0
2015-2016,1.50163E+14,262,1,0
2015-2016,1.50163E+14,558,2,3
2015-2016,1.50163E+14,430,2,1
2015-2016,1.50163E+14,549,0,1
2015-2016,1.50163E+14,284,1,7
2015-2016,1.50163E+14,888,1,3
2015-2016,1.50163E+14,642,5,1
2015-2016,1.50163E+14,309,0,0
2015-2016,1.50163E+14,564,0,1
2015-2016,1.50163E+14,388,0,0
2015-2016,1.50163E+14,739,11,3
2015-2016,1.50163E+14,271,1,1
2015-2016,1.50163E+14,1092,0,0
2015-2016,1.50163E+14,289,2,1
2015-2016,1.50163E+14,472,5,1
2015-2016,1.50163E+14,386,2,4
2015-2016,1.50163E+14,962,3,0
2015-2016,1.50163E+14,556,0,4
2015-2016,1.50163E+14,967,0,1
2015-2016,1.50163E+14,858,7,4
2015-2016,1.50163E+14,688,0,0
2015-2016,1.50163E+14,423,1,0
2015-2016,1.50163E+14,392,1,0
2015-2016,1.50163E+14,510,1,3
2015-2016,1.50163E+14,349,1,0
2015-2016,1.50163E+14,421,0,3
2015-2016,1.50163E+14,472,0,0
2015-2016,1.50163E+14,206,0,4
2015-2016,1.50163E+14,277,1,1
2015-2016,1.50163E+14,875,2,5
2015-2016,1.50163E+14,372,0,2
2015-2016,1.50163E+14,360,0,3
2015-2016,1.50163E+14,589,0,1
2015-2016,1.50163E+14,141,2,1
2015-2016,1.50163E+14,1544,2,1
2015-2016,1.50163E+14,194,3,14
2015-2016,1.50163E+14,182,1,1
2015-2016,1.50163E+14,244,1,2
2015-2016,1.50163E+14,260,1,1
2015-2016,1.50163E+14,368,0,4
2015-2016,1.50163E+14,582,0,11
2015-2016,1.50163E+14,360,0,3
2015-2016,1.50163E+14,272,1,0
2015-2016,1.50163E+14,422,0,0
2015-2016,1.50163E+14,684,0,0
2015-2016,1.50163E+14,559,3,1
2015-2016,1.50163E+14,628,1,5
2015-2016,1.50163E+14,1436,11,6
2015-2016,1.50163E+14,485,0,3
2015-2016,1.50163E+14,467,2,35
2015-2016,1.50163E+14,282,3,1
2015-2016,1.50163E+14,715,0,0
2015-2016,1.50163E+14,519,1,1
2015-2016,1.50163E+14,206,1,2
2015-2016,1.50163E+14,808,0,0
2015-2016,1.50163E+14,410,1,1
2015-2016,1.50163E+14,688,1,3
2015-2016,1.50163E+14,275,0,0
2015-2016,1.50163E+14,593,3,3
2015-2016,1.50163E+14,1196,1,6
2015-2016,1.50163E+14,617,1,0
2015-2016,1.50163E+14,331,1,1
2015-2016,1.50163E+14,576,0,1
2015-2016,1.50163E+14,339,1,1
2015-2016,1.50163E+14,285,0,0
2015-2016,1.50163E+14,862,10,2
2015-2016,1.50163E+14,295,4,1
2015-2016,1.50163E+14,451,0,0
2015-2016,1.50163E+14,334,0,0
2015-2016,1.50163E+14,784,2,1
2015-2016,1.50163E+14,518,0,0
2015-2016,1.50163E+14,318,1,0
2015-2016,1.50163E+14,1102,0,0
2015-2016,1.50163E+14,768,2,0
2015-2016,1.50163E+14,556,2,0
2015-2016,1.50163E+14,836,0,0
2015-2016,1.50163E+14,57,0,0
2015-2016,1.50163E+14,979,2,3
2015-2016,1.50163E+14,578,0,0
2015-2016,1.50163E+14,368,0,2
2015-2016,1.50163E+14,460,0,1
2015-2016,1.50163E+14,541,3,2
2015-2016,1.50163E+14,860,0,0
2015-2016,1.50163E+14,885,0,0
2015-2016,1.50163E+14,667,1,0
2015-2016,1.50163E+14,480,1,0
2015-2016,1.50163E+14,299,2,0
2015-2016,1.50163E+14,422,3,0
2015-2016,1.50163E+14,206,4,0
2015-2016,1.50163E+14,380,0,1
2015-2016,1.50163E+14,625,0,0
2015-2016,1.50163E+14,796,0,0
2015-2016,1.50163E+14,597,0,1
2015-2016,1.50163E+14,1070,1,1
2015-2016,1.50163E+14,570,1,0
2015-2016,1.50163E+14,567,0,1
2015-2016,1.50163E+14,265,1,1
2015-2016,1.50163E+14,1184,5,2
2015-2016,1.50163E+14,611,4,0
2015-2016,1.50163E+14,521,4,4
2015-2016,1.50163E+14,481,1,2
2015-2016,1.50163E+14,604,1,0
2015-2016,1.50163E+14,652,4,1
2015-2016,1.50163E+14,439,0,4
2015-2016,1.50163E+14,122,0,12
2015-2016,1.50163E+14,590,2,1
2015-2016,1.50163E+14,686,0,10
2015-2016,1.50163E+14,812,0,8
2015-2016,1.50163E+14,340,1,0
2015-2016,1.50163E+14,482,0,4
2015-2016,1.50163E+14,304,0,1
2015-2016,1.50163E+14,416,1,2
2015-2016,1.50163E+14,1015,0,0
2015-2016,1.50163E+14,273,0,0
2015-2016,1.50163E+14,416,11,5
2015-2016,1.50163E+14,488,0,4
2015-2016,1.50163E+14,549,9,2
2015-2016,1.50163E+14,275,2,1
2015-2016,1.50163E+14,594,14,4
2015-2016,1.50163E+14,1049,0,0
2015-2016,1.50163E+14,478,6,7
2015-2016,1.50163E+14,492,4,3
2015-2016,1.50163E+14,375,0,0
2015-2016,1.50163E+14,1051,3,6
2015-2016,1.50163E+14,891,2,1
2015-2016,1.50163E+14,780,10,3
2015-2016,1.50163E+14,944,0,5
2015-2016,1.50163E+14,450,3,1
2015-2016,1.50163E+14,690,0,0
2015-2016,1.50163E+14,286,0,1
2015-2016,1.50163E+14,291,0,0
2015-2016,1.50163E+14,136,0,0
2015-2016,1.50163E+14,74,0,0
2015-2016,1.50163E+14,103,0,0
2015-2016,1.50163E+14,247,0,0
2015-2016,1.50163E+14,195,1,0
2015-2016,1.50163E+14,179,5,3
2015-2016,1.50163E+14,168,0,1
2015-2016,1.50163E+14,233,2,1
2015-2016,1.50163E+14,220,2,1
2015-2016,1.50163E+14,34,0,0
2015-2016,1.50163E+14,361,6,0
2015-2016,1.50163E+14,118,0,1
2015-2016,1.50163E+14,185,2,0
2015-2016,1.50163E+14,175,0,0
2015-2016,1.50163E+14,299,0,3
2015-2016,1.50163E+14,704,0,1
2015-2016,1.50163E+14,289,0,0
2015-2016,1.50163E+14,807,4,1
2015-2016,1.50163E+14,88,0,1
2015-2016,1.50163E+14,1262,2,4
2015-2016,1.50163E+14,159,4,10
2015-2016,1.50163E+14,256,0,0
2015-2016,1.50163E+14,203,0,0
2015-2016,1.50163E+14,14,0,0
2015-2016,1.60194E+14,600,1,0
2015-2016,1.60194E+14,419,0,0
2015-2016,1.60194E+14,236,4,0
2015-2016,1.60194E+14,243,2,0
2015-2016,1.60194E+14,268,4,0
2015-2016,1.60194E+14,219,6,0
2015-2016,1.60194E+14,206,0,0
2015-2016,1.60194E+14,290,1,0
2015-2016,1.60194E+14,172,3,0
2015-2016,1.60194E+14,381,6,0
2015-2016,1.60194E+14,1218,10,0
2015-2016,1.60194E+14,920,13,2
2015-2016,1.60194E+14,283,4,0
2015-2016,1.60194E+14,332,6,2
2015-2016,1.60194E+14,277,6,0
2015-2016,1.60194E+14,316,4,3
2015-2016,1.60194E+14,447,2,4
2015-2016,1.60194E+14,1828,11,12
2015-2016,1.60194E+14,863,6,1
2015-2016,1.60194E+14,319,1,0
2015-2016,1.60194E+14,288,4,2
2015-2016,1.60194E+14,329,5,0
2015-2016,1.60194E+14,263,7,0
2015-2016,1.60194E+14,588,10,0
2015-2016,1.60194E+14,479,2,2
2015-2016,1.60194E+14,339,4,0
2015-2016,1.60194E+14,331,6,0
2015-2016,1.60194E+14,565,6,4
2015-2016,1.60194E+14,260,0,0
2015-2016,1.60194E+14,226,1,1
2015-2016,1.60194E+14,162,0,0
2015-2016,1.60194E+14,310,0,3
2015-2016,1.60194E+14,717,2,0
2015-2016,1.60194E+14,444,0,1
2015-2016,1.60194E+14,252,3,0
2015-2016,1.60194E+14,169,2,0
2015-2016,1.60194E+14,180,2,0
2015-2016,1.60194E+14,319,4,0
2015-2016,1.60194E+14,300,3,0
2015-2016,1.60194E+14,261,5,0
2015-2016,1.60194E+14,268,7,0
2015-2016,1.702E+14,633,3,1
2015-2016,1.702E+14,463,4,1
2015-2016,1.702E+14,175,5,2
2015-2016,1.702E+14,520,2,4
2015-2016,1.702E+14,220,2,0
2015-2016,1.702E+14,231,0,0
2015-2016,1.702E+14,255,3,3
2015-2016,1.702E+14,280,1,1
2015-2016,1.7053E+14,146,1,0
2015-2016,1.7053E+14,326,2,4
2015-2016,1.7053E+14,603,2,0
2015-2016,1.7053E+14,307,1,0
2015-2016,1.7053E+14,171,1,0
2015-2016,1.7053E+14,148,0,0
2015-2016,1.7053E+14,397,1,1
2015-2016,1.7053E+14,161,1,3
2015-2016,1.7053E+14,280,2,0
2015-2016,1.70531E+14,142,0,0
2015-2016,1.70531E+14,200,4,0
2015-2016,1.70531E+14,726,2,0
2015-2016,1.70532E+14,276,0,0
2015-2016,1.70532E+14,556,12,0
2015-2016,1.70534E+14,46,2,0
2015-2016,1.70534E+14,100,4,0
2015-2016,1.70534E+14,353,0,0
2015-2016,1.70534E+14,343,1,0
2015-2016,1.70534E+14,259,2,0
2015-2016,1.70534E+14,257,1,1
2015-2016,1.70534E+14,166,0,0
2015-2016,1.70534E+14,125,0,0
2015-2016,1.7054E+14,33,1,0
2015-2016,1.7054E+14,12,1,0
2015-2016,1.7054E+14,179,1,0
2015-2016,1.7054E+14,367,0,0
2015-2016,1.7054E+14,400,1,0
2015-2016,1.7054E+14,114,1,0
2015-2016,1.7054E+14,208,2,0
2015-2016,1.7054E+14,51,0,0
2015-2016,1.7054E+14,179,0,0
2015-2016,1.7054E+14,242,0,0
2015-2016,1.70541E+14,295,3,0
2015-2016,1.70541E+14,109,0,9
2015-2016,1.70541E+14,200,1,0
2015-2016,1.70544E+14,854,2,2
2015-2016,1.7064E+14,249,1,2
2015-2016,1.7064E+14,130,0,0
2015-2016,1.7064E+14,458,2,0
2015-2016,1.7064E+14,330,3,0
2015-2016,1.7064E+14,376,5,2
2015-2016,1.7064E+14,340,12,0
2015-2016,1.7064E+14,417,4,1
2015-2016,1.7064E+14,550,8,1
2015-2016,1.7064E+14,2093,9,0
2015-2016,1.7064E+14,1694,5,3
2015-2016,1.7064E+14,731,2,0
2015-2016,1.7064E+14,703,4,1
2015-2016,1.7064E+14,894,3,2
2015-2016,1.7064E+14,877,6,0
2015-2016,1.7064E+14,519,4,0
2015-2016,1.7064E+14,488,2,0
2015-2016,1.7064E+14,117,2,0
2015-2016,1.7064E+14,247,1,1
2015-2016,1.7064E+14,265,7,0
2015-2016,1.7064E+14,528,12,0
2015-2016,1.7064E+14,276,3,0
2015-2016,1.7064E+14,406,7,0
2015-2016,1.7064E+14,593,2,0
2015-2016,1.7064E+14,359,0,0
2015-2016,1.7064E+14,181,4,0
2015-2016,1.7064E+14,387,2,0
2015-2016,1.7064E+14,534,4,0
2015-2016,1.7064E+14,366,4,1
2015-2016,1.7064E+14,607,2,1
2015-2016,1.7064E+14,598,9,0
2015-2016,1.7064E+14,133,2,0
2015-2016,1.7064E+14,143,2,1
2015-2016,1.7064E+14,107,0,0
2015-2016,1.7064E+14,235,0,0
2015-2016,1.7064E+14,532,8,3
2015-2016,1.7064E+14,410,5,0
2015-2016,1.7064E+14,315,2,3
2015-2016,1.7064E+14,286,5,0
2015-2016,1.7064E+14,281,3,0
2015-2016,1.7064E+14,152,1,0
2015-2016,1.7064E+14,135,0,0
2015-2016,1.7064E+14,322,3,0
2015-2016,1.70641E+14,1384,7,1
2015-2016,1.70641E+14,1202,13,0
2015-2016,1.70641E+14,405,5,0
2015-2016,1.70641E+14,346,2,0
2015-2016,1.70641E+14,485,4,1
2015-2016,1.70641E+14,382,3,1
2015-2016,1.70641E+14,456,2,0
2015-2016,1.70641E+14,435,5,1
2015-2016,1.70641E+14,210,0,0
2015-2016,1.9022E+14,655,1,0
2015-2016,1.9022E+14,717,1,4
2015-2016,1.9022E+14,797,0,1
2015-2016,1.9022E+14,1356,1,1
2015-2016,1.9022E+14,432,1,0
2015-2016,1.9022E+14,541,1,0
2015-2016,1.9022E+14,319,3,0
2015-2016,1.9022E+14,397,1,0
2015-2016,1.9022E+14,227,3,0
2015-2016,1.9022E+14,485,8,2
2015-2016,1.9022E+14,313,0,0
2015-2016,1.9022E+14,168,1,0
2015-2016,1.9022E+14,358,0,0
2015-2016,1.9022E+14,358,1,0
2015-2016,1.9022E+14,306,0,0
2015-2016,1.9022E+14,132,0,0
2015-2016,1.9022E+14,347,0,0
2015-2016,1.9022E+14,324,1,0
2015-2016,1.9022E+14,301,7,0
2015-2016,1.9022E+14,204,1,0
2015-2016,1.9022E+14,210,1,1
2015-2016,1.9022E+14,203,3,0
2015-2016,1.9022E+14,249,1,0
2015-2016,1.9022E+14,455,6,0
2015-2016,1.9022E+14,409,5,0
2015-2016,1.9022E+14,400,8,1
2015-2016,1.9022E+14,477,11,1
2015-2016,1.9022E+14,827,2,0
2015-2016,1.9022E+14,397,4,0
2015-2016,1.9022E+14,459,4,0
2015-2016,1.9022E+14,460,3,0
2015-2016,1.9022E+14,530,3,2
2015-2016,1.9022E+14,670,1,0
2015-2016,1.9022E+14,400,2,1
2015-2016,1.9022E+14,462,5,0
2015-2016,1.9022E+14,414,0,0
2015-2016,1.9022E+14,496,1,1
2015-2016,1.9022E+14,499,0,0
2015-2016,1.9022E+14,529,3,0
2015-2016,1.9022E+14,268,4,0
2015-2016,1.9022E+14,367,9,2
2015-2016,1.9022E+14,1311,6,0
2015-2016,1.9022E+14,575,4,2
2015-2016,1.9022E+14,392,2,0
2015-2016,1.9022E+14,416,0,0
2015-2016,1.9022E+14,419,5,0
2015-2016,1.9022E+14,471,0,0
2015-2016,1.9022E+14,484,1,0
2015-2016,1.9022E+14,161,1,0
2015-2016,1.9022E+14,182,0,0
2015-2016,1.9022E+14,117,5,2
2015-2016,1.9022E+14,202,8,0
2015-2016,1.9022E+14,1185,25,1
2015-2016,1.9022E+14,541,5,0
2015-2016,1.9022E+14,539,5,0
2015-2016,1.9022E+14,605,15,2
2015-2016,1.9022E+14,595,12,2
2015-2016,1.9022E+14,1008,5,0
2015-2016,1.9022E+14,354,5,0
2015-2016,1.9022E+14,409,11,0
2015-2016,1.9022E+14,271,5,0
2015-2016,1.9022E+14,275,5,0
2015-2016,1.9022E+14,293,7,2
2015-2016,1.9022E+14,477,1,0
2015-2016,1.9022E+14,673,4,1
2015-2016,1.9022E+14,442,2,0
2015-2016,1.9022E+14,526,11,1
2015-2016,1.9022E+14,424,4,0
2015-2016,1.9022E+14,521,6,1
2015-2016,1.9022E+14,447,1,1
2015-2016,1.9022E+14,206,3,0
2015-2016,1.9022E+14,308,1,0
2015-2016,1.9022E+14,211,0,0
2015-2016,1.9022E+14,140,2,0
2015-2016,1.9022E+14,145,0,0
2015-2016,1.90221E+14,179,2,1
2015-2016,1.90221E+14,341,12,0
2015-2016,1.90221E+14,7,0,0
2015-2016,1.90221E+14,660,5,0
2015-2016,1.90221E+14,494,6,0
2015-2016,1.90221E+14,220,6,0
2015-2016,1.90221E+14,304,4,0
2015-2016,1.90221E+14,361,10,0
2015-2016,1.90221E+14,363,7,0
2015-2016,1.90221E+14,393,8,0
2015-2016,1.90221E+14,381,2,0
2015-2016,1.90221E+14,398,14,0
2015-2016,1.90221E+14,525,12,1
2015-2016,1.90221E+14,385,2,0
2015-2016,1.90221E+14,310,6,0
2015-2016,1.90221E+14,318,10,0
2015-2016,1.90221E+14,395,0,0
2015-2016,1.90221E+14,489,6,2
2015-2016,1.90221E+14,476,1,0
2015-2016,1.90221E+14,532,4,1
2015-2016,1.90221E+14,536,15,1
2015-2016,1.90221E+14,498,10,0
2015-2016,1.90221E+14,400,2,1
2015-2016,1.90221E+14,472,5,1
2015-2016,1.90221E+14,307,1,0
2015-2016,1.90221E+14,451,6,2
2015-2016,1.90221E+14,364,2,0
2015-2016,1.90221E+14,299,1,0
2015-2016,1.90221E+14,347,3,0
2015-2016,1.90221E+14,645,3,0
2015-2016,1.90221E+14,431,0,3
2015-2016,1.90221E+14,338,4,0
2015-2016,1.90221E+14,432,6,0
2015-2016,1.90221E+14,340,7,0
2015-2016,1.90221E+14,409,1,0
2015-2016,1.90221E+14,356,2,0
2015-2016,1.90221E+14,2840,14,0
2015-2016,1.90221E+14,1555,8,5
2015-2016,1.90221E+14,2346,23,10
2015-2016,1.90221E+14,2265,6,0
2015-2016,1.90221E+14,2331,9,0
2015-2016,1.90221E+14,1233,17,1
2015-2016,1.90221E+14,2080,8,1
2015-2016,1.90221E+14,1968,10,2
2015-2016,1.90221E+14,629,10,1
2015-2016,1.90221E+14,357,11,1
2015-2016,1.90221E+14,327,9,0
2015-2016,1.90221E+14,458,4,0
2015-2016,1.90221E+14,305,2,0
2015-2016,1.90221E+14,631,3,1
2015-2016,1.90221E+14,351,1,1
2015-2016,1.90221E+14,286,1,1
2015-2016,1.90221E+14,427,4,0
2015-2016,1.90221E+14,350,1,1
2015-2016,1.90221E+14,652,5,1
2015-2016,1.90221E+14,381,5,1
2015-2016,1.90221E+14,538,9,2
2015-2016,1.90221E+14,209,4,1
2015-2016,1.90221E+14,2043,12,1
2015-2016,1.90221E+14,2206,20,0
2015-2016,1.90221E+14,2752,24,2
2015-2016,1.90221E+14,1486,1,0
2015-2016,1.90221E+14,2631,16,0
2015-2016,1.90222E+14,274,0,0
2015-2016,1.90222E+14,397,5,0
2015-2016,1.90222E+14,785,4,0
2015-2016,1.90222E+14,650,3,0
2015-2016,1.90222E+14,316,5,1
2015-2016,1.90222E+14,366,4,0
2015-2016,1.90222E+14,405,7,1
2015-2016,1.90222E+14,333,9,0
2015-2016,1.90222E+14,294,3,0
2015-2016,1.90222E+14,350,6,0
2015-2016,1.90222E+14,244,7,0
2015-2016,1.90222E+14,2077,19,2
2015-2016,1.90222E+14,2112,26,0
2015-2016,1.90222E+14,791,14,1
2015-2016,1.90222E+14,687,8,1
2015-2016,1.90222E+14,707,14,0
2015-2016,1.90222E+14,763,7,0
2015-2016,1.90222E+14,307,7,1
2015-2016,1.90222E+14,280,5,0
2015-2016,1.90222E+14,503,14,0
2015-2016,1.90222E+14,403,16,2
2015-2016,1.90222E+14,381,12,2
2015-2016,1.90222E+14,417,10,1
2015-2016,1.90222E+14,624,14,1
2015-2016,1.90222E+14,358,13,0
2015-2016,1.90222E+14,440,14,0
2015-2016,1.90222E+14,400,14,1
2015-2016,1.90222E+14,477,7,0
2015-2016,1.90222E+14,501,12,2
2015-2016,1.90222E+14,468,5,0
2015-2016,1.90222E+14,202,6,0
2015-2016,1.90222E+14,448,4,0
2015-2016,1.90222E+14,307,0,0
2015-2016,1.90222E+14,364,8,1
2015-2016,1.90222E+14,193,0,0
2015-2016,1.90222E+14,45,0,0
2015-2016,1.90222E+14,522,4,1
2015-2016,1.90222E+14,333,2,0
2015-2016,1.90222E+14,372,12,1
2015-2016,1.90222E+14,239,5,1
2015-2016,1.90222E+14,2935,22,2
2015-2016,1.90222E+14,2821,24,2
2015-2016,1.90222E+14,784,9,3
2015-2016,1.90222E+14,904,9,0
2015-2016,1.90222E+14,623,6,3
2015-2016,1.90222E+14,675,7,3
2015-2016,1.90222E+14,947,6,1
2015-2016,1.90222E+14,258,10,1
2015-2016,1.90222E+14,614,11,0
2015-2016,1.90222E+14,541,18,0
2015-2016,1.90222E+14,609,7,0
2015-2016,1.90222E+14,295,4,1
2015-2016,1.90222E+14,501,16,5
2015-2016,1.90222E+14,433,5,2
2015-2016,1.90222E+14,549,7,1
2015-2016,1.90222E+14,549,16,0
2015-2016,1.90222E+14,441,12,0
2015-2016,1.90222E+14,526,6,0
2015-2016,1.90222E+14,501,6,0
2015-2016,1.90222E+14,455,5,0
2015-2016,1.90222E+14,427,7,1
2015-2016,1.90222E+14,374,7,0
2015-2016,1.90222E+14,2600,16,1
2015-2016,1.90222E+14,3802,25,1
2015-2016,1.90222E+14,2912,19,0
2015-2016,1.90222E+14,892,13,0
2015-2016,1.90222E+14,910,7,1
2015-2016,1.90222E+14,959,9,0
2015-2016,1.90222E+14,986,7,1
2015-2016,1.90222E+14,847,5,0
2015-2016,1.90222E+14,1092,16,0
2015-2016,1.90222E+14,938,9,0
2015-2016,1.90222E+14,356,1,0
2015-2016,1.90222E+14,424,9,1
2015-2016,1.90222E+14,561,3,1
2015-2016,1.90222E+14,539,2,0
2015-2016,1.90222E+14,624,7,1
2015-2016,1.90222E+14,658,7,0
2015-2016,1.90222E+14,732,7,3
2015-2016,1.90222E+14,586,13,1
2015-2016,1.90222E+14,516,5,2
2015-2016,1.90222E+14,800,17,1
2015-2016,1.90222E+14,556,6,1
2015-2016,1.90222E+14,375,3,0
2015-2016,1.90222E+14,639,8,1
2015-2016,1.90222E+14,373,5,2
2015-2016,1.90222E+14,452,10,0
2015-2016,1.90222E+14,572,1,3
2015-2016,1.90222E+14,804,10,2
2015-2016,1.90222E+14,380,14,0
2015-2016,1.90222E+14,542,13,1
2015-2016,1.90222E+14,470,9,1
2015-2016,1.90222E+14,606,15,2
2015-2016,1.90222E+14,604,11,2
2015-2016,1.90222E+14,65,0,0
2015-2016,1.90222E+14,2616,12,4
2015-2016,1.90222E+14,702,3,4
2015-2016,1.90222E+14,542,6,0
2015-2016,1.90222E+14,749,15,0
2015-2016,1.90222E+14,276,10,1
2015-2016,1.90222E+14,419,0,0
2015-2016,1.90222E+14,461,8,0
2015-2016,1.90222E+14,413,13,3
2015-2016,1.90222E+14,507,3,1
2015-2016,1.90222E+14,423,4,0
2015-2016,1.90222E+14,374,3,0
2015-2016,1.90222E+14,554,12,0
2015-2016,1.90222E+14,277,8,0
2015-2016,2.0024E+14,304,0,0
2015-2016,2.0024E+14,446,1,1
2015-2016,2.0024E+14,194,2,0
2015-2016,2.003E+14,191,0,0
2015-2016,2.003E+14,231,0,0
2015-2016,2.003E+14,357,3,1
2015-2016,2.0033E+14,553,5,1
2015-2016,2.0033E+14,169,2,1
2015-2016,2.0033E+14,459,3,0
2015-2016,2.0033E+14,107,0,0
2015-2016,2.0035E+14,173,0,0
2015-2016,2.0035E+14,122,0,0
2015-2016,2.0035E+14,297,0,0
2015-2016,2.0076E+14,157,0,0
2015-2016,2.0076E+14,371,12,0
2015-2016,2.0083E+14,121,0,0
2015-2016,2.0083E+14,69,0,0
2015-2016,2.0083E+14,237,1,0
2015-2016,2.0083E+14,129,0,0
2015-2016,2.0083E+14,328,2,0
2015-2016,2.0083E+14,593,0,2
2015-2016,2.0083E+14,487,0,0
2015-2016,2.0083E+14,459,0,0
2015-2016,2.0083E+14,511,5,0
2015-2016,2.0083E+14,345,1,0
2015-2016,2.0083E+14,268,2,3
2015-2016,2.0083E+14,605,3,4
2015-2016,2.0083E+14,8,0,0
2015-2016,2.00835E+14,39,0,0
2015-2016,2.0093E+14,181,0,0
2015-2016,2.00933E+14,470,1,0
2015-2016,2.00933E+14,333,1,0
2015-2016,2.00933E+14,305,1,0
2015-2016,2.00933E+14,409,3,0
2015-2016,2.0096E+14,169,0,0
2015-2016,2.0096E+14,104,1,0
2015-2016,2.0096E+14,165,4,0
2015-2016,2.00961E+14,163,0,0
2015-2016,2.00961E+14,356,1,0
2015-2016,2.00961E+14,336,0,0
2015-2016,2.00961E+14,405,0,1
2015-2016,2.00962E+14,145,0,0
2015-2016,2.00962E+14,137,3,0
2015-2016,2.00962E+14,67,0,1
2015-2016,2.00962E+14,92,4,0
2015-2016,2.00962E+14,438,0,0
2015-2016,2.0097E+14,140,0,0
2015-2016,2.0097E+14,175,0,0
2015-2016,2.0097E+14,199,1,0
2015-2016,2.0097E+14,394,1,0
2015-2016,2.0097E+14,125,0,0
2015-2016,2.0097E+14,376,0,1
2015-2016,2.0097E+14,184,0,1
2015-2016,2.0097E+14,244,2,0
2015-2016,2.0097E+14,234,3,0
2015-2016,2.0097E+14,306,3,0
2015-2016,2.0097E+14,11,0,0
2015-2016,2.0097E+14,83,1,0
2015-2016,2.1028E+14,467,0,0
