Year,RCDTS,Enrollment,PBE,PME
2011-2012,15016060Y100000,1257,4,0
2011-2012,15016061Z010000,424,6,0
2011-2012,15016062X100000,179,0,0
2011-2012,15016065Y100000,755,1,0
2011-2012,15016067X100000,63,0,0
2011-2012,15016069X160000,40,0,0
2011-2012,15016070Y100000,88,0,0
2011-2012,15016072Z010000,525,1,0
2011-2012,15016077Y100000,642,2,0
2011-2012,15016079Y010000,225,0,0
2011-2012,15016082Y010000,176,0,0
2011-2012,15016085Y100000,185,0,0
2011-2012,15016086Y100000,140,0,0
2011-2012,15016088Y100000,199,2,0
2011-2012,15016090X140000,96,0,0
2011-2012,15016092Y100000,1383,8,3
2011-2012,15016093X050000,162,4,5
2011-2012,15016108Y100000,704,0,0
2011-2012,15016109Y100000,147,0,0
2011-2012,15016116Z010000,351,71,2
2011-2012,15016118Y050000,123,0,2
2011-2012,15016120Z250000,71,2,2
2011-2012,15016175X060000,97,0,0
2011-2012,15016178X060000,58,0,1
2011-2012,15016181X060000,48,1,0
2011-2012,15016184X060000,90,0,0
2011-2012,15016185X060000,218,1,1
2011-2012,15016186X060000,176,0,0
2011-2012,15016187X060000,108,0,2
2011-2012,15016189X060000,113,0,0
2011-2012,15016190X060000,78,0,0
2011-2012,15016192X060000,173,5,0
2011-2012,15016194X060000,92,0,0
2011-2012,15016201X060000,80,0,0
2011-2012,15016204X060000,78,0,0
2011-2012,15016206X060000,170,0,0
2011-2012,15016210X050000,197,4,0
2011-2012,15016211X050000,523,2,1
2011-2012,15016215X250000,93,0,0
2011-2012,15016228X100000,217,0,0
2011-2012,15016231X050000,535,5,0
2011-2012,15016238Y100000,303,0,0
2011-2012,15016241X010000,213,1,1
2011-2012,15016248Y050000,19,3,0
2011-2012,15016270X060000,23,0,0
2011-2012,15016271X100000,700,3,1
2011-2012,150162990250001,1531,1,11
2011-2012,150162990250003,1661,1,0
2011-2012,150162990250006,534,0,0
2011-2012,150162990250008,454,0,0
2011-2012,150162990250011,1425,0,1
2011-2012,150162990250012,658,0,10
2011-2012,150162990250013,1659,0,0
2011-2012,150162990250015,1048,0,2
2011-2012,150162990250016,1200,3,2
2011-2012,150162990250017,610,0,0
2011-2012,150162990250019,482,1,0
2011-2012,150162990250020,1652,0,2
2011-2012,150162990250021,1494,5,14
2011-2012,150162990250022,2821,0,4
2011-2012,150162990250023,1228,0,2
2011-2012,150162990250024,1589,1,0
2011-2012,150162990250025,1853,4,4
2011-2012,150162990250026,1490,0,6
2011-2012,150162990250027,4319,7,12
2011-2012,150162990250029,711,0,1
2011-2012,150162990250030,1640,0,3
2011-2012,150162990250031,1570,3,10
2011-2012,150162990250034,604,0,0
2011-2012,150162990250035,1420,0,3
2011-2012,150162990250036,2322,0,7
2011-2012,150162990250037,1043,2,11
2011-2012,150162990250039,905,6,1
2011-2012,15016299025003C,2310,5,2
2011-2012,150162990250041,1842,0,2
2011-2012,150162990250042,831,0,2
2011-2012,150162990250043,2897,7,10
2011-2012,150162990250044,473,0,3
2011-2012,150162990250046,1628,0,2
2011-2012,150162990250047,2324,8,4
2011-2012,150162990250048,1512,0,17
2011-2012,150162990250049,609,0,1
2011-2012,15016299025004C,3460,2,9
2011-2012,15016299025005C,879,0,1
2011-2012,15016299025006C,6473,8,8
2011-2012,15016299025007C,322,0,0
2011-2012,15016299025008C,1482,0,6
2011-2012,15016299025009C,496,0,5
2011-2012,15016299025010C,464,4,14
2011-2012,15016299025011C,444,0,0
2011-2012,15016299025012C,347,0,1
2011-2012,15016299025013C,266,1,0
2011-2012,15016299025014C,198,0,0
2011-2012,15016299025015C,353,0,0
2011-2012,15016299025016C,352,0,0
2011-2012,15016299025017C,200,0,0
2011-2012,150162990250526,798,0,2
2011-2012,150162990250531,1429,1,0
2011-2012,150162990250533,870,1,2
2011-2012,150162990250534,1414,0,1
2011-2012,150162990250536,474,0,0
2011-2012,150162990250537,1499,2,0
2011-2012,150162990250543,621,0,1
2011-2012,150162990250545,994,0,0
2011-2012,150162990250616,579,0,0
2011-2012,150162990250617,3285,0,1
2011-2012,150162990250763,1227,0,3
2011-2012,150162990250764,2157,1,6
2011-2012,150162990250766,636,1,0
2011-2012,150162990250767,1681,1,68
2011-2012,150162990250772,574,2,1
2011-2012,150162990250779,970,0,0
2011-2012,150162990250788,779,3,1
2011-2012,150162990250794,1051,0,3
2011-2012,150162990250795,478,0,4
2011-2012,150162990250796,878,2,1
2011-2012,150162990250798,318,0,0
2011-2012,150162990250799,569,0,0
2011-2012,150162990250803,455,0,0
2011-2012,150162990250806,660,0,7
2011-2012,150162990250810,97,0,0
2011-2012,150162990250811,121,0,0
2011-2012,150162990250815,140,0,0
2011-2012,150162990250816,162,1,1
2011-2012,150162990250818,195,0,0
2011-2012,150162990250820,497,0,0
2011-2012,150162990250821,67,0,0
2011-2012,150162990250823,81,0,0
2011-2012,150162990250824,701,0,1
2011-2012,150162990250825,884,0,0
2011-2012,150162990250826,535,0,0
2011-2012,150162990250827,717,0,2
2011-2012,150162990250828,422,0,2
2011-2012,150162990250829,460,0,0
2011-2012,150162990250830,376,0,0
2011-2012,150162990250831,336,0,2
2011-2012,150162990250832,200,0,0
2011-2012,150162990250833,908,2,3
2011-2012,150162990250834,539,0,2
2011-2012,150162990250835,371,0,14
2011-2012,150162990250836,308,0,1
2011-2012,150162990250837,386,0,0
2011-2012,150162990250838,172,0,0
2011-2012,150162990250839,308,0,0
2011-2012,150162990250840,243,0,0
2011-2012,150162990250841,389,0,0
2011-2012,150162990250842,365,0,1
2011-2012,150162990250843,435,0,0
2011-2012,150162990250844,401,0,0
2011-2012,150162990250846,180,0,0
2011-2012,150162990250847,830,0,1
2011-2012,150162990250848,301,0,1
2011-2012,150162990250849,229,0,0
2011-2012,150162990250850,304,1,0
2011-2012,150162990250851,440,8,0
2011-2012,150162990250855,560,2,1
2011-2012,150162990250856,323,0,0
2011-2012,150162990250857,822,0,4
2011-2012,150162990250858,48,0,0
2011-2012,150162990250859,578,0,0
2011-2012,150162990250860,327,1,0
2011-2012,15016299025201C,8839,23,25
2011-2012,15016299025203C,995,38,1
2011-2012,150162990252046,322,0,32
2011-2012,150162990252047,242,0,0
2011-2012,150162990252048,255,1,0
2011-2012,15016299025204C,1701,3,1
2011-2012,150162990252051,934,0,1
2011-2012,150162990252052,431,7,0
2011-2012,150162990252053,476,2,2
2011-2012,150162990252054,286,0,5
2011-2012,150162990252055,524,0,0
2011-2012,150162990252058,366,2,0
2011-2012,150162990252059,1503,1,0
2011-2012,15016299025205C,5381,1,3
2011-2012,150162990252061,273,0,0
2011-2012,150162990252062,571,3,3
2011-2012,150162990252063,387,3,0
2011-2012,150162990252065,307,0,0
2011-2012,150162990252066,270,0,1
2011-2012,150162990252067,816,2,0
2011-2012,150162990252068,606,0,4
2011-2012,150162990252069,369,0,1
2011-2012,15016299025206C,588,0,0
2011-2012,150162990252070,1022,0,0
2011-2012,150162990252072,469,1,0
2011-2012,150162990252078,1164,6,3
2011-2012,150162990252079,402,0,0
2011-2012,150162990252080,401,0,0
2011-2012,150162990252081,671,5,6
2011-2012,150162990252082,991,6,18
2011-2012,150162990252083,503,3,0
2011-2012,150162990252084,368,1,1
2011-2012,150162990252086,474,3,3
2011-2012,150162990252087,930,8,0
2011-2012,150162990252088,346,0,2
2011-2012,150162990252089,750,3,6
2011-2012,15016299025208C,1882,1,26
2011-2012,150162990252090,801,1,3
2011-2012,150162990252092,518,3,1
2011-2012,150162990252093,351,1,1
2011-2012,150162990252094,444,0,0
2011-2012,150162990252095,1003,1,1
2011-2012,150162990252096,363,0,3
2011-2012,150162990252097,217,0,0
2011-2012,150162990252098,313,0,1
2011-2012,150162990252100,758,0,1
2011-2012,150162990252101,868,0,15
2011-2012,150162990252102,1135,0,6
2011-2012,150162990252103,250,2,2
2011-2012,150162990252104,568,1,0
2011-2012,150162990252105,284,1,3
2011-2012,150162990252106,525,0,0
2011-2012,150162990252107,765,3,1
2011-2012,150162990252108,346,1,0
2011-2012,150162990252109,508,0,0
2011-2012,150162990252110,648,0,1
2011-2012,150162990252112,676,2,2
2011-2012,150162990252113,298,1,4
2011-2012,150162990252114,318,1,3
2011-2012,150162990252118,829,0,0
2011-2012,150162990252119,785,8,1
2011-2012,150162990252120,731,8,0
2011-2012,150162990252122,554,0,0
2011-2012,150162990252123,371,0,4
2011-2012,150162990252126,350,1,1
2011-2012,150162990252127,248,0,4
2011-2012,150162990252128,281,0,10
2011-2012,150162990252129,458,2,1
2011-2012,150162990252130,505,0,0
2011-2012,150162990252132,630,1,2
2011-2012,150162990252133,683,0,0
2011-2012,150162990252134,1140,1,10
2011-2012,150162990252135,581,3,0
2011-2012,150162990252136,557,0,3
2011-2012,150162990252138,305,3,3
2011-2012,150162990252139,467,8,1
2011-2012,150162990252141,671,4,2
2011-2012,150162990252142,705,0,2
2011-2012,150162990252145,643,0,2
2011-2012,150162990252147,310,0,6
2011-2012,150162990252148,613,0,0
2011-2012,150162990252149,1021,2,0
2011-2012,15016299025214C,427,2,1
2011-2012,150162990252150,1039,0,1
2011-2012,150162990252152,421,0,0
2011-2012,150162990252153,542,1,1
2011-2012,150162990252154,248,0,17
2011-2012,150162990252155,269,0,0
2011-2012,150162990252158,837,1,3
2011-2012,150162990252159,352,0,1
2011-2012,15016299025215C,543,1,7
2011-2012,150162990252160,1643,3,4
2011-2012,150162990252161,651,0,0
2011-2012,150162990252167,592,1,0
2011-2012,150162990252169,255,0,0
2011-2012,150162990252172,352,4,7
2011-2012,150162990252173,192,0,1
2011-2012,150162990252175,518,4,2
2011-2012,150162990252176,374,0,0
2011-2012,150162990252177,311,1,0
2011-2012,150162990252179,555,0,1
2011-2012,15016299025217C,598,1,2
2011-2012,150162990252180,347,0,2
2011-2012,150162990252181,1768,0,0
2011-2012,150162990252182,648,6,2
2011-2012,150162990252183,469,4,2
2011-2012,150162990252184,268,2,1
2011-2012,150162990252185,1489,0,1
2011-2012,150162990252187,384,0,0
2011-2012,150162990252188,94,0,0
2011-2012,150162990252189,462,0,3
2011-2012,15016299025218C,451,2,1
2011-2012,150162990252190,520,0,0
2011-2012,150162990252191,338,0,4
2011-2012,150162990252192,322,0,2
2011-2012,150162990252193,363,1,0
2011-2012,150162990252194,1497,0,0
2011-2012,150162990252195,196,0,0
2011-2012,150162990252198,579,4,2
2011-2012,15016299025219C,350,1,0
2011-2012,150162990252201,242,1,0
2011-2012,150162990252202,346,0,4
2011-2012,150162990252203,371,1,3
2011-2012,150162990252204,253,0,0
2011-2012,150162990252206,492,3,0
2011-2012,150162990252207,363,5,2
2011-2012,150162990252209,231,0,0
2011-2012,15016299025220C,348,0,0
2011-2012,150162990252210,469,1,1
2011-2012,150162990252211,623,0,1
2011-2012,150162990252212,534,1,1
2011-2012,150162990252213,1411,0,0
2011-2012,150162990252214,716,6,9
2011-2012,150162990252215,1192,0,0
2011-2012,150162990252216,398,1,0
2011-2012,15016299025221C,510,0,13
2011-2012,150162990252220,786,3,0
2011-2012,150162990252221,267,2,4
2011-2012,150162990252222,278,0,1
2011-2012,150162990252223,792,1,1
2011-2012,150162990252224,480,1,1
2011-2012,150162990252226,1329,0,2
2011-2012,150162990252227,599,0,7
2011-2012,150162990252229,628,0,0
2011-2012,15016299025222C,451,1,1
2011-2012,150162990252230,325,0,2
2011-2012,150162990252231,354,0,16
2011-2012,150162990252232,486,0,1
2011-2012,150162990252233,289,0,0
2011-2012,150162990252235,663,0,42
2011-2012,150162990252236,595,2,0
2011-2012,150162990252239,866,3,0
2011-2012,15016299025223C,496,0,2
2011-2012,150162990252240,305,1,1
2011-2012,150162990252241,680,0,13
2011-2012,150162990252242,445,0,1
2011-2012,150162990252244,343,7,1
2011-2012,150162990252246,475,0,0
2011-2012,150162990252247,1279,0,2
2011-2012,150162990252249,570,0,10
2011-2012,15016299025224C,400,0,0
2011-2012,150162990252252,992,1,6
2011-2012,150162990252254,1378,1,39
2011-2012,150162990252255,362,0,0
2011-2012,150162990252256,852,0,0
2011-2012,150162990252257,255,0,0
2011-2012,150162990252258,412,0,4
2011-2012,150162990252259,300,0,3
2011-2012,15016299025225C,585,27,1
2011-2012,150162990252260,647,0,0
2011-2012,150162990252261,275,0,1
2011-2012,150162990252262,401,1,0
2011-2012,150162990252263,513,0,4
2011-2012,150162990252265,1235,0,1
2011-2012,150162990252266,369,1,0
2011-2012,150162990252267,314,0,0
2011-2012,150162990252268,544,7,1
2011-2012,150162990252269,610,2,1
2011-2012,15016299025226C,329,0,0
2011-2012,150162990252270,344,0,3
2011-2012,150162990252273,597,0,1
2011-2012,150162990252275,284,1,1
2011-2012,150162990252276,315,0,3
2011-2012,15016299025227C,336,0,0
2011-2012,150162990252280,819,0,0
2011-2012,150162990252281,485,1,1
2011-2012,150162990252283,556,4,2
2011-2012,150162990252284,480,1,3
2011-2012,150162990252285,818,0,0
2011-2012,150162990252287,319,2,3
2011-2012,150162990252288,370,0,1
2011-2012,150162990252289,453,1,4
2011-2012,15016299025228C,517,2,4
2011-2012,150162990252290,355,0,0
2011-2012,150162990252292,286,0,0
2011-2012,150162990252293,278,2,1
2011-2012,150162990252294,259,0,2
2011-2012,150162990252295,298,0,0
2011-2012,150162990252296,876,1,2
2011-2012,150162990252297,275,0,15
2011-2012,150162990252299,725,2,1
2011-2012,15016299025229C,248,7,1
2011-2012,150162990252300,442,3,0
2011-2012,150162990252301,419,2,6
2011-2012,150162990252303,311,0,0
2011-2012,150162990252304,397,0,1
2011-2012,150162990252305,482,0,0
2011-2012,150162990252306,574,4,0
2011-2012,150162990252307,86,0,0
2011-2012,150162990252309,507,0,2
2011-2012,15016299025230C,348,0,0
2011-2012,150162990252311,574,0,0
2011-2012,150162990252313,547,0,0
2011-2012,150162990252314,807,9,1
2011-2012,150162990252315,638,0,0
2011-2012,150162990252316,1327,0,0
2011-2012,150162990252317,1299,0,0
2011-2012,150162990252319,485,0,0
2011-2012,15016299025231C,213,3,0
2011-2012,150162990252321,589,0,4
2011-2012,150162990252322,384,1,2
2011-2012,150162990252323,1416,0,0
2011-2012,150162990252324,314,0,1
2011-2012,150162990252326,385,0,0
2011-2012,150162990252328,473,1,1
2011-2012,150162990252329,245,0,3
2011-2012,150162990252330,1388,0,3
2011-2012,150162990252331,836,1,28
2011-2012,150162990252334,483,0,0
2011-2012,150162990252336,462,0,2
2011-2012,150162990252337,604,4,5
2011-2012,150162990252338,448,0,0
2011-2012,150162990252339,288,0,0
2011-2012,150162990252341,884,0,1
2011-2012,150162990252344,337,1,2
2011-2012,150162990252345,199,1,2
2011-2012,150162990252346,880,0,1
2011-2012,150162990252349,691,1,0
2011-2012,150162990252352,317,0,0
2011-2012,150162990252353,344,0,0
2011-2012,150162990252354,245,0,0
2011-2012,150162990252355,1110,0,0
2011-2012,150162990252356,414,0,0
2011-2012,150162990252357,819,0,1
2011-2012,150162990252358,685,2,12
2011-2012,150162990252361,894,11,0
2011-2012,150162990252362,272,0,0
2011-2012,150162990252363,749,0,0
2011-2012,150162990252365,638,5,0
2011-2012,150162990252366,530,3,4
2011-2012,150162990252367,283,0,0
2011-2012,150162990252368,395,0,0
2011-2012,150162990252369,308,2,3
2011-2012,150162990252370,725,9,6
2011-2012,150162990252371,557,4,0
2011-2012,150162990252372,546,0,8
2011-2012,150162990252373,1384,0,0
2011-2012,150162990252374,1041,0,1
2011-2012,150162990252375,790,0,0
2011-2012,150162990252376,358,2,1
2011-2012,150162990252380,709,12,1
2011-2012,150162990252381,400,2,1
2011-2012,150162990252382,572,2,0
2011-2012,150162990252383,680,2,0
2011-2012,150162990252384,643,2,2
2011-2012,150162990252385,537,0,1
2011-2012,150162990252386,484,0,1
2011-2012,150162990252387,524,0,2
2011-2012,150162990252388,424,0,0
2011-2012,150162990252389,243,0,0
2011-2012,150162990252390,132,0,1
2011-2012,150162990252391,914,3,1
2011-2012,150162990252392,802,0,3
2011-2012,150162990252393,219,0,0
2011-2012,150162990252394,362,0,1
2011-2012,150162990252395,342,0,3
2011-2012,150162990252396,1190,0,1
2011-2012,150162990252397,285,0,1
2011-2012,150162990252398,1557,0,1
2011-2012,150162990252399,969,4,1
2011-2012,150162990252400,412,0,7
2011-2012,150162990252401,532,0,0
2011-2012,150162990252402,256,1,1
2011-2012,150162990252403,861,2,6
2011-2012,150162990252404,652,0,0
2011-2012,150162990252405,386,0,0
2011-2012,150162990252406,174,0,1
2011-2012,150162990252408,196,0,0
2011-2012,150162990252409,1126,5,1
2011-2012,150162990252410,238,2,1
2011-2012,150162990252411,117,0,1
2011-2012,150162990252412,667,1,1
2011-2012,150162990252413,861,1,1
2011-2012,150162990252414,251,0,0
2011-2012,150162990252416,462,2,4
2011-2012,150162990252417,651,10,6
2011-2012,150162990252419,310,0,3
2011-2012,150162990252420,44,0,1
2011-2012,150162990252421,1182,2,4
2011-2012,150162990252422,826,1,1
2011-2012,150162990252423,332,0,1
2011-2012,150162990252426,728,2,11
2011-2012,150162990252427,355,0,7
2011-2012,150162990252428,426,0,0
2011-2012,150162990252429,298,0,0
2011-2012,150162990252432,413,0,1
2011-2012,150162990252434,528,0,1
2011-2012,150162990252435,1829,1,2
2011-2012,150162990252436,595,1,3
2011-2012,150162990252437,464,0,42
2011-2012,150162990252438,923,0,1
2011-2012,150162990252439,351,0,1
2011-2012,150162990252442,190,0,0
2011-2012,150162990252444,937,1,0
2011-2012,150162990252446,896,0,0
2011-2012,150162990252447,338,0,0
2011-2012,150162990252451,534,3,0
2011-2012,150162990252452,919,0,0
2011-2012,150162990252453,464,3,1
2011-2012,150162990252454,360,0,0
2011-2012,150162990252455,1800,0,0
2011-2012,150162990252456,321,0,0
2011-2012,150162990252457,561,1,1
2011-2012,150162990252458,789,3,1
2011-2012,150162990252459,1037,4,1
2011-2012,150162990252460,468,0,2
2011-2012,150162990252461,360,1,0
2011-2012,150162990252462,817,0,2
2011-2012,150162990252464,536,0,1
2011-2012,150162990252465,1304,0,0
2011-2012,150162990252466,279,0,0
2011-2012,150162990252468,644,4,8
2011-2012,150162990252469,800,3,0
2011-2012,150162990252470,462,0,2
2011-2012,150162990252472,899,0,1
2011-2012,150162990252474,528,0,2
2011-2012,150162990252475,433,0,0
2011-2012,150162990252476,756,6,5
2011-2012,150162990252477,710,7,11
2011-2012,150162990252478,583,0,0
2011-2012,150162990252479,448,1,0
2011-2012,150162990252480,636,0,1
2011-2012,150162990252484,457,0,1
2011-2012,150162990252486,828,6,2
2011-2012,150162990252487,302,0,15
2011-2012,150162990252488,1006,0,1
2011-2012,150162990252489,436,0,2
2011-2012,150162990252490,1158,3,1
2011-2012,150162990252491,316,2,0
2011-2012,150162990252492,402,0,6
2011-2012,150162990252494,1016,0,0
2011-2012,150162990252495,402,1,0
2011-2012,150162990252497,237,0,0
2011-2012,150162990252498,268,0,2
2011-2012,150162990252500,499,0,0
2011-2012,150162990252501,488,0,1
2011-2012,150162990252502,331,0,16
2011-2012,150162990252503,809,0,5
2011-2012,150162990252504,579,3,3
2011-2012,150162990252505,371,0,0
2011-2012,150162990252506,357,0,2
2011-2012,150162990252507,413,0,1
2011-2012,150162990252509,324,0,1
2011-2012,150162990252510,666,0,0
2011-2012,150162990252512,367,0,4
2011-2012,150162990252513,1117,0,0
2011-2012,150162990252514,401,0,1
2011-2012,150162990252516,411,1,0
2011-2012,150162990252521,346,0,1
2011-2012,150162990252522,183,0,0
2011-2012,150162990252525,1116,0,9
2011-2012,150162990252542,685,0,2
2011-2012,150162990252597,978,0,1
2011-2012,150162990252603,777,2,4
2011-2012,150162990252605,536,0,0
2011-2012,150162990252617,506,0,1
2011-2012,150162990252618,412,0,1
2011-2012,150162990252620,439,1,0
2011-2012,150162990252622,328,1,1
2011-2012,150162990252634,430,0,3
2011-2012,150162990252636,554,0,1
2011-2012,150162990252637,242,3,5
2011-2012,150162990252700,284,0,0
2011-2012,150162990252703,822,1,1
2011-2012,150162990252704,330,0,1
2011-2012,150162990252706,439,1,0
2011-2012,150162990252714,176,1,0
2011-2012,150162990252724,142,0,1
2011-2012,150162990252726,1484,2,1
2011-2012,150162990252729,143,0,0
2011-2012,150162990252737,197,2,0
2011-2012,150162990252739,245,7,0
2011-2012,150162990252743,264,0,0
2011-2012,150162990252766,469,2,0
2011-2012,150162990252767,435,0,17
2011-2012,150162990252768,367,0,0
2011-2012,150162990252771,351,0,1
2011-2012,150162990252773,359,0,0
2011-2012,150162990252775,537,1,2
2011-2012,150162990252783,642,0,0
2011-2012,150162990252785,525,1,4
2011-2012,150162990252799,502,1,1
2011-2012,150162990252800,1395,4,3
2011-2012,150162990252802,295,1,2
2011-2012,150162990252804,483,0,52
2011-2012,150162990252805,289,0,0
2011-2012,150162990252806,712,1,0
2011-2012,150162990252807,571,1,2
2011-2012,150162990252809,192,1,1
2011-2012,150162990252810,337,4,0
2011-2012,150162990252811,863,0,0
2011-2012,150162990252812,417,0,1
2011-2012,150162990252823,433,3,1
2011-2012,150162990252825,855,1,1
2011-2012,150162990252826,372,1,1
2011-2012,150162990252828,620,2,0
2011-2012,150162990252829,1297,0,0
2011-2012,150162990252837,787,1,2
2011-2012,150162990252838,312,0,0
2011-2012,150162990252842,636,0,1
2011-2012,150162990252844,337,0,2
2011-2012,150162990252845,222,0,0
2011-2012,150162990252850,265,0,0
2011-2012,150162990252855,779,1,8
2011-2012,150162990252856,323,7,3
2011-2012,150162990252862,507,0,0
2011-2012,150162990252864,423,0,1
2011-2012,150162990252867,915,1,0
2011-2012,150162990252869,110,0,0
2011-2012,150162990252870,689,0,0
2011-2012,150162990252873,385,0,0
2011-2012,150162990252876,1218,0,0
2011-2012,150162990252877,854,3,0
2011-2012,150162990252878,606,0,5
2011-2012,150162990252881,937,0,0
2011-2012,150162990252882,442,0,0
2011-2012,150162990252886,917,0,0
2011-2012,150162990252889,741,0,1
2011-2012,150162990252892,292,0,0
2011-2012,150162990252893,586,0,2
2011-2012,150162990252895,546,0,0
2011-2012,150162990252896,828,0,0
2011-2012,150162990252897,979,0,0
2011-2012,150162990252898,781,0,1
2011-2012,150162990252900,556,0,0
2011-2012,150162990252901,279,0,0
2011-2012,150162990252902,224,0,0
2011-2012,150162990252903,235,2,1
2011-2012,150162990252904,278,1,0
2011-2012,150162990252908,682,0,0
2011-2012,150162990252912,595,0,0
2011-2012,150162990252913,601,0,1
2011-2012,150162990252914,1176,1,1
2011-2012,150162990252915,765,0,0
2011-2012,150162990252916,664,0,0
2011-2012,150162990252918,266,0,4
2011-2012,150162990252919,1031,1,0
2011-2012,150162990252920,601,1,0
2011-2012,150162990252921,257,2,0
2011-2012,150162990252922,489,0,0
2011-2012,150162990252923,632,1,1
2011-2012,150162990252924,444,0,0
2011-2012,150162990252926,380,0,1
2011-2012,150162990252927,429,1,9
2011-2012,150162990252928,266,2,5
2011-2012,150162990252930,682,2,3
2011-2012,150162990252932,127,3,1
2011-2012,150162990252933,541,0,1
2011-2012,150162990252934,795,0,10
2011-2012,150162990252935,367,0,0
2011-2012,150162990252936,536,1,1
2011-2012,150162990252937,306,0,2
2011-2012,150162990252940,269,0,0
2011-2012,150162990252941,349,2,0
2011-2012,150162990252943,1068,0,0
2011-2012,150162990252945,224,1,0
2011-2012,150162990252946,407,1,4
2011-2012,150162990252949,363,7,1
2011-2012,150162990252951,413,0,1
2011-2012,150162990252953,426,1,3
2011-2012,150162990252954,349,2,6
2011-2012,150162990252955,613,4,1
2011-2012,150162990252956,206,0,1
2011-2012,150162990252958,998,0,0
2011-2012,150162990252959,238,4,4
2011-2012,150162990252960,252,1,2
2011-2012,150162990252961,408,4,4
2011-2012,150162990252963,841,0,1
2011-2012,150162990252964,866,0,2
2011-2012,150162990252965,649,2,0
2011-2012,150162990252966,877,1,2
2011-2012,150162990252967,227,0,0
2011-2012,150162990253075,264,0,3
2011-2012,150162990253116,21,0,0
2011-2012,150162990253157,93,0,2
2011-2012,150162990253600,381,0,1
2011-2012,150162990253715,138,0,0
2011-2012,150162990253732,153,0,0
2011-2012,150162990253735,103,0,1
2011-2012,150162990253743,295,0,0
2011-2012,150162990253753,202,0,0
2011-2012,150162990253758,26,0,0
2011-2012,150162990253760,161,4,8
2011-2012,150162990253761,137,0,1
2011-2012,150162990253762,263,2,0
2011-2012,150162990253765,204,0,0
2011-2012,150162990253781,241,6,3
2011-2012,150162990253784,165,0,0
2011-2012,150162990253787,208,1,0
2011-2012,150162990253788,229,0,0
2011-2012,150162990253789,50,0,0
2011-2012,150162990253790,53,0,0
2011-2012,150162990253791,72,0,0
2011-2012,150162990253792,207,0,1
2011-2012,150162990253793,159,0,0
2011-2012,150162990253794,211,0,0
2011-2012,15016302X100000,99,0,0
2011-2012,15016317X100000,232,1,0
2011-2012,15016319X100000,172,0,0
2011-2012,15016321X100000,223,0,0
2011-2012,15016324X100000,189,0,0
2011-2012,15016325X100000,452,0,0
2011-2012,15016326X100000,265,0,0
2011-2012,15016328X100000,454,0,0
2011-2012,15016329X100000,810,0,0
2011-2012,15016331X100000,400,0,0
2011-2012,15016333X160000,24,0,0
2011-2012,15016339X100000,126,2,2
2011-2012,15016340X100000,359,7,0
2011-2012,15016344X100000,166,0,0
2011-2012,15016347X270000,582,0,0
2011-2012,15016348X100000,299,1,0
2011-2012,15016349X100000,535,1,0
2011-2012,15016350X030000,92,0,0
2011-2012,15016352X100000,460,0,0
2011-2012,15016356X100000,150,0,0
2011-2012,15016357X100000,195,0,0
2011-2012,15016365X100000,176,0,0
2011-2012,15016366X100000,322,0,0
2011-2012,15016367X100000,210,0,0
2011-2012,15016368X100000,179,0,0
2011-2012,15016369X100000,253,0,0
2011-2012,15016370X100000,273,0,0
2011-2012,15016372X100000,270,0,0
2011-2012,15016375X100000,198,0,0
2011-2012,15016378X100000,224,1,0
2011-2012,15016382X100000,193,0,0
2011-2012,15016383X100000,283,0,0
2011-2012,15016384X100000,179,0,0
2011-2012,15016388X100000,354,2,0
2011-2012,15016392X100000,405,0,0
2011-2012,15016393X100000,82,0,0
2011-2012,15016395X100000,314,0,0
2011-2012,15016397X100000,95,0,0
2011-2012,15016408X100000,183,2,1
2011-2012,15016412X100000,97,0,0
2011-2012,15016417X100000,508,0,0
2011-2012,15016422X100000,257,0,0
2011-2012,15016434X100000,186,2,0
2011-2012,15016436X100000,232,0,0
2011-2012,15016437X100000,455,0,0
2011-2012,15016438X100000,213,0,0
2011-2012,15016439X100000,431,0,0
2011-2012,15016441X100000,394,0,0
2011-2012,15016445X100000,152,0,0
2011-2012,15016453X100000,383,1,0
2011-2012,15016456X100000,703,1,0
2011-2012,15016459X100000,252,0,0
2011-2012,15016460X100000,245,1,0
2011-2012,15016463X100000,204,0,0
2011-2012,15016489X140000,21,0,0
2011-2012,15016492X100000,153,0,0
2011-2012,15016505X100000,176,1,0
2011-2012,15016506X100000,255,5,2
2011-2012,15016521X100000,129,0,0
2011-2012,15016535X100000,137,0,0
2011-2012,15016539X100000,213,0,0
2011-2012,15016540X100000,275,0,0
2011-2012,15016542X100000,366,0,2
2011-2012,15016544X100000,233,0,0
2011-2012,15016546X100000,287,0,0
2011-2012,15016547X100000,130,0,0
2011-2012,15016548X100000,537,1,1
2011-2012,15016561X100000,321,0,1
2011-2012,15016563X100000,252,2,0
2011-2012,15016567X100000,296,0,0
2011-2012,15016571X100000,215,0,0
2011-2012,15016578X100000,249,0,0
2011-2012,15016585X100000,189,0,0
2011-2012,15016588X100000,166,2,0
2011-2012,15016590X160000,59,0,0
2011-2012,15016591X100000,99,0,0
2011-2012,15016595X100000,259,0,0
2011-2012,15016596X100000,111,0,0
2011-2012,15016598X100000,212,0,1
2011-2012,15016599X100000,77,0,0
2011-2012,15016602X100000,243,0,0
2011-2012,15016604X100000,585,0,0
2011-2012,15016605X100000,420,1,1
2011-2012,15016607X100000,199,0,0
