Year,RCDTS,Enrollment,PBE,PME
2014-2015,150162990250016,763,0,0
2014-2015,150162990250017,344,0,1
2014-2015,150162990250019,199,1,0
2014-2015,150162990250020,"1,677",1,0
2014-2015,150162990250021,909,3,3
2014-2015,150162990250022,"2,250",3,11
2014-2015,150162990250023,880,0,0
2014-2015,150162990250024,"1,566",3,2
2014-2015,150162990250025,"1,767",8,12
2014-2015,150162990250026,"1,342",1,11
2014-2015,150162990250027,"4,062",7,37
2014-2015,150162990250029,504,1,2
2014-2015,150162990250030,"1,579",0,7
2014-2015,150162990250031,"1,426",3,1
2014-2015,150162990250034,596,2,6
2014-2015,150162990250035,"1,346",0,1
2014-2015,150162990250036,"2,289",2,6
2014-2015,150162990250037,"1,279",4,6
2014-2015,150162990250039,733,4,3
2014-2015,15016299025003C,"2,017",7,5
2014-2015,150162990250041,"1,686",0,4
2014-2015,150162990250042,566,2,3
2014-2015,150162990250043,"3,208",5,2
2014-2015,150162990250044,325,0,0
2014-2015,150162990250046,"1,684",3,3
2014-2015,150162990250047,"2,263",14,11
2014-2015,150162990250048,"1,459",1,7
2014-2015,150162990250049,544,1,2
2014-2015,15016299025004C,"3,690",9,16
2014-2015,150162990250052,331,0,1
2014-2015,150162990250053,488,2,0
2014-2015,15016299025005C,826,0,2
2014-2015,15016299025006C,"10,127",18,9
2014-2015,15016299025007C,328,1,1
2014-2015,15016299025008C,"1,165",0,3
2014-2015,15016299025009C,452,0,0
2014-2015,15016299025010C,473,4,2
2014-2015,15016299025011C,96,0,0
2014-2015,15016299025012C,765,0,1
2014-2015,15016299025013C,467,1,2
2014-2015,15016299025015C,426,0,2
2014-2015,15016299025016C,395,1,1
2014-2015,15016299025017C,243,0,0
2014-2015,15016299025019C,244,0,1
2014-2015,15016299025020C,230,0,1
2014-2015,15016299025022C,438,0,0
2014-2015,150162990250526,935,1,5
2014-2015,150162990250531,968,0,0
2014-2015,150162990250533,"1,427",13,1
2014-2015,150162990250534,"1,478",0,1
2014-2015,150162990250536,354,0,0
2014-2015,150162990250537,"1,392",3,3
2014-2015,150162990250543,424,0,0
2014-2015,150162990250545,736,0,1
2014-2015,150162990250616,338,0,2
2014-2015,150162990250617,"3,035",1,3
2014-2015,150162990250763,856,24,3
2014-2015,150162990250764,"2,206",10,5
2014-2015,150162990250766,296,0,0
2014-2015,150162990250767,"1,672",0,1
2014-2015,150162990250772,687,3,1
2014-2015,150162990250779,919,0,0
2014-2015,150162990250788,783,9,10
2014-2015,150162990250794,"1,048",4,5
2014-2015,150162990250795,398,0,2
2014-2015,150162990250796,902,4,0
2014-2015,150162990250798,13,0,0
2014-2015,150162990250799,255,0,1
2014-2015,150162990250803,500,0,0
2014-2015,150162990250818,182,0,0
2014-2015,150162990250820,527,0,1
2014-2015,150162990250824,391,0,1
2014-2015,150162990250825,922,0,3
2014-2015,150162990250826,485,0,0
2014-2015,150162990250827,504,0,1
2014-2015,150162990250828,556,0,1
2014-2015,150162990250829,321,0,0
2014-2015,150162990250830,338,0,0
2014-2015,150162990250831,250,0,0
2014-2015,150162990250832,195,0,2
2014-2015,150162990250833,"1,175",4,3
2014-2015,150162990250834,477,1,2
2014-2015,150162990250835,318,0,0
2014-2015,150162990250836,272,0,0
2014-2015,150162990250837,417,1,0
2014-2015,150162990250839,142,0,1
2014-2015,150162990250840,148,0,0
2014-2015,150162990250841,410,0,1
2014-2015,150162990250842,1,0,0
2014-2015,150162990250843,343,0,0
2014-2015,150162990250844,249,0,0
2014-2015,150162990250846,155,0,0
2014-2015,150162990250847,460,0,2
2014-2015,150162990250848,369,0,2
2014-2015,150162990250849,273,2,0
2014-2015,150162990250850,374,0,0
2014-2015,150162990250851,575,13,3
2014-2015,150162990250855,748,12,3
2014-2015,150162990250856,290,0,1
2014-2015,150162990250857,"1,125",0,3
2014-2015,150162990250859,"1,082",0,1
2014-2015,150162990250860,663,2,2
2014-2015,150162990250861,642,1,1
2014-2015,150162990250862,332,0,1
2014-2015,15016299025201C,"8,338",25,31
2014-2015,15016299025203C,711,26,1
2014-2015,150162990252046,362,0,20
2014-2015,150162990252048,330,0,0
2014-2015,15016299025204C,"1,909",13,4
2014-2015,150162990252051,887,0,8
2014-2015,150162990252052,502,8,1
2014-2015,150162990252053,570,4,1
2014-2015,150162990252054,217,0,36
2014-2015,150162990252058,312,0,1
2014-2015,150162990252059,"1,461",5,6
2014-2015,15016299025205C,"7,901",2,8
2014-2015,150162990252061,132,0,0
2014-2015,150162990252062,584,5,2
2014-2015,150162990252063,350,0,0
2014-2015,150162990252066,310,2,3
2014-2015,150162990252067,847,4,0
2014-2015,150162990252068,548,0,2
2014-2015,150162990252069,532,0,0
2014-2015,15016299025206C,581,0,2
2014-2015,150162990252070,999,2,2
2014-2015,150162990252072,565,0,1
2014-2015,150162990252078,"1,150",13,5
2014-2015,150162990252079,388,1,0
2014-2015,150162990252080,495,1,2
2014-2015,150162990252081,618,5,2
2014-2015,150162990252082,"1,032",11,12
2014-2015,150162990252083,375,0,0
2014-2015,150162990252086,469,2,3
2014-2015,150162990252087,902,5,17
2014-2015,150162990252088,369,0,1
2014-2015,150162990252089,830,3,2
2014-2015,15016299025208C,"3,005",2,37
2014-2015,150162990252090,732,1,3
2014-2015,150162990252092,606,6,4
2014-2015,150162990252093,464,1,4
2014-2015,150162990252094,420,0,1
2014-2015,150162990252095,"1,074",8,5
2014-2015,150162990252096,292,0,1
2014-2015,150162990252097,247,0,0
2014-2015,150162990252098,253,2,0
2014-2015,150162990252100,669,1,4
2014-2015,150162990252101,862,2,7
2014-2015,150162990252102,995,0,1
2014-2015,150162990252103,448,0,5
2014-2015,150162990252104,518,4,1
2014-2015,150162990252105,577,2,2
2014-2015,150162990252106,573,0,0
2014-2015,150162990252107,591,2,2
2014-2015,150162990252108,399,1,1
2014-2015,150162990252109,489,0,0
2014-2015,150162990252110,611,1,2
2014-2015,150162990252112,633,2,19
2014-2015,150162990252113,302,3,1
2014-2015,150162990252118,860,0,2
2014-2015,150162990252119,808,10,0
2014-2015,150162990252120,606,2,0
2014-2015,150162990252122,516,7,2
2014-2015,150162990252123,436,0,3
2014-2015,150162990252126,395,3,4
2014-2015,150162990252127,381,1,7
2014-2015,150162990252128,365,0,4
2014-2015,150162990252129,554,1,2
2014-2015,150162990252130,467,0,0
2014-2015,150162990252132,593,1,1
2014-2015,150162990252133,657,2,3
2014-2015,150162990252134,"1,138",4,8
2014-2015,150162990252135,544,10,1
2014-2015,150162990252136,549,2,4
2014-2015,150162990252138,285,2,2
2014-2015,150162990252139,407,8,0
2014-2015,150162990252141,834,5,4
2014-2015,150162990252142,594,0,1
2014-2015,150162990252145,591,0,1
2014-2015,150162990252147,301,0,4
2014-2015,150162990252148,571,2,0
2014-2015,150162990252149,908,1,4
2014-2015,15016299025214C,458,1,1
2014-2015,150162990252150,"1,049",3,1
2014-2015,150162990252153,570,5,1
2014-2015,150162990252154,427,0,1
2014-2015,150162990252155,551,1,0
2014-2015,150162990252158,842,4,4
2014-2015,150162990252159,373,0,0
2014-2015,15016299025215C,721,2,3
2014-2015,150162990252160,"1,662",19,8
2014-2015,150162990252161,640,3,6
2014-2015,150162990252167,673,3,0
2014-2015,150162990252169,454,0,3
2014-2015,150162990252172,348,4,8
2014-2015,150162990252173,210,0,2
2014-2015,150162990252175,784,2,2
2014-2015,150162990252177,242,0,1
2014-2015,150162990252179,466,0,5
2014-2015,15016299025217C,606,2,2
2014-2015,150162990252180,523,0,13
2014-2015,150162990252181,"1,571",0,0
2014-2015,150162990252182,709,12,6
2014-2015,150162990252183,511,6,1
2014-2015,150162990252184,276,2,1
2014-2015,150162990252185,"1,456",0,0
2014-2015,150162990252187,702,0,2
2014-2015,15016299025218C,483,4,0
2014-2015,150162990252190,454,4,2
2014-2015,150162990252191,325,1,1
2014-2015,150162990252192,231,0,1
2014-2015,150162990252193,370,7,3
2014-2015,150162990252194,"1,415",0,4
2014-2015,150162990252195,367,0,11
2014-2015,150162990252198,588,10,1
2014-2015,15016299025219C,436,0,0
2014-2015,150162990252202,342,0,1
2014-2015,150162990252203,330,3,0
2014-2015,150162990252204,513,0,2
2014-2015,150162990252206,405,2,1
2014-2015,150162990252207,367,4,1
2014-2015,150162990252209,383,0,1
2014-2015,15016299025220C,335,0,1
2014-2015,150162990252210,483,1,3
2014-2015,150162990252211,554,0,2
2014-2015,150162990252212,398,1,0
2014-2015,150162990252213,"1,287",1,1
2014-2015,150162990252214,778,2,8
2014-2015,150162990252215,"1,176",0,1
2014-2015,15016299025221C,487,0,7
2014-2015,150162990252220,804,0,2
2014-2015,150162990252222,534,1,1
2014-2015,150162990252223,768,2,5
2014-2015,150162990252224,503,1,1
2014-2015,150162990252226,"1,260",0,1
2014-2015,150162990252227,682,0,4
2014-2015,150162990252229,620,0,1
2014-2015,15016299025222C,467,5,1
2014-2015,150162990252230,414,1,1
2014-2015,150162990252231,360,0,6
2014-2015,150162990252232,480,1,0
2014-2015,150162990252235,655,0,23
2014-2015,150162990252236,545,1,1
2014-2015,150162990252239,959,2,11
2014-2015,15016299025223C,483,0,3
2014-2015,150162990252240,420,14,4
2014-2015,150162990252241,649,0,6
2014-2015,150162990252242,494,0,2
2014-2015,150162990252244,373,2,1
2014-2015,150162990252246,465,1,2
2014-2015,150162990252247,"1,151",2,1
2014-2015,150162990252249,576,0,1
2014-2015,15016299025224C,508,0,2
2014-2015,150162990252252,"1,015",9,4
2014-2015,150162990252254,"1,400",3,19
2014-2015,150162990252255,331,0,0
2014-2015,150162990252256,785,0,0
2014-2015,150162990252257,438,1,0
2014-2015,150162990252258,346,1,2
2014-2015,150162990252259,271,0,2
2014-2015,15016299025225C,656,38,5
2014-2015,150162990252260,666,0,1
2014-2015,150162990252263,593,0,10
2014-2015,150162990252265,"1,165",0,1
2014-2015,150162990252266,335,0,2
2014-2015,150162990252267,234,0,0
2014-2015,150162990252268,567,8,1
2014-2015,150162990252269,531,2,4
2014-2015,15016299025226C,427,0,2
2014-2015,150162990252270,225,0,1
2014-2015,150162990252273,578,0,4
2014-2015,150162990252275,240,2,2
2014-2015,150162990252276,310,1,1
2014-2015,15016299025227C,328,0,0
2014-2015,150162990252280,835,0,0
2014-2015,150162990252281,464,4,6
2014-2015,150162990252283,564,8,2
2014-2015,150162990252284,330,0,1
2014-2015,150162990252285,907,1,2
2014-2015,150162990252287,242,0,8
2014-2015,150162990252288,486,0,6
2014-2015,150162990252289,426,0,0
2014-2015,15016299025228C,515,1,5
2014-2015,150162990252290,407,1,1
2014-2015,150162990252292,284,0,0
2014-2015,150162990252293,245,1,1
2014-2015,150162990252294,296,0,2
2014-2015,150162990252296,792,3,3
2014-2015,150162990252299,683,0,1
2014-2015,15016299025229C,400,7,4
2014-2015,150162990252300,374,4,3
2014-2015,150162990252303,263,2,0
2014-2015,150162990252304,364,3,0
2014-2015,150162990252306,551,2,3
2014-2015,150162990252309,418,0,0
2014-2015,15016299025230C,688,0,0
2014-2015,150162990252311,517,0,0
2014-2015,150162990252313,495,0,0
2014-2015,150162990252314,824,14,2
2014-2015,150162990252315,653,3,1
2014-2015,150162990252316,"1,234",0,1
2014-2015,150162990252317,"1,360",1,1
2014-2015,150162990252319,442,0,0
2014-2015,15016299025231C,311,5,4
2014-2015,150162990252321,619,1,0
2014-2015,150162990252323,"1,422",0,0
2014-2015,150162990252324,198,0,0
2014-2015,150162990252326,364,0,8
2014-2015,150162990252328,393,1,1
2014-2015,15016299025232C,946,1,3
2014-2015,150162990252330,"1,275",0,3
2014-2015,150162990252331,860,1,9
2014-2015,150162990252334,428,1,1
2014-2015,150162990252337,663,8,7
2014-2015,150162990252339,305,1,2
2014-2015,15016299025233C,253,0,0
2014-2015,150162990252341,825,0,1
2014-2015,150162990252344,470,2,20
2014-2015,150162990252345,181,2,1
2014-2015,150162990252346,840,0,1
2014-2015,150162990252349,788,4,6
2014-2015,15016299025234C,229,0,0
2014-2015,150162990252352,600,0,0
2014-2015,150162990252353,366,3,0
2014-2015,150162990252354,463,0,1
2014-2015,150162990252355,985,0,1
2014-2015,150162990252356,498,0,1
2014-2015,150162990252357,852,0,0
2014-2015,150162990252358,651,5,3
2014-2015,15016299025235C,169,0,0
2014-2015,150162990252361,"1,059",15,8
2014-2015,150162990252362,292,0,0
2014-2015,150162990252363,801,0,0
2014-2015,150162990252365,578,4,0
2014-2015,150162990252366,530,7,4
2014-2015,150162990252367,313,0,0
2014-2015,150162990252368,355,0,0
2014-2015,150162990252369,295,1,3
2014-2015,15016299025236C,175,0,0
2014-2015,150162990252370,836,14,7
2014-2015,150162990252371,571,6,2
2014-2015,150162990252372,441,0,0
2014-2015,150162990252373,"1,320",0,1
2014-2015,150162990252374,989,0,3
2014-2015,150162990252375,852,0,1
2014-2015,150162990252376,382,5,2
2014-2015,15016299025237C,159,2,2
2014-2015,150162990252380,859,11,4
2014-2015,150162990252381,477,3,1
2014-2015,150162990252382,677,1,2
2014-2015,150162990252383,645,9,2
2014-2015,150162990252384,684,7,2
2014-2015,150162990252385,540,1,2
2014-2015,150162990252386,600,2,1
2014-2015,150162990252387,482,1,0
2014-2015,150162990252389,250,2,1
2014-2015,15016299025238C,399,0,4
2014-2015,150162990252391,889,1,1
2014-2015,150162990252392,776,1,5
2014-2015,150162990252394,388,1,2
2014-2015,150162990252395,316,0,5
2014-2015,150162990252396,"1,248",3,0
2014-2015,150162990252398,"1,641",0,5
2014-2015,150162990252399,"1,033",5,3
2014-2015,150162990252400,378,0,2
2014-2015,150162990252401,447,4,1
2014-2015,150162990252402,522,2,1
2014-2015,150162990252403,892,3,7
2014-2015,150162990252404,582,0,0
2014-2015,150162990252405,337,3,2
2014-2015,150162990252406,142,1,1
2014-2015,150162990252409,"1,040",7,2
2014-2015,15016299025240C,447,0,0
2014-2015,150162990252410,326,1,1
2014-2015,150162990252412,688,5,7
2014-2015,150162990252413,913,3,2
2014-2015,150162990252414,291,0,3
2014-2015,150162990252416,525,6,2
2014-2015,150162990252417,739,12,11
2014-2015,150162990252419,251,0,2
2014-2015,15016299025241C,121,1,0
2014-2015,150162990252421,"1,091",1,3
2014-2015,150162990252422,860,5,1
2014-2015,150162990252423,295,0,1
2014-2015,150162990252426,763,2,10
2014-2015,150162990252428,403,0,0
2014-2015,150162990252429,386,4,7
2014-2015,15016299025242C,110,0,1
2014-2015,150162990252434,578,0,2
2014-2015,150162990252435,"1,810",2,3
2014-2015,150162990252436,535,0,4
2014-2015,150162990252437,355,0,37
2014-2015,150162990252438,953,3,1
2014-2015,150162990252442,210,0,1
2014-2015,150162990252444,933,0,1
2014-2015,150162990252446,818,0,1
2014-2015,150162990252451,557,6,4
2014-2015,150162990252452,718,0,3
2014-2015,150162990252453,366,0,3
2014-2015,150162990252454,355,0,2
2014-2015,150162990252455,"1,060",1,2
2014-2015,150162990252456,343,7,0
2014-2015,150162990252457,495,1,0
2014-2015,150162990252458,971,13,1
2014-2015,150162990252459,"1,014",2,0
2014-2015,150162990252460,462,2,1
2014-2015,150162990252461,357,4,0
2014-2015,150162990252462,785,0,5
2014-2015,150162990252464,560,0,0
2014-2015,150162990252465,"1,279",4,1
2014-2015,150162990252468,628,9,9
2014-2015,150162990252469,683,0,0
2014-2015,150162990252472,774,0,0
2014-2015,150162990252474,517,0,5
2014-2015,150162990252475,301,1,0
2014-2015,150162990252476,709,21,3
2014-2015,150162990252477,721,7,20
2014-2015,150162990252478,547,0,0
2014-2015,150162990252479,407,0,3
2014-2015,150162990252480,532,0,1
2014-2015,150162990252484,367,0,2
2014-2015,150162990252486,836,10,3
2014-2015,150162990252487,377,2,4
2014-2015,150162990252488,"1,075",0,0
2014-2015,150162990252490,"1,194",3,1
2014-2015,150162990252491,296,2,2
2014-2015,150162990252492,394,1,1
2014-2015,150162990252494,998,2,0
2014-2015,150162990252497,244,3,0
2014-2015,150162990252498,548,1,3
2014-2015,150162990252500,448,1,0
2014-2015,150162990252501,525,0,2
2014-2015,150162990252502,296,0,8
2014-2015,150162990252503,864,0,4
2014-2015,150162990252504,620,6,3
2014-2015,150162990252505,316,0,0
2014-2015,150162990252506,577,0,0
2014-2015,150162990252507,380,0,3
2014-2015,150162990252510,729,6,4
2014-2015,150162990252512,288,0,2
2014-2015,150162990252513,"1,107",0,0
2014-2015,150162990252514,323,2,1
2014-2015,150162990252516,429,4,0
2014-2015,150162990252521,342,2,3
2014-2015,150162990252525,"1,028",1,2
2014-2015,150162990252542,599,0,3
2014-2015,150162990252597,935,0,0
2014-2015,150162990252603,836,5,5
2014-2015,150162990252605,743,0,4
2014-2015,150162990252617,464,0,1
2014-2015,150162990252618,356,0,0
2014-2015,150162990252620,543,1,8
2014-2015,150162990252622,343,1,1
2014-2015,150162990252634,395,1,3
2014-2015,150162990252636,545,0,1
2014-2015,150162990252637,246,0,4
2014-2015,150162990252700,289,0,1
2014-2015,150162990252703,888,2,5
2014-2015,150162990252704,390,0,3
2014-2015,150162990252706,374,1,4
2014-2015,150162990252714,624,0,3
2014-2015,150162990252724,131,0,0
2014-2015,150162990252726,"1,574",2,0
2014-2015,150162990252729,175,2,29
2014-2015,150162990252737,182,5,0
2014-2015,150162990252739,245,4,0
2014-2015,150162990252743,247,1,1
2014-2015,150162990252766,386,1,2
2014-2015,150162990252767,649,0,11
2014-2015,150162990252768,357,0,2
2014-2015,150162990252773,288,1,1
2014-2015,150162990252775,458,0,3
2014-2015,150162990252783,718,0,1
2014-2015,150162990252785,563,5,0
2014-2015,150162990252799,659,0,1
2014-2015,150162990252800,"1,421",6,4
2014-2015,150162990252802,472,0,3
2014-2015,150162990252804,485,2,81
2014-2015,150162990252805,289,5,2
2014-2015,150162990252806,729,0,0
2014-2015,150162990252807,505,1,0
2014-2015,150162990252809,199,2,2
2014-2015,150162990252811,860,0,0
2014-2015,150162990252823,404,1,1
2014-2015,150162990252825,772,1,2
2014-2015,150162990252826,306,2,0
2014-2015,150162990252828,600,3,2
2014-2015,150162990252829,"1,218",0,5
2014-2015,150162990252837,649,0,0
2014-2015,150162990252838,325,0,0
2014-2015,150162990252842,602,0,1
2014-2015,150162990252844,374,3,2
2014-2015,150162990252850,272,0,0
2014-2015,150162990252855,910,11,4
2014-2015,150162990252856,295,5,2
2014-2015,150162990252862,485,0,0
2014-2015,150162990252864,342,0,0
2014-2015,150162990252867,847,2,1
2014-2015,150162990252870,525,0,0
2014-2015,150162990252873,367,0,0
2014-2015,150162990252876,"1,163",0,0
2014-2015,150162990252877,738,3,0
2014-2015,150162990252878,557,3,3
2014-2015,150162990252881,845,0,0
2014-2015,150162990252882,108,0,0
2014-2015,150162990252886,963,0,3
2014-2015,150162990252889,600,0,0
2014-2015,150162990252892,412,0,2
2014-2015,150162990252893,467,0,1
2014-2015,150162990252895,548,3,1
2014-2015,150162990252896,891,0,0
2014-2015,150162990252897,914,0,0
2014-2015,150162990252898,738,1,0
2014-2015,150162990252900,503,1,0
2014-2015,150162990252901,311,0,0
2014-2015,150162990252902,465,2,0
2014-2015,150162990252903,214,3,0
2014-2015,150162990252904,368,0,1
2014-2015,150162990252908,633,0,0
2014-2015,150162990252912,753,0,1
2014-2015,150162990252913,611,0,2
2014-2015,150162990252914,"1,149",0,1
2014-2015,150162990252915,566,1,0
2014-2015,150162990252916,566,0,1
2014-2015,150162990252918,265,2,0
2014-2015,150162990252919,"1,098",2,1
2014-2015,150162990252920,612,4,0
2014-2015,150162990252921,570,3,7
2014-2015,150162990252922,454,1,3
2014-2015,150162990252923,591,0,1
2014-2015,150162990252924,632,2,1
2014-2015,150162990252926,442,0,6
2014-2015,150162990252927,190,0,4
2014-2015,150162990252930,609,2,3
2014-2015,150162990252933,627,0,8
2014-2015,150162990252934,804,0,8
2014-2015,150162990252935,364,1,1
2014-2015,150162990252936,499,0,2
2014-2015,150162990252937,300,1,1
2014-2015,150162990252941,419,0,2
2014-2015,150162990252943,"1,037",0,0
2014-2015,150162990252945,290,0,0
2014-2015,150162990252949,419,9,5
2014-2015,150162990252951,480,0,5
2014-2015,150162990252953,492,8,3
2014-2015,150162990252954,301,3,3
2014-2015,150162990252955,604,10,3
2014-2015,150162990252958,"1,046",0,1
2014-2015,150162990252959,418,8,6
2014-2015,150162990252960,476,5,2
2014-2015,150162990252961,392,2,1
2014-2015,150162990252963,"1,024",0,1
2014-2015,150162990252964,894,2,1
2014-2015,150162990252965,741,8,3
2014-2015,150162990252966,974,0,4
2014-2015,150162990252967,388,3,1
2014-2015,150162990252968,706,0,0
2014-2015,150162990253075,350,0,2
2014-2015,150162990253116,27,0,0
2014-2015,150162990253600,370,0,0
2014-2015,150162990253715,135,0,0
2014-2015,150162990253732,74,0,0
2014-2015,150162990253735,113,0,0
2014-2015,150162990253743,270,0,0
2014-2015,150162990253753,201,0,0
2014-2015,150162990253760,150,5,3
2014-2015,150162990253761,193,1,2
2014-2015,150162990253762,253,0,0
2014-2015,150162990253765,203,2,1
2014-2015,150162990253777,59,0,0
2014-2015,150162990253781,333,7,2
2014-2015,150162990253784,112,0,0
2014-2015,150162990253787,174,0,0
2014-2015,150162990253788,230,0,0
2014-2015,150162990253793,304,0,0
2014-2015,150162990253794,875,0,1
2014-2015,150162990253796,247,0,0
2014-2015,150162990253797,685,1,1
2014-2015,150162990253799,157,0,1
2014-2015,150162990253800,868,0,2
2014-2015,150162990253804,179,0,1
2014-2015,150162990253805,40,0,0
2014-2015,150162990253806,30,0,0
2014-2015,15016317X100000,188,5,1
2014-2015,15016319X100000,160,0,0
2014-2015,15016321X100000,271,0,0
2014-2015,15016324X100000,171,0,0
2014-2015,15016325X100000,531,0,0
2014-2015,15016326X100000,241,1,2
2014-2015,15016328X100000,429,0,0
2014-2015,15016329X100000,784,0,0
2014-2015,15016331X100000,488,0,0
2014-2015,15016333X160000,25,0,0
2014-2015,15016339X100000,224,0,0
2014-2015,15016340X100000,406,7,0
2014-2015,15016344X100000,172,0,0
2014-2015,15016346X010000,30,0,0
2014-2015,15016348X100000,344,0,1
2014-2015,15016349X100000,458,0,0
2014-2015,15016350X030000,78,0,1
2014-2015,15016352X100000,466,0,0
2014-2015,15016356X100000,172,0,3
2014-2015,15016357X100000,176,2,0
2014-2015,15016365X100000,166,0,0
2014-2015,15016366X100000,298,0,1
2014-2015,15016367X100000,225,0,0
2014-2015,15016368X100000,218,0,0
2014-2015,15016369X100000,271,0,0
2014-2015,15016370X100000,260,0,0
2014-2015,15016372X100000,267,0,0
2014-2015,15016375X100000,222,0,0
2014-2015,15016378X100000,219,1,0
2014-2015,15016382X100000,192,0,0
2014-2015,15016383X100000,295,0,0
2014-2015,15016384X100000,180,0,0
2014-2015,15016388X100000,350,2,0
2014-2015,15016392X100000,418,0,2
2014-2015,15016395X100000,221,1,0
2014-2015,15016396X100000,84,0,0
2014-2015,15016397X100000,120,0,0
2014-2015,15016405X260000,131,0,0
2014-2015,15016408X100000,152,0,1
2014-2015,15016412X100000,186,0,2
2014-2015,15016417X100000,551,0,1
2014-2015,15016422X100000,255,0,0
2014-2015,15016434X100000,169,0,2
2014-2015,15016436X100000,225,0,0
2014-2015,15016437X100000,365,0,0
2014-2015,15016438X100000,134,0,0
2014-2015,15016439X100000,465,0,0
2014-2015,15016441X100000,481,0,0
2014-2015,15016453X100000,379,0,0
2014-2015,15016456X100000,717,0,1
2014-2015,15016459X100000,232,0,1
2014-2015,15016460X100000,176,2,1
2014-2015,15016463X100000,209,1,0
2014-2015,15016492X100000,224,0,0
2014-2015,15016505X100000,205,2,0
2014-2015,15016506X100000,259,3,0
2014-2015,15016521X100000,140,0,0
2014-2015,15016535X100000,165,0,0
2014-2015,15016539X100000,179,0,2
2014-2015,15016540X100000,320,3,2
2014-2015,15016542X100000,297,3,0
2014-2015,15016544X100000,196,2,0
2014-2015,15016546X100000,306,0,0
2014-2015,15016547X100000,204,2,2
2014-2015,15016548X100000,507,1,0
2014-2015,15016561X100000,328,0,1
2014-2015,15016563X100000,334,3,0
2014-2015,15016567X100000,308,0,1
2014-2015,15016571X100000,202,0,0
2014-2015,15016572X100000,188,0,0
2014-2015,15016578X100000,268,0,0
2014-2015,15016585X100000,188,0,0
2014-2015,15016588X100000,209,0,0
2014-2015,15016595X100000,390,4,0
2014-2015,15016596X100000,94,0,0
2014-2015,15016598X100000,217,1,0
2014-2015,15016599X100000,73,0,0
2014-2015,15016602X100000,222,0,1
2014-2015,15016604X100000,652,0,0
2014-2015,15016605X100000,483,4,0
2014-2015,15016606X100000,334,0,1
2014-2015,15016607X100000,160,0,0
2014-2015,15016608X100000,237,0,0
2014-2015,15016613X100000,255,0,2
2014-2015,15016614X100000,279,0,0
2014-2015,15016618X100000,158,0,0
2014-2015,15016619X100000,384,0,0
2014-2015,15016620X100000,229,0,0
2014-2015,15016622X100000,353,1,0
2014-2015,15016624X100000,368,0,0
2014-2015,15016626X140000,129,0,0
2014-2015,15016627X100000,279,0,0
2014-2015,15016630X100000,352,0,0
2014-2015,15016632X100000,136,0,0
2014-2015,15016647X100000,117,0,0
2014-2015,15016650Y140000,15,0,0
2014-2015,15016662X260000,52,0,0
2014-2015,15016686Z110000,44,0,0
2014-2015,15016687X060000,37,0,0
2014-2015,15016692X010000,172,2,0
2014-2015,15016693X030000,272,2,1
2014-2015,15016705X060000,298,0,0
2014-2015,15016712X160000,115,8,1
2014-2015,15016725X010000,100,12,0
2014-2015,15016735X160000,63,5,1
2014-2015,15016738X160000,359,3,0
2014-2015,15016743Z010000,935,2,1
2014-2015,15016748X060000,14,0,0
2014-2015,15016761Y010000,6,0,0
2014-2015,15016763X060000,23,0,0
2014-2015,15016770S190000,37,0,0
2014-2015,15016777P003101,295,0,0
2014-2015,15016778Z140000,46,0,0
2014-2015,15016780P003104,39,0,0
2014-2015,15016780P003107,70,0,0
2014-2015,15016780P003108,42,0,0
2014-2015,15016780P003109,37,0,0
2014-2015,15016780P003114,28,0,0
2014-2015,15016780P003115,35,0,0
2014-2015,15016780P003116,40,0,0
2014-2015,15016780P003118,20,0,0
2014-2015,15016780P003119,138,0,0
2014-2015,15016780P003123,34,0,0
2014-2015,15016780P003125,35,0,0
2014-2015,15016780P003126,29,0,0
2014-2015,15016780P003127,72,0,1
2014-2015,15016780P003128,38,0,0
2014-2015,15016780P003130,40,0,0
2014-2015,15016780P003131,40,0,0
2014-2015,15016780X010000,376,0,2
2014-2015,15016781X050000,187,9,0
2014-2015,15016785Y010000,765,1,1
2014-2015,15016791Y050000,113,4,0
2014-2015,15016796Y010000,142,1,0
2014-2015,15016806X100000,952,4,0
2014-2015,15016815X230000,70,1,0
2014-2015,15016822X230000,120,0,0
2014-2015,15016823Y050000,31,0,0
2014-2015,15016824Y050000,92,7,0
2014-2015,15016831Z230000,189,0,48
2014-2015,15016838X160000,55,0,0
2014-2015,15016845Y050000,172,0,0
2014-2015,15016862Y010000,160,0,0
2014-2015,15016864Y050000,142,0,0
2014-2015,15016892X100000,180,1,1
2014-2015,15016894X200000,211,0,1
2014-2015,15016898Y260000,177,3,0
2014-2015,15016900025201C,560,0,0
2014-2015,15016900X030000,185,1,0
2014-2015,15016901025201C,357,1,2
2014-2015,15016905Z010000,40,1,0
2014-2015,15016910X160000,517,11,0
2014-2015,15016927X160000,60,0,0
2014-2015,15016931X010000,39,0,0
2014-2015,15016949Y030000,22,0,0
2014-2015,15016950X010000,37,0,0
2014-2015,15016957Y010000,184,0,0
2014-2015,15016962X100000,225,0,7
2014-2015,15016970X100000,90,0,0
2014-2015,15016974Z010000,704,0,0
2014-2015,15016975Y010000,180,0,0
2014-2015,15016985Y100000,541,0,0
2014-2015,15016994X010000,253,1,0
2014-2015,15016996X260000,10,0,0
2014-2015,16019001X100000,241,0,0
2014-2015,16019003X100000,162,0,0
2014-2015,16019100Z260000,267,20,1
2014-2015,160194240260001,607,2,2
