Year,RCDTS,Enrollment,PBE,PME
2007-2008,190220440022001,266,1,0
2007-2008,190220930042001,270,1,0
2007-2008,190222030262002,282,1,0
2007-2008,190221810042009,305,1,0
2007-2008,190220890042001,319,2,0
2007-2008,190221810042006,323,2,0
2007-2008,190220040022004,335,1,0
2007-2008,190220930042004,335,1,1
2007-2008,190220440022005,386,1,1
2007-2008,190220130022002,388,1,0
2007-2008,190222050262007,403,1,4
2007-2008,190222050262003,418,1,1
2007-2008,190222000262006,414,2,0
2007-2008,190221800042002,442,1,0
2007-2008,190220630022002,446,1,0
2007-2008,190221810042007,441,1,2
2007-2008,190220600022002,446,1,1
2007-2008,190220020022006,467,1,0
2007-2008,190220150022003,493,1,0
2007-2008,190220930042006,498,1,1
2007-2008,190220130021001,505,1,0
2007-2008,190222030262008,522,1,1
2007-2008,190220330022007,536,1,0
2007-2008,190220410022004,560,1,0
2007-2008,190221810041002,590,1,0
2007-2008,190220930042011,607,1,0
2007-2008,190220410022002,659,2,2
2007-2008,190222040262019,710,1,0
2007-2008,190222030262005,784,1,0
2007-2008,190222030261012,804,1,1
2007-2008,190220330021006,812,1,0
2007-2008,190222040261003,1178,1,1
2007-2008,190220860170002,1817,1,4
2007-2008,190220860170001,2642,1,3
2007-2008,190220450022015,177,2,1
2007-2008,190220580022004,242,2,0
2007-2008,190220580022013,290,2,0
2007-2008,190222000262002,299,2,0
2007-2008,190220580022010,350,2,1
2007-2008,190220890042004,358,2,0
2007-2008,190220020022002,374,2,0
2007-2008,190220930042007,405,2,0
2007-2008,190220600022001,407,2,0
2007-2008,190220580022007,418,2,0
2007-2008,190220680022003,425,2,0
2007-2008,190222020262004,424,2,0
2007-2008,190220130022004,433,3,0
2007-2008,190221810042003,438,2,1
2007-2008,190220660022004,438,2,0
2007-2008,190222050261002,452,2,2
2007-2008,190220250022002,454,2,1
2007-2008,190220660021001,461,2,0
2007-2008,190220930042010,478,2,0
2007-2008,190222040262005,491,2,0
2007-2008,190220600021001,498,2,0
2007-2008,190220610022002,516,4,2
2007-2008,190222040262010,539,2,0
2007-2008,190220580021015,560,2,1
2007-2008,190220200022003,547,2,0
2007-2008,190220410022003,560,3,0
2007-2008,190222040262016,574,2,2
2007-2008,190220610021004,568,3,1
2007-2008,190222050262006,587,3,4
2007-2008,190222040262018,595,2,0
2007-2008,190220160021004,728,2,0
2007-2008,190220930041004,790,0,0
2007-2008,190221810041003,820,2,2
2007-2008,190222040262022,836,3,2
2007-2008,190222030261009,939,3,2
2007-2008,190222040260001,3748,2,0
2007-2008,190222010262002,191,3,0
2007-2008,190220340022002,208,3,0
2007-2008,190220450022016,260,3,1
2007-2008,190220440022009,275,3,3
2007-2008,190220890042006,325,4,0
2007-2008,190220580022014,346,3,0
2007-2008,190220150022001,412,3,0
2007-2008,190222050262005,403,3,0
2007-2008,190220250021001,436,3,0
2007-2008,190220330022002,437,3,0
2007-2008,190222000262007,472,3,0
2007-2008,190222000262008,537,3,1
2007-2008,190222030262016,533,3,3
2007-2008,190222010260001,572,3,1
2007-2008,190222000262010,587,3,1
2007-2008,190222030262018,589,4,0
2007-2008,190220200022002,606,3,0
2007-2008,190222030262004,618,4,1
2007-2008,190220410022001,630,3,0
2007-2008,190222040262015,661,3,0
2007-2008,190222050261012,719,3,9
2007-2008,190220160022002,966,3,2
2007-2008,190222040261002,1133,3,1
2007-2008,190222030261013,1141,4,1
2007-2008,190220410021009,1172,3,1
2007-2008,190220040021009,1329,3,1
2007-2008,190222040261006,1447,3,1
2007-2008,190222000263001,233,4,2
2007-2008,190220440022010,247,4,0
2007-2008,190222050262002,293,8,5
2007-2008,190222010261004,360,4,0
2007-2008,190222020261002,366,3,0
2007-2008,190222000262009,386,4,2
2007-2008,190220330022005,451,4,2
2007-2008,190220450022001,465,4,0
2007-2008,190222040262002,477,4,0
2007-2008,190222040262006,480,4,1
2007-2008,190220440022013,523,4,2
2007-2008,190222030262007,528,4,2
2007-2008,190220450022011,551,4,0
2007-2008,190222030262017,559,5,1
2007-2008,190222020260001,564,4,0
2007-2008,190220610022001,568,6,1
2007-2008,190220580021014,589,4,0
2007-2008,190222030262013,603,4,1
2007-2008,190222040262017,666,4,0
2007-2008,190222040262008,679,4,2
2007-2008,190220890041003,812,5,1
2007-2008,190222040261001,936,4,1
2007-2008,190222040261004,1194,4,0
2007-2008,190220660022002,369,5,0
2007-2008,190222000262013,429,5,0
2007-2008,190222050262004,439,7,2
2007-2008,190220620022002,455,5,0
2007-2008,190222000262016,472,3,0
2007-2008,190220620021001,459,5,0
2007-2008,190222050262009,528,5,9
2007-2008,190222030261011,592,5,0
2007-2008,190222030262003,595,6,0
2007-2008,190222040262009,668,5,2
2007-2008,190222000261020,859,5,1
2007-2008,190222040262024,872,5,0
2007-2008,190222030261010,922,5,1
2007-2008,190221080160001,3032,5,0
2007-2008,190220580022006,410,6,0
2007-2008,190221810042004,451,4,0
2007-2008,190222040262025,562,6,5
2007-2008,190222000261018,706,6,1
2007-2008,190220450021006,762,7,0
2007-2008,190220870170004,1413,4,0
2007-2008,190220870170001,2622,7,0
2007-2008,190221810042001,274,7,1
2007-2008,190220890042002,343,7,0
2007-2008,190220450022013,461,7,0
2007-2008,190222000261017,773,4,1
2007-2008,190222010262001,417,9,1
2007-2008,190222040262013,748,11,5
2007-2008,190220440021009,1113,7,0
2007-2008,190220870170003,2125,7,0
2007-2008,190222000262001,303,9,1
2007-2008,190222000262012,435,9,1
2007-2008,190222040262012,662,11,1
2007-2008,190222030262012,764,9,1
2007-2008,190220870170002,2762,9,0
2007-2008,190222000262014,434,10,0
2007-2008,190222040262026,444,11,0
2007-2008,190222040262021,741,11,0
2007-2008,190222000261001,810,10,3
2007-2008,190220880160002,2159,10,1
2007-2008,190222050260003,2607,11,2
2007-2008,190220990160002,3114,11,2
2007-2008,190222030260001,3107,13,1
2007-2008,190222040260002,4599,12,1
2007-2008,190222030260013,3155,14,1
2007-2008,190222000260021,2166,16,1
2007-2008,190221800041002,10,0,0
2007-2008,190222040263003,54,0,0
2007-2008,190222050263001,101,0,0
2007-2008,190220070023001,118,0,0
2007-2008,190220480022002,129,0,0
2007-2008,190220480022001,136,0,0
2007-2008,190220530021001,198,1,0
2007-2008,190220110022002,208,0,4
2007-2008,190220480021003,232,0,0
2007-2008,190220110021003,236,0,0
2007-2008,190220580022001,253,0,0
2007-2008,190222030262006,291,0,2
2007-2008,190220330023001,298,0,0
2007-2008,190220440022012,293,0,1
2007-2008,190220020022007,304,0,0
2007-2008,190220020022005,307,0,1
2007-2008,190220580022003,310,0,0
2007-2008,190220680022002,310,0,0
2007-2008,190220580022002,315,0,1
2007-2008,190220040022008,315,0,0
2007-2008,190222050262008,319,0,2
2007-2008,190221800041001,326,0,0
2007-2008,190220100022003,324,0,1
2007-2008,190220680022005,326,0,0
2007-2008,190220680022004,348,0,0
2007-2008,190220070022002,352,0,0
2007-2008,190220040022005,370,0,0
2007-2008,190220630021001,389,0,3
2007-2008,190221810042008,392,0,0
2007-2008,190220150022004,395,0,1
2007-2008,190220040022010,393,0,1
2007-2008,190220070021004,396,0,0
2007-2008,190220450022010,400,0,1
2007-2008,190220070022003,408,0,0
2007-2008,190220120022004,417,0,0
2007-2008,190220580022005,420,0,2
2007-2008,190220040022002,430,0,0
2007-2008,190220680022001,445,0,0
2007-2008,190220160022001,449,0,0
2007-2008,190220330022006,464,0,0
2007-2008,190220450021007,472,0,0
2007-2008,190220150022006,488,0,0
2007-2008,190222030262014,500,0,1
2007-2008,190220580022008,498,0,0
2007-2008,190222000262018,519,0,0
2007-2008,190220330022001,511,0,0
2007-2008,190222030262015,518,0,1
2007-2008,190222040262020,528,0,0
2007-2008,190220040022011,539,0,0
2007-2008,190220200021001,536,0,0
2007-2008,190222050261001,561,0,14
2007-2008,190220040022003,557,0,0
2007-2008,190220330022004,573,0,0
2007-2008,190222040262007,611,0,0
2007-2008,190220680021001,689,0,0
2007-2008,190222040262023,704,0,2
2007-2008,190220020021001,703,0,0
2007-2008,190220930042009,838,0,0
2007-2008,190220150021004,904,0,0
2007-2008,190222040261005,1154,0,0
2007-2008,190220880160001,1871,0,0
2007-2008,19022030X100000,356,4,0
2007-2008,19022127Z230000,709,3,0
2007-2008,19022081X140000,50,8,0
2007-2008,19022136Z230000,463,0,0
2007-2008,19022147X010000,41,0,0
2007-2008,19022061X060000,43,0,0
2007-2008,19022072X160000,95,4,0
2007-2008,19022020X060000,229,2,0
2007-2008,19022053X100000,549,0,0
2007-2008,19022078X060000,83,0,0
2007-2008,19022109X260000,388,12,0
2007-2008,19022001X060000,261,1,0
2007-2008,19022135X160000,203,1,2
2007-2008,19022042Y030000,386,1,1
2007-2008,19022045X060000,43,1,0
2007-2008,19022065X030000,727,17,1
2007-2008,19022015X060000,463,2,0
2007-2008,19022060X100000,597,2,4
2007-2008,19022016Y100000,243,0,0
2007-2008,19022021X060000,195,2,0
2007-2008,19022043X030000,70,6,0
2007-2008,19022022X100000,142,0,0
2007-2008,19022057X100000,322,0,1
2007-2008,19022064X160000,81,0,0
2007-2008,19022041X100000,721,3,0
2007-2008,19022039X100000,316,7,1
2007-2008,19022034X100000,635,5,0
2007-2008,19022052X100000,221,9,0
2007-2008,19022025X160000,224,7,0
2007-2008,19022046X100000,521,4,3
2007-2008,19022070X060000,108,6,0
2007-2008,19022028X100000,592,5,6
2007-2008,19022168X010000,28,1,0
2007-2008,19022107X160000,94,1,0
2007-2008,19022174X010000,102,1,0
2007-2008,19022173X010000,110,1,0
2007-2008,19022006X060000,187,1,0
2007-2008,19022040X100000,279,1,0
2007-2008,19022137X160000,34,2,0
2007-2008,19022111X160000,94,2,1
2007-2008,19022019X100000,235,2,0
2007-2008,19022036X100000,319,2,0
2007-2008,19022027X100000,443,2,1
2007-2008,19022071X100000,481,2,0
2007-2008,19022161X010000,73,5,2
2007-2008,19022029X100000,163,3,0
2007-2008,19022037X100000,368,3,0
2007-2008,19022010X100000,225,4,1
2007-2008,19022024X100000,716,6,0
2007-2008,19022003X100000,235,5,0
2007-2008,19022014X010000,372,6,1
2007-2008,19022023X100000,387,5,0
2007-2008,19022069X260000,251,7,1
2007-2008,19022151X010000,122,13,0
2007-2008,19022075X260000,195,12,0
2007-2008,19022143X010000,153,15,3
2007-2008,19022048X260000,495,20,1
2007-2008,19022177X160000,1,0,0
2007-2008,19022128X010000,21,0,0
2007-2008,19022164X160000,23,0,0
2007-2008,19022131X160000,33,2,1
2007-2008,19022122X160000,32,0,0
2007-2008,19022150X010000,32,0,0
2007-2008,19022112X110000,42,0,0
2007-2008,19022009X160000,58,0,2
2007-2008,19022166X010000,66,0,0
2007-2008,19022050X060000,71,0,3
2007-2008,19022172X010000,74,0,0
2007-2008,19022123X160000,89,0,0
2007-2008,19022153X170000,82,0,2
2007-2008,19022169X010000,93,0,0
2007-2008,19022002X100000,105,0,0
2007-2008,19022170X010000,107,0,0
2007-2008,19022171X010000,127,0,1
2007-2008,19022162X160000,166,0,0
2007-2008,19022160X160000,153,0,0
2007-2008,19022033X100000,158,0,0
2007-2008,19022017X100000,167,0,1
2007-2008,19022058X100000,215,0,0
2007-2008,19022054X100000,254,0,0
2007-2008,19022008X100000,271,0,0
2007-2008,19022004X060000,281,1,0
2007-2008,19022035X100000,531,1,2
2007-2008,19022031X100000,609,0,0
2007-2008,19022055Y100000,674,2,0
2007-2008,19022013Y100000,759,2,0
2007-2008,19022038Y100000,1321,4,0
2007-2008,19022047Y260000,632,20,1
2007-2008,19022066Z200000,311,11,0
2007-2008,19022018Z160000,50,0,4
2007-2008,19022167Z010000,88,0,0
2007-2008,Dupage County Total,184941,977,239
2007-2008,110230030262002,194,1,1
2007-2008,110230950253001,80,0,0
2007-2008,110230030260001,85,0,0
2007-2008,110230060261001,109,0,0
2007-2008,110230010262002,126,0,0
2007-2008,110230060260001,132,0,0
2007-2008,110230010262001,147,0,0
2007-2008,110230060262003,158,0,0
2007-2008,110230010260001,193,0,0
2007-2008,110230950251001,306,0,0
2007-2008,110230950252006,311,0,0
2007-2008,110230950252003,328,0,0
2007-2008,110230040262001,374,0,0
2007-2008,110230040261001,419,0,0
2007-2008,110230950250001,419,0,0
2007-2008,11023001X100000,58,0,0
2007-2008,Edgar County Total,3439,1,1
2007-2008,200240010262004,207,0,1
2007-2008,200240010260005,327,0,0
2007-2008,200240010262001,460,0,0
2007-2008,Edwards County Total,994,0,1
2007-2008,30250400262008,231,1,0
2007-2008,30250400262006,236,1,0
2007-2008,30250400262002,590,2,0
2007-2008,30250400260001,934,2,0
2007-2008,30250300262002,251,3,0
2007-2008,30250400261001,639,3,0
2007-2008,30250500262002,609,7,1
2007-2008,30250500262005,39,0,0
2007-2008,30250200262004,71,0,0
2007-2008,30250400263001,96,0,0
2007-2008,30250400262004,99,0,0
2007-2008,30250400262010,121,0,0
2007-2008,30250200262003,171,0,0
2007-2008,30250500261001,196,1,0
2007-2008,30250200260001,227,0,0
2007-2008,30250300260001,237,0,0
2007-2008,30250100260001,297,0,0
2007-2008,30250500260001,461,1,0
2007-2008,30250100262002,489,0,0
2007-2008,03025003X100000,225,1,0
2007-2008,03025007X100000,335,1,0
2007-2008,03025010X270000,9,0,0
2007-2008,03025002X060000,143,0,0
2007-2008,03025004Y100000,226,1,0
2007-2008,Effingham County Total,6932,24,1
2007-2008,30262020261001,84,2,0
2007-2008,30262010261001,54,0,0
2007-2008,30262040260002,127,0,1
2007-2008,30262010260003,145,0,0
2007-2008,30262020260002,155,0,1
2007-2008,30262010262001,236,0,0
2007-2008,30262020262001,297,0,0
2007-2008,30262030262008,347,0,0
2007-2008,30262030262004,370,0,0
2007-2008,30262040262001,432,0,0
2007-2008,30262030261002,490,0,0
2007-2008,30262030260001,523,0,2
2007-2008,03026007X020000,52,0,0
2007-2008,03026003X060000,70,0,0
2007-2008,Fayette County Total,3382,2,4
2007-2008,90270050262004,526,4,2
2007-2008,90270050260001,318,1,1
2007-2008,90270100260001,470,1,0
2007-2008,90270050261003,252,2,1
2007-2008,90270100262005,343,0,0
2007-2008,90270100261002,356,0,0
2007-2008,90270100262004,364,0,0
2007-2008,Ford County Total,2629,8,4
2007-2008,210280470042001,704,0,2
2007-2008,210281960262001,399,2,0
2007-2008,210281880261001,89,0,0
2007-2008,210281740260001,94,0,0
2007-2008,210280910042001,120,0,0
2007-2008,210281960261001,172,0,0
2007-2008,210281880260001,226,0,0
2007-2008,210281150042001,231,0,0
2007-2008,210281960260001,237,0,0
2007-2008,210281740262001,258,0,0
2007-2008,210281680261002,303,0,0
2007-2008,210281880262003,371,0,0
2007-2008,210281680262003,426,0,0
2007-2008,210280470041002,460,0,0
2007-2008,210281030130001,556,0,0
2007-2008,210281680260001,574,0,0
2007-2008,210281680262004,577,0,0
2007-2008,210280990260001,835,0,2
2007-2008,21028001Z110000,35,0,0
2007-2008,21028003Z140000,28,2,0
2007-2008,21028002X100000,104,4,0
2007-2008,Franklin County Total,6799,8,4
2007-2008,220290660252008,236,0,1
2007-2008,220290660252003,413,1,0
2007-2008,220290660252009,452,1,0
2007-2008,220290660250001,784,1,0
2007-2008,220290020261001,49,0,0
2007-2008,220290030261001,75,0,0
2007-2008,220291760260001,76,0,0
2007-2008,220290040261001,79,0,0
2007-2008,220290010261001,99,0,0
2007-2008,220290010260001,121,0,0
2007-2008,220290040260001,126,0,0
2007-2008,220290020260001,141,0,0
2007-2008,220290030260001,153,0,0
2007-2008,220291760262003,180,0,0
2007-2008,220290010262001,183,0,0
2007-2008,220290970260001,212,0,0
2007-2008,220290020262006,228,0,0
2007-2008,220290040262005,241,0,1
2007-2008,220290970262003,249,0,1
2007-2008,220290030262003,274,0,0
2007-2008,220290970262002,282,0,1
2007-2008,220290660251002,782,0,0
2007-2008,22029013Z020000,28,0,1
2007-2008,22029015Z250000,2,0,0
2007-2008,Fulton County Total,5465,3,5
2007-2008,200300070261001,252,0,2
2007-2008,200300070260001,275,0,1
2007-2008,200300070262001,323,0,0
2007-2008,20030002Z140000,52,0,0
2007-2008,Gallatin County Total,902,0,3
2007-2008,400310030261001,151,0,0
2007-2008,400310100260001,151,0,0
2007-2008,400310010260003,236,0,1
2007-2008,400310030262005,281,0,1
2007-2008,400310030262002,280,0,0
2007-2008,400310030260001,364,0,0
2007-2008,400310100262003,373,0,0
2007-2008,400310010262001,492,0,2
2007-2008,40031001X100000,116,0,0
2007-2008,Greene County Total,2444,0,4
2007-2008,240320740032001,93,1,1
2007-2008,240320010262004,304,1,0
2007-2008,240321010160001,1067,1,0
2007-2008,240322010042002,379,2,2
2007-2008,240320540021006,412,2,1
2007-2008,240320010260001,714,2,0
2007-2008,240322010041002,899,3,1
2007-2008,240322010042001,683,4,0
2007-2008,240322010042004,797,5,3
2007-2008,240321110160001,2275,7,1
2007-2008,240320010262003,629,11,0
2007-2008,240320540022004,853,10,1
2007-2008,240322010042003,878,11,0
2007-2008,240320750022001,167,0,0
2007-2008,240320730170001,256,0,0
2007-2008,240320010261002,492,0,0
2007-2008,24032002C021002,137,1,1
2007-2008,24032060C042001,718,1,4
2007-2008,24032002C022001,202,5,0
2007-2008,24032024C042002,25,0,0
2007-2008,24032024C042001,73,0,0
2007-2008,24032072C042001,235,0,0
2007-2008,24032006X260000,45,3,0
2007-2008,24032002X100000,254,0,0
2007-2008,Grundy County Total,12587,70,15
2007-2008,250330100263001,77,1,0
2007-2008,250330100260002,585,1,2
2007-2008,250330100262004,453,2,0
2007-2008,250330100262002,150,0,0
2007-2008,Hamilton County Total,1265,4,2
2007-2008,260343280242004,362,4,0
2007-2008,260343170041006,198,1,0
2007-2008,260343470042005,190,2,1
2007-2008,260343280240001,298,2,0
2007-2008,260343250261001,55,3,0
2007-2008,260343250262002,166,8,0
2007-2008,260343250260001,102,9,0
2007-2008,260343470041001,86,0,0
2007-2008,260343370261001,140,0,0
2007-2008,260343370260001,179,0,0
2007-2008,260343270042002,235,0,2
2007-2008,260343370262006,238,0,0
2007-2008,260343160262003,239,0,0
2007-2008,260343170042005,252,0,2
2007-2008,260343160260001,276,0,0
2007-2008,260343070160001,496,0,0
2007-2008,26034002X100000,70,0,6
2007-2008,Hancock County Total,3582,29,11
2007-2008,200350010260003,191,1,0
2007-2008,200350010261001,88,0,0
2007-2008,200350010262001,376,0,2
2007-2008,Hardin County Total,655,1,2
2007-2008,270362350263001,60,1,0
2007-2008,270362350261001,247,1,0
2007-2008,270362350262001,426,1,1
2007-2008,270362350260001,317,0,0
2007-2008,Henderson County Total,1050,3,1
2007-2008,280372260260001,122,1,0
2007-2008,280372290261001,243,1,0
2007-2008,280372240260001,283,1,0
2007-2008,280372260262002,307,1,0
2007-2008,280372270261001,74,2,0
2007-2008,280372270260002,169,2,0
2007-2008,280372250260001,281,2,0
2007-2008,280372240262004,366,2,0
2007-2008,280372270262001,291,3,1
2007-2008,280372280262005,363,3,0
2007-2008,280372280261002,654,2,0
2007-2008,280372280260001,921,3,0
2007-2008,280372290260001,551,5,0
2007-2008,280372280262003,457,6,0
2007-2008,280372280262006,84,0,0
2007-2008,280372290262006,129,0,0
2007-2008,280372250262003,160,0,0
2007-2008,280372290262004,223,0,0
2007-2008,280372230261003,242,0,0
2007-2008,280372290262005,283,0,0
2007-2008,280372280262004,296,0,0
2007-2008,280372300260002,297,0,0
2007-2008,280372230260001,339,0,1
2007-2008,280372290262002,357,0,1
2007-2008,280372300262001,397,0,0
2007-2008,280372230262002,497,0,1
2007-2008,280371900022001,510,0,0
2007-2008,28037007X100000,138,3,0
2007-2008,28037004X100000,118,0,0
2007-2008,Henry County Total,9152,37,4
2007-2008,320380030262002,227,1,1
2007-2008,320380100262003,107,1,0
2007-2008,320380040260001,393,1,0
2007-2008,320380090260001,427,1,1
2007-2008,320380030260001,159,2,0
2007-2008,320380060261001,67,0,0
2007-2008,320382490260001,68,0,0
2007-2008,320380040262005,76,0,0
2007-2008,320380030261001,84,0,0
2007-2008,320382800042002,98,0,0
2007-2008,320382490262001,115,0,0
2007-2008,320380060262001,120,0,0
2007-2008,320380060260001,121,0,0
2007-2008,320380100262004,131,0,0
2007-2008,320380090262007,181,0,0
2007-2008,320380090262004,186,0,0
2007-2008,320380090262003,187,0,0
2007-2008,320382330170001,199,0,0
2007-2008,320380100261001,200,0,0
2007-2008,320380100262002,201,0,0
2007-2008,320380100260001,283,0,0
2007-2008,320380090261002,303,0,0
2007-2008,320380040261002,342,0,0
2007-2008,320380040262003,381,0,0
2007-2008,320382800042001,397,0,0
2007-2008,32038005X060000,112,0,0
2007-2008,32038004X060000,105,0,0
2007-2008,32038003X060000,92,1,0
2007-2008,32038007Y060000,28,0,0
2007-2008,Iroquois County Total,5390,7,2
2007-2008,300391760260001,294,1,1
2007-2008,300391760262008,505,1,0
2007-2008,300390950022008,235,2,1
2007-2008,300391860260001,640,2,0
2007-2008,300390950022005,449,3,1
2007-2008,300391860261002,464,3,0
2007-2008,300390950022003,271,4,0
2007-2008,300391860262009,424,4,1
2007-2008,300390950021004,394,5,1
2007-2008,300391400042001,714,7,1
2007-2008,300391650160001,1006,6,0
2007-2008,300391960262004,109,0,0
2007-2008,300391960261002,124,0,0
2007-2008,300391960262003,139,0,0
2007-2008,300391960260001,145,0,0
2007-2008,300391760261001,200,0,0
2007-2008,300391300042001,291,0,1
2007-2008,300391860262010,464,0,1
2007-2008,30039010Z010000,108,4,0
2007-2008,30039007Z260000,145,1,1
2007-2008,30039002X060000,73,2,0
2007-2008,30039004X010000,44,8,0
2007-2008,30039001X060000,36,0,0
2007-2008,30039003X100000,143,0,0
2007-2008,Jackson County Total,7417,53,9
2007-2008,120400010262004,89,0,2
2007-2008,120400010262005,131,0,0
2007-2008,120400010262011,139,0,0
2007-2008,120400010261003,206,0,0
2007-2008,120400010262002,325,0,0
2007-2008,120400010260001,559,0,0
2007-2008,12040001X100000,156,2,0
2007-2008,Jasper County Total,1605,2,2
2007-2008,250411140042001,283,1,0
2007-2008,250410800021001,480,1,0
2007-2008,250410800022008,687,1,1
2007-2008,250412010170001,1398,2,1
2007-2008,250410990042001,51,0,0
2007-2008,250410120042001,60,0,0
2007-2008,250410060042001,81,0,0
2007-2008,250410050042001,98,0,0
2007-2008,250410050042002,96,0,0
2007-2008,250410010260001,100,0,1
2007-2008,250410080042001,101,0,0
2007-2008,250410820022001,117,0,0
2007-2008,250410070042001,167,0,0
2007-2008,250412040170001,193,0,0
2007-2008,250412050160001,210,0,0
2007-2008,250410010262002,240,0,0
2007-2008,250410790022001,264,1,0
2007-2008,250410030042001,276,0,0
2007-2008,250410020042001,301,0,0
2007-2008,250410040042001,311,0,0
2007-2008,250410800022002,333,0,2
2007-2008,250410800023002,352,0,0
2007-2008,25041002X100000,175,2,0
2007-2008,25041006Z140000,14,0,0
2007-2008,25041003Z200000,53,0,0
2007-2008,Jefferson County Total,6441,8,5
2007-2008,400421000262004,154,1,0
2007-2008,400421000262007,327,1,0
2007-2008,400421000262008,369,1,1
2007-2008,400421000262006,201,3,0
2007-2008,400421000260001,1031,3,0
2007-2008,400421000262005,125,0,0
2007-2008,400421000262003,147,0,0
2007-2008,400421000261002,548,0,1
2007-2008,40042006X160000,14,1,0
2007-2008,40042002X100000,487,0,0
2007-2008,Jersy County Total,3403,10,2
2007-2008,80432110260002,68,1,1
2007-2008,80432100262003,239,1,0
2007-2008,80431200220002,246,1,0
2007-2008,80432110262001,120,3,0
2007-2008,80431190222002,463,4,0
2007-2008,80432110261001,53,0,0
2007-2008,80432050262004,118,0,0
2007-2008,80432100261001,137,0,0
2007-2008,80432060261001,146,0,0
2007-2008,80432050262002,154,0,0
2007-2008,80432100260002,169,0,0
2007-2008,80432060260003,182,0,2
2007-2008,80432050260001,210,0,0
2007-2008,80431190220003,224,1,0
2007-2008,80431200221001,236,0,0
2007-2008,80432060262002,258,0,0
2007-2008,80431200222002,350,0,0
2007-2008,08043004X100000,55,2,0
2007-2008,08043001X100000,74,0,0
2007-2008,08043008Z260000,158,8,0
2007-2008,Jo Daviess County Total,3660,21,3
2007-2008,20440550022001,413,3,0
2007-2008,20440430032001,63,0,0
2007-2008,20440640022001,142,0,0
2007-2008,20440010260001,190,0,0
2007-2008,20440320032003,288,0,1
2007-2008,20441330170001,392,0,0
2007-2008,20440010262001,428,0,0
2007-2008,Johnson County Total,1916,3,1
2007-2008,310451310222010,849,3,0
2007-2008,310451010222003,435,5,0
2007-2008,310450460220002,2145,4,0
2007-2008,310453020262008,593,6,1
2007-2008,310450460222017,431,0,0
2007-2008,310451310222015,441,0,0
2007-2008,310451310222004,897,0,0
2007-2008,310453010262004,208,1,0
2007-2008,310453010262003,393,2,0
2007-2008,310453000262013,411,1,1
2007-2008,310450460222036,429,1,1
2007-2008,310451290222015,445,1,2
2007-2008,310450460222019,451,1,1
2007-2008,310450460222023,458,0,1
2007-2008,310453000263001,492,1,3
2007-2008,310450460222008,467,1,0
2007-2008,310453040262004,508,3,7
2007-2008,310450460221005,510,1,0
2007-2008,310453000261008,532,1,2
2007-2008,310450460222047,555,1,0
2007-2008,310451010222009,574,1,1
2007-2008,310450460222049,577,1,0
2007-2008,310453040262006,590,1,0
2007-2008,310450460222043,610,1,4
2007-2008,310450460222007,626,1,1
2007-2008,310451290222017,625,0,0
2007-2008,310450460222027,660,1,0
2007-2008,310450460221007,657,1,0
2007-2008,310451310222008,710,1,0
2007-2008,310451290221006,740,3,1
2007-2008,310450460221006,767,0,0
2007-2008,310450460221008,842,1,0
2007-2008,310450460221045,915,1,0
2007-2008,310453010260001,981,1,0
2007-2008,310451290223017,93,2,1
2007-2008,310450460222038,376,2,0
2007-2008,310450460222057,380,2,0
2007-2008,310450460222034,444,2,0
2007-2008,310453000262001,485,2,1
2007-2008,310450460222051,497,2,0
2007-2008,310450460222016,501,2,0
2007-2008,310450460222056,506,2,0
2007-2008,310450460222055,522,2,0
2007-2008,310451010222010,541,2,2
2007-2008,310453030262014,545,1,0
2007-2008,310450460222037,598,2,3
2007-2008,310453000261001,691,1,1
2007-2008,310453000262022,688,3,0
2007-2008,310453000262002,693,2,3
2007-2008,310450460222044,794,2,0
2007-2008,310450460222050,800,2,3
2007-2008,310453020261001,1061,3,0
2007-2008,310453030261012,1178,2,0
2007-2008,310450460220005,2177,2,3
2007-2008,310453000262025,280,3,1
2007-2008,310453000262016,441,3,2
2007-2008,310450460221003,504,3,2
2007-2008,310453030262008,507,4,0
2007-2008,310453000261004,518,3,3
2007-2008,310453000262003,523,4,1
2007-2008,310450460222042,539,4,2
2007-2008,310450460222031,539,3,1
2007-2008,310453030262013,571,3,1
2007-2008,310453030262009,603,3,0
2007-2008,310450460222006,617,3,0
2007-2008,310453000262026,640,4,0
2007-2008,310451290221004,658,3,0
2007-2008,310453040261002,706,4,1
2007-2008,310450460222053,800,3,0
2007-2008,310453020260001,1136,3,0
2007-2008,310451010220001,1852,3,4
2007-2008,310450460220003,2307,3,1
2007-2008,310453000262010,476,4,1
2007-2008,310453040262001,487,4,1
2007-2008,310451290222014,563,4,1
2007-2008,310453010262006,577,4,3
2007-2008,310453020262007,623,4,0
2007-2008,310453030262010,625,3,1
2007-2008,310450460222009,638,4,1
2007-2008,310453000260003,641,4,0
2007-2008,310450460221004,1088,4,0
2007-2008,310451010221002,1482,4,4
2007-2008,310450460220001,2097,3,0
2007-2008,310451290220001,3368,4,0
2007-2008,310453000262009,420,6,2
2007-2008,310453030262011,522,5,0
2007-2008,310453030262002,550,5,1
2007-2008,310453040262003,568,5,1
2007-2008,310453030262012,573,5,2
2007-2008,310450460222021,607,5,0
2007-2008,310453000262020,604,5,0
2007-2008,310453040261003,726,6,1
2007-2008,310453030261011,966,4,0
2007-2008,310453030262003,291,6,0
2007-2008,310453030262006,435,6,1
2007-2008,310453030262005,464,6,0
