,Year,State,FIPS,Age,Total_enrolled,PBE_total,PBE_total-philosophy,PBE_total-religion,MED_EXEMPT,NME_EXEMPT,TOT_EXEMPT,TOT_EXEMPT_RATE,MED_EXEMPT_RATE,NME_EXEMPT_RATE,RELIG_RATE,PHILOS_RATE,PERTUSSIS_EXEMPT,PERTUSSIS_EXEMPT_RATE,VARICELLA_EXEMPT,VARICELLA_EXEMPT_RATE,FLU_EXEMPT,FLU_EXEMPT_RATE,MEASLES_EXEMPT,MEASLES_EXEMPT_RATE,linestyle
701,2008.0,Florida,12029,KG,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
702,2008.0,Florida,12031,KG,12254.0,0.0,0.0,92.0,20.0,92.0,112.0,0.009139872694630324,0.0016321201240411295,0.007507752570589195,0.007507752570589195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
703,2008.0,Florida,12033,KG,3907.0,0.0,0.0,30.0,5.0,30.0,35.0,0.008958280010238035,0.001279754287176862,0.007678525723061172,0.007678525723061172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
704,2008.0,Florida,12035,KG,1012.0,0.0,0.0,18.0,2.0,18.0,20.0,0.019762845849802372,0.001976284584980237,0.017786561264822136,0.017786561264822136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
705,2008.0,Florida,12037,KG,115.0,0.0,0.0,1.0,0.0,1.0,1.0,0.008695652173913044,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
706,2008.0,Florida,12039,KG,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
707,2008.0,Florida,12041,KG,216.0,0.0,0.0,2.0,0.0,2.0,2.0,0.009259259259259259,0.0,0.009259259259259259,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
708,2008.0,Florida,12043,KG,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
709,2008.0,Florida,12045,KG,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
710,2008.0,Florida,12047,KG,327.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0061162079510703364,0.0030581039755351682,0.0030581039755351682,0.0030581039755351682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
711,2008.0,Florida,12049,KG,496.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0020161290322580645,0.0,0.0020161290322580645,0.0020161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
712,2008.0,Florida,12051,KG,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
713,2008.0,Florida,12053,KG,1701.0,0.0,0.0,12.0,9.0,12.0,21.0,0.012345679012345678,0.005291005291005291,0.007054673721340388,0.007054673721340388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
714,2008.0,Florida,12055,KG,1031.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0038797284190106693,0.0,0.0038797284190106693,0.0038797284190106693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
715,2008.0,Florida,12057,KG,15847.0,0.0,0.0,84.0,15.0,84.0,99.0,0.006247239225089922,0.0009465513977408973,0.005300687827349025,0.005300687827349025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
716,2008.0,Florida,12059,KG,284.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0035211267605633804,0.0,0.0035211267605633804,0.0035211267605633804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
717,2008.0,Florida,12061,KG,1392.0,0.0,0.0,24.0,1.0,24.0,25.0,0.017959770114942528,0.0007183908045977011,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
718,2008.0,Florida,12063,KG,652.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0015337423312883436,0.0,0.0015337423312883436,0.0015337423312883436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
719,2008.0,Florida,12065,KG,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
720,2008.0,Florida,12067,KG,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
721,2008.0,Florida,12069,KG,3586.0,0.0,0.0,41.0,10.0,41.0,51.0,0.01422197434467373,0.002788622420524261,0.01143335192414947,0.01143335192414947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
722,2008.0,Florida,12071,KG,6947.0,0.0,0.0,69.0,19.0,69.0,88.0,0.012667338419461638,0.0027349935223837628,0.009932344897077875,0.009932344897077875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
723,2008.0,Florida,12073,KG,2989.0,0.0,0.0,49.0,9.0,49.0,58.0,0.019404483104717297,0.003011040481766477,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
724,2008.0,Florida,12075,KG,487.0,0.0,0.0,4.0,0.0,4.0,4.0,0.008213552361396304,0.0,0.008213552361396304,0.008213552361396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
725,2008.0,Florida,12077,KG,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
726,2008.0,Florida,12079,KG,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
727,2008.0,Florida,12081,KG,3534.0,0.0,0.0,35.0,4.0,35.0,39.0,0.011035653650254669,0.0011318619128466328,0.009903791737408036,0.009903791737408036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
728,2008.0,Florida,12083,KG,3318.0,0.0,0.0,32.0,12.0,32.0,44.0,0.013261000602772756,0.003616636528028933,0.009644364074743821,0.009644364074743821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
729,2008.0,Florida,12085,KG,1393.0,0.0,0.0,36.0,2.0,36.0,38.0,0.027279253409906678,0.0014357501794687725,0.025843503230437905,0.025843503230437905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
730,2008.0,Florida,12086,KG,28722.0,0.0,0.0,104.0,305.0,104.0,409.0,0.014239955434858297,0.010619037671471347,0.003620917763386951,0.003620917763386951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
731,2008.0,Florida,12087,KG,614.0,0.0,0.0,5.0,0.0,5.0,5.0,0.008143322475570033,0.0,0.008143322475570033,0.008143322475570033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
732,2008.0,Florida,12089,KG,872.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0034403669724770644,0.0,0.0034403669724770644,0.0034403669724770644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
733,2008.0,Florida,12091,KG,2357.0,0.0,0.0,23.0,4.0,23.0,27.0,0.011455239711497667,0.0016970725498515061,0.00975816716164616,0.00975816716164616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
734,2008.0,Florida,12093,KG,532.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0037593984962406013,0.0,0.0037593984962406013,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
735,2008.0,Florida,12095,KG,14677.0,0.0,0.0,94.0,32.0,94.0,126.0,0.008584860666348709,0.0021802820739933227,0.006404578592355386,0.006404578592355386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
736,2008.0,Florida,12097,KG,3875.0,0.0,0.0,21.0,6.0,21.0,27.0,0.006967741935483871,0.0015483870967741935,0.005419354838709678,0.005419354838709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
737,2008.0,Florida,12099,KG,14292.0,0.0,0.0,161.0,23.0,161.0,184.0,0.012874335292471313,0.0016092919115589142,0.011265043380912398,0.011265043380912398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
738,2008.0,Florida,12101,KG,5030.0,0.0,0.0,44.0,9.0,44.0,53.0,0.010536779324055666,0.0017892644135188867,0.00874751491053678,0.00874751491053678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
739,2008.0,Florida,12103,KG,8493.0,0.0,0.0,105.0,44.0,105.0,149.0,0.017543859649122806,0.005180737077593312,0.012363122571529495,0.012363122571529495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
740,2008.0,Florida,12105,KG,7922.0,0.0,0.0,45.0,39.0,45.0,84.0,0.010603382984094925,0.004922999242615501,0.0056803837414794245,0.0056803837414794245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
741,2008.0,Florida,12107,KG,1084.0,0.0,0.0,7.0,2.0,7.0,9.0,0.008302583025830259,0.0018450184501845018,0.006457564575645757,0.006457564575645757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
742,2008.0,Florida,12109,KG,2288.0,0.0,0.0,44.0,1.0,44.0,45.0,0.019667832167832168,0.00043706293706293706,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
743,2008.0,Florida,12111,KG,3226.0,0.0,0.0,23.0,5.0,23.0,28.0,0.008679479231246125,0.0015499070055796653,0.00712957222566646,0.00712957222566646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
744,2008.0,Florida,12113,KG,1751.0,0.0,0.0,10.0,6.0,10.0,16.0,0.009137635636778984,0.0034266133637921186,0.0057110222729868645,0.0057110222729868645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
745,2008.0,Florida,12115,KG,3355.0,0.0,0.0,101.0,20.0,101.0,121.0,0.036065573770491806,0.005961251862891207,0.030104321907600595,0.030104321907600595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
746,2008.0,Florida,12117,KG,5232.0,0.0,0.0,54.0,12.0,54.0,66.0,0.01261467889908257,0.0022935779816513763,0.010321100917431193,0.010321100917431193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
747,2008.0,Florida,12119,KG,638.0,0.0,0.0,2.0,1.0,2.0,3.0,0.004702194357366771,0.001567398119122257,0.003134796238244514,0.003134796238244514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
748,2008.0,Florida,12121,KG,517.0,0.0,0.0,3.0,3.0,3.0,6.0,0.01160541586073501,0.005802707930367505,0.005802707930367505,0.005802707930367505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
749,2008.0,Florida,12123,KG,247.0,0.0,0.0,1.0,0.0,1.0,1.0,0.004048582995951417,0.0,0.004048582995951417,0.004048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
750,2008.0,Florida,12125,KG,197.0,0.0,0.0,2.0,0.0,2.0,2.0,0.01015228426395939,0.0,0.01015228426395939,0.01015228426395939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
751,2008.0,Florida,12127,KG,5046.0,0.0,0.0,56.0,36.0,56.0,92.0,0.01823226317875545,0.007134363852556481,0.01109789932619897,0.01109789932619897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
752,2008.0,Florida,12129,KG,450.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0022222222222222222,0.0,0.0022222222222222222,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
753,2008.0,Florida,12131,KG,566.0,0.0,0.0,4.0,0.0,4.0,4.0,0.007067137809187279,0.0,0.007067137809187279,0.007067137809187279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
754,2008.0,Florida,12133,KG,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
755,2008.0,Iowa,19001,KG,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
756,2008.0,Iowa,19003,KG,31.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
757,2008.0,Iowa,19005,KG,123.0,0.0,0.0,1.0,0.0,1.0,1.0,0.008130081300813009,0.0,0.008130081300813009,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
758,2008.0,Iowa,19007,KG,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
759,2008.0,Iowa,19009,KG,44.0,0.0,0.0,1.0,0.0,1.0,1.0,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
760,2008.0,Iowa,19011,KG,291.0,0.0,0.0,3.0,0.0,3.0,3.0,0.010309278350515464,0.0,0.010309278350515464,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
761,2008.0,Iowa,19013,KG,1475.0,0.0,0.0,6.0,7.0,6.0,13.0,0.008813559322033898,0.0047457627118644066,0.004067796610169492,0.004067796610169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
762,2008.0,Iowa,19015,KG,324.0,0.0,0.0,2.0,3.0,2.0,5.0,0.015432098765432098,0.009259259259259259,0.006172839506172839,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
763,2008.0,Iowa,19017,KG,298.0,0.0,0.0,2.0,0.0,2.0,2.0,0.006711409395973154,0.0,0.006711409395973154,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
764,2008.0,Iowa,19019,KG,262.0,0.0,0.0,24.0,1.0,24.0,25.0,0.09541984732824428,0.003816793893129771,0.0916030534351145,0.0916030534351145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
765,2008.0,Iowa,19021,KG,290.0,0.0,0.0,1.0,4.0,1.0,5.0,0.017241379310344827,0.013793103448275862,0.0034482758620689655,0.0034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
766,2008.0,Iowa,19023,KG,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
767,2008.0,Iowa,19025,KG,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
768,2008.0,Iowa,19027,KG,239.0,0.0,0.0,5.0,2.0,5.0,7.0,0.029288702928870293,0.008368200836820083,0.02092050209205021,0.02092050209205021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
769,2008.0,Iowa,19029,KG,153.0,0.0,0.0,1.0,0.0,1.0,1.0,0.006535947712418301,0.0,0.006535947712418301,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
770,2008.0,Iowa,19031,KG,257.0,0.0,0.0,2.0,0.0,2.0,2.0,0.007782101167315175,0.0,0.007782101167315175,0.007782101167315175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
771,2008.0,Iowa,19033,KG,531.0,0.0,0.0,7.0,0.0,7.0,7.0,0.013182674199623353,0.0,0.013182674199623353,0.013182674199623353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
772,2008.0,Iowa,19035,KG,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
773,2008.0,Iowa,19037,KG,141.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0070921985815602835,0.0,0.0070921985815602835,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
774,2008.0,Iowa,19039,KG,140.0,0.0,0.0,2.0,1.0,2.0,3.0,0.02142857142857143,0.007142857142857143,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
775,2008.0,Iowa,19041,KG,65.0,0.0,0.0,2.0,1.0,2.0,3.0,0.046153846153846156,0.015384615384615385,0.03076923076923077,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
776,2008.0,Iowa,19043,KG,154.0,0.0,0.0,3.0,1.0,3.0,4.0,0.025974025974025976,0.006493506493506494,0.01948051948051948,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
777,2008.0,Iowa,19045,KG,604.0,0.0,0.0,8.0,4.0,8.0,12.0,0.019867549668874173,0.006622516556291391,0.013245033112582781,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
778,2008.0,Iowa,19047,KG,270.0,0.0,0.0,0.0,3.0,0.0,3.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
779,2008.0,Iowa,19049,KG,1090.0,0.0,0.0,7.0,3.0,7.0,10.0,0.009174311926605505,0.0027522935779816515,0.006422018348623854,0.006422018348623854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
780,2008.0,Iowa,19051,KG,72.0,0.0,0.0,1.0,0.0,1.0,1.0,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
781,2008.0,Iowa,19053,KG,76.0,0.0,0.0,0.0,1.0,0.0,1.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
782,2008.0,Iowa,19055,KG,233.0,0.0,0.0,1.0,2.0,1.0,3.0,0.012875536480686695,0.008583690987124463,0.004291845493562232,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
783,2008.0,Iowa,19057,KG,511.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0019569471624266144,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
784,2008.0,Iowa,19059,KG,181.0,0.0,0.0,1.0,1.0,1.0,2.0,0.011049723756906077,0.0055248618784530384,0.0055248618784530384,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
785,2008.0,Iowa,19061,KG,1290.0,0.0,0.0,9.0,5.0,9.0,14.0,0.010852713178294573,0.003875968992248062,0.0069767441860465115,0.0069767441860465115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
786,2008.0,Iowa,19063,KG,128.0,0.0,0.0,1.0,1.0,1.0,2.0,0.015625,0.0078125,0.0078125,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
787,2008.0,Iowa,19065,KG,205.0,0.0,0.0,0.0,2.0,0.0,2.0,0.00975609756097561,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
788,2008.0,Iowa,19067,KG,192.0,0.0,0.0,6.0,0.0,6.0,6.0,0.03125,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
789,2008.0,Iowa,19069,KG,124.0,0.0,0.0,2.0,0.0,2.0,2.0,0.016129032258064516,0.0,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
790,2008.0,Iowa,19071,KG,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
791,2008.0,Iowa,19073,KG,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
792,2008.0,Iowa,19075,KG,150.0,0.0,0.0,1.0,0.0,1.0,1.0,0.006666666666666667,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
793,2008.0,Iowa,19077,KG,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
794,2008.0,Iowa,19079,KG,207.0,0.0,0.0,2.0,1.0,2.0,3.0,0.014492753623188406,0.004830917874396135,0.00966183574879227,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
795,2008.0,Iowa,19081,KG,123.0,0.0,0.0,1.0,0.0,1.0,1.0,0.008130081300813009,0.0,0.008130081300813009,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
796,2008.0,Iowa,19083,KG,200.0,0.0,0.0,1.0,0.0,1.0,1.0,0.005,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
797,2008.0,Iowa,19085,KG,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
798,2008.0,Iowa,19087,KG,227.0,0.0,0.0,2.0,1.0,2.0,3.0,0.013215859030837005,0.004405286343612335,0.00881057268722467,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
799,2008.0,Iowa,19089,KG,103.0,0.0,0.0,2.0,1.0,2.0,3.0,0.02912621359223301,0.009708737864077669,0.019417475728155338,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
800,2008.0,Iowa,19091,KG,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
801,2008.0,Iowa,19093,KG,88.0,0.0,0.0,1.0,1.0,1.0,2.0,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
802,2008.0,Iowa,19095,KG,203.0,0.0,0.0,1.0,1.0,1.0,2.0,0.009852216748768473,0.0049261083743842365,0.0049261083743842365,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
803,2008.0,Iowa,19097,KG,228.0,0.0,0.0,2.0,1.0,2.0,3.0,0.013157894736842105,0.0043859649122807015,0.008771929824561403,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
804,2008.0,Iowa,19099,KG,266.0,0.0,0.0,0.0,3.0,0.0,3.0,0.011278195488721804,0.011278195488721804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
805,2008.0,Iowa,19101,KG,131.0,0.0,0.0,6.0,1.0,6.0,7.0,0.05343511450381679,0.007633587786259542,0.04580152671755725,0.04580152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
806,2008.0,Iowa,19103,KG,1626.0,0.0,0.0,12.0,1.0,12.0,13.0,0.007995079950799507,0.0006150061500615006,0.007380073800738007,0.007380073800738007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
807,2008.0,Iowa,19105,KG,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
808,2008.0,Iowa,19107,KG,158.0,0.0,0.0,1.0,0.0,1.0,1.0,0.006329113924050633,0.0,0.006329113924050633,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
809,2008.0,Iowa,19109,KG,162.0,0.0,0.0,0.0,1.0,0.0,1.0,0.006172839506172839,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
810,2008.0,Iowa,19111,KG,391.0,0.0,0.0,2.0,0.0,2.0,2.0,0.005115089514066497,0.0,0.005115089514066497,0.005115089514066497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
811,2008.0,Iowa,19113,KG,3004.0,0.0,0.0,22.0,12.0,22.0,34.0,0.011318242343541944,0.0039946737683089215,0.007323568575233023,0.007323568575233023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
812,2008.0,Iowa,19115,KG,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
813,2008.0,Iowa,19117,KG,89.0,0.0,0.0,1.0,0.0,1.0,1.0,0.011235955056179775,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
814,2008.0,Iowa,19119,KG,152.0,0.0,0.0,1.0,1.0,1.0,2.0,0.013157894736842105,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
815,2008.0,Iowa,19121,KG,204.0,0.0,0.0,2.0,1.0,2.0,3.0,0.014705882352941176,0.004901960784313725,0.00980392156862745,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
816,2008.0,Iowa,19123,KG,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
817,2008.0,Iowa,19125,KG,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
818,2008.0,Iowa,19127,KG,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
819,2008.0,Iowa,19129,KG,188.0,0.0,0.0,1.0,1.0,1.0,2.0,0.010638297872340425,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
820,2008.0,Iowa,19131,KG,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
