COUNTY_DESC,BEDS Code,POPULAR_NAME,GRADE_ORG_DESC,INST_SUB_TYPE_DESC,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,UGE,UGS,KFULL,KHALF,PK,Enrollment
KINGS,331500995639,YALDEINU SCHOOL (THE),Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
KINGS,331500995687,INTERNATIONAL SCHOOL OF BROOKLYN,Elementary,INDEPENDENT,35,27,27,15,9,18,0,0,0,0,0,0,0,0,33,0,34,198
KINGS,331500996927,PACKER COLLEGIATE INSTITUTE,K-12 School,INDEPENDENT,70,68,66,66,70,67,69,70,90,85,90,91,0,0,65,0,40,1007
KINGS,331500999568,BROOKLYN HTS MONTESSORI SCHOOL,Elementary,INDEPENDENT,20,16,25,19,17,7,15,7,0,0,0,0,0,0,27,0,42,195
KINGS,331500999756,STERLING SCHOOL (THE),Elementary,INDEPENDENT,0,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,17
KINGS,331600859595,CHARLES CHURN CHRISTIAN ACADEMY,K-12 School,BAPTIST,3,5,3,9,2,18,8,9,7,12,13,10,3,2,6,0,17,127
KINGS,331700126043,ST FRANCIS OF ASSISI CATHOLIC ACA,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,31,28,31,28,49,42,59,31,0,0,0,0,0,0,26,0,23,348
KINGS,331700126050,ST GREGORY THE GREAT CATHOLIC ACADEM,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,23,26,13,20,24,27,20,34,0,0,0,0,0,0,26,0,21,234
KINGS,331700129970,BROOKLYN JESUIT PREP,Middle School,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,28,27,26,21,0,0,0,0,0,0,0,0,0,102
KINGS,331700207384,BETH RIVKAH HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,129,97,137,122,0,0,0,0,0,485
KINGS,331700225617,CONGREGATION OHR MENACHEM,Elementary,JEWISH,15,19,13,13,11,12,11,0,0,0,0,0,0,0,16,0,16,126
KINGS,331700225979,BNOS CHOMESH ACADEMY,Senior High,JEWISH,0,0,0,0,0,0,0,0,3,9,3,10,0,0,0,0,0,25
KINGS,331700226524,BETH RIVKAH SCHOOL,Elementary,JEWISH,128,128,122,113,106,90,111,97,0,0,0,0,0,0,172,0,0,1067
KINGS,331700227690,OHOLEI TORAH ELEMENTARY,Elementary,JEWISH,122,123,125,127,126,126,126,123,0,0,0,0,0,0,142,0,0,1140
KINGS,331700229397,UNITED LUBAVITCHER YESHIVA,Elementary,JEWISH,70,69,49,54,51,44,41,35,0,0,0,0,0,0,72,0,160,645
KINGS,331700229743,YESHIVA BEIS CHAYA MUSHKA,K-12 School,JEWISH,22,17,18,17,14,15,14,12,7,8,5,9,0,0,18,0,21,197
KINGS,331700229779,"BNOS MENACHEM, INC",K-12 School,JEWISH,42,41,38,36,37,38,41,34,40,24,38,21,0,0,40,0,37,507
KINGS,331700229949,DARCHAI MENACHEM SCHOOL-BOYS,Junior Senior School,JEWISH,0,1,5,7,8,10,16,5,8,5,0,0,0,0,0,0,0,65
KINGS,331700229985,MACHON CHANA WOMENS INSTITUTE,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,10,21,21,0,0,0,0,0,52
KINGS,331700305781,EPIPHANY LUTHERAN ELEMENTARY SCHOOL,Elementary,LUTHERAN,21,20,17,27,35,26,23,26,0,0,0,0,0,0,16,0,17,228
KINGS,331700437979,HEBRON SDA BILINGUAL SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,17,12,14,16,12,13,17,17,0,0,0,0,0,0,21,0,13,152
KINGS,331700509551,CATHEDRAL SCHOOL,Elementary,EPISCOPAL,10,4,0,5,6,3,4,0,0,0,0,0,0,0,9,0,7,48
KINGS,331700528070,ST MARK'S DAY SCHOOL,Elementary,EPISCOPAL,22,20,16,24,22,22,13,22,0,0,0,0,0,0,13,0,70,244
KINGS,331700805027,M A C A D E M Y,Elementary,CHRISTIAN FUNDAMENTALIST,10,5,7,6,5,4,4,3,0,0,0,0,0,0,18,0,6,68
KINGS,331700809374,MT MORIAH CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,8,7,17,12,1,0,0,0,0,0,0,0,0,0,12,0,16,73
KINGS,331700859259,FULL GOSPEL CHRISTIAN ACADEMY,Elementary,BAPTIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,18
KINGS,331700995590,MARY BOBB LEARNING ACADEMY,Elementary,INDEPENDENT,8,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,61,113
KINGS,331700997089,ST FRANCIS DE SALES SCHOOL-DEAF,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,55,14,7,0,3,79
KINGS,331700997636,LEAGUE SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,53,74,0,0,0,127
KINGS,331700998945,FIRST IMPRESSIONS (1) SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,35,41
KINGS,331700999190,PHYL'S ACADEMY PREP SCHOOL,Elementary,INDEPENDENT,58,47,28,27,29,0,0,0,0,0,0,0,0,0,80,0,0,269
KINGS,331700999382,ARISTA PREP SCHOOL,Elementary,INDEPENDENT,10,13,10,9,8,6,10,7,0,0,0,0,0,0,18,0,40,131
KINGS,331700999901,STARS & KNIGHTS DAY SCHOOL,Elementary,INDEPENDENT,21,20,14,16,11,11,5,0,0,0,0,0,0,0,22,0,25,145
KINGS,331800126092,NAZARETH REGIONAL HIGH SCHOOL,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,70,55,51,78,0,0,0,0,0,254
KINGS,331800126133,ST CATHERINE GENOA-ST THERESE LISIEU,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,29,28,35,34,28,48,50,57,0,0,0,0,0,0,25,0,18,352
KINGS,331800127161,OUR LADY OF TRUST CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,30,42,37,36,33,47,34,41,0,0,0,0,0,0,31,0,50,381
KINGS,331800225136,MESIVTA LEV BONIM,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,14,10,9,0,0,0,0,0,33
KINGS,331800225971,YESHIVA GEDOLAH OHR YISROEL,Junior Senior School,JEWISH,0,0,0,0,0,0,0,38,40,35,46,20,0,0,0,0,0,179
KINGS,331800227500,YESHIVA R'TZAHD,Senior High,JEWISH,0,0,0,0,0,11,5,15,12,0,0,0,0,0,0,0,0,43
KINGS,331800229152,BAIS MEIR,Junior Senior School,JEWISH,0,0,0,0,0,0,0,29,26,38,29,21,0,0,0,0,0,143
KINGS,331800329923,GREAT COMMISSION CHRISTIAN SCHOOL,Elementary,LUTHERAN,1,5,2,5,1,2,3,2,0,0,0,0,0,0,0,0,3,24
KINGS,331800437980,FLATBUSH SDA SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,16,16,15,20,13,0,0,0,0,0,0,0,0,0,15,0,8,103
KINGS,331800438510,EXCELSIOR ELEMENTARY SCHOOL,Junior Senior School,SEVENTH-DAY ADVENTIST,0,0,0,0,0,25,33,36,16,33,20,20,0,0,0,0,0,183
KINGS,331800805087,BIBLE SPEAKS ACADEMY,K-12 School,CHRISTIAN FUNDAMENTALIST,9,3,8,2,5,2,4,6,3,3,4,5,0,0,4,0,4,62
KINGS,331800809307,BATTALION CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,25,27,24,30,30,0,0,0,0,0,0,0,0,0,25,0,34,195
KINGS,331800995554,STEPS ELEMENTARY SCHOOL,Elementary,INDEPENDENT,9,6,6,5,4,0,0,0,0,0,0,0,0,0,8,0,15,53
KINGS,331800995619,MANHATTAN CHILDREN'S CENTER (THE),Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,3,38
KINGS,331800995708,RAVEN'S ELEMENTARY SCHOOL,Elementary,INDEPENDENT,33,27,5,4,3,2,0,0,0,0,0,0,0,0,42,0,71,187
KINGS,331800999481,GREAT OAKS ELEMENTARY SCHOOL,Elementary,INDEPENDENT,17,11,18,17,16,12,17,11,0,0,0,0,0,0,12,0,0,131
KINGS,331800999784,PARKWAY ELEMENTARY SCHOOL,Elementary,INDEPENDENT,9,4,9,6,3,5,4,11,0,0,0,0,0,0,18,0,39,108
KINGS,331900126022,BLESSED SACRAMENT SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,30,22,25,34,29,34,34,30,0,0,0,0,0,0,30,0,24,292
KINGS,331900126088,SALVE REGINA CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,56,59,65,74,83,83,65,85,0,0,0,0,0,0,59,0,54,683
KINGS,331900228395,BEER HAGOLAH INSTITUTE-ELEM,Elementary,JEWISH,17,22,19,23,27,27,0,0,0,0,0,0,0,0,16,0,0,151
KINGS,331900228604,BEER HAGOLAH INST HIGH SCHOOL,Junior Senior School,JEWISH,0,0,0,0,0,0,25,29,26,29,25,28,0,0,0,0,0,162
KINGS,331900315192,ST PETER'S PRE-K & ELEMENTARY SCHOOL,Elementary,LUTHERAN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,72,98
KINGS,331900659843,FOLLOWERS OF JESUS SCHOOL,Junior Senior School,MENNONITES,6,4,5,7,4,2,5,6,6,3,2,0,0,0,0,0,0,50
KINGS,331900808781,NEW GRACE EDUCATION CENTER,Elementary,CHRISTIAN FUNDAMENTALIST,27,28,27,28,28,27,26,28,0,0,0,0,0,0,40,0,40,299
KINGS,331900809957,AMERICA COME BACK TO GOD CHRISTIAN,Elementary,CHRISTIAN FUNDAMENTALIST,7,7,9,9,10,10,8,7,0,0,0,0,0,0,9,0,5,81
KINGS,331900858851,TREY WHITFIELD SCHOOL,Elementary,BAPTIST,29,46,42,25,27,36,28,28,0,0,0,0,0,0,45,0,36,342
KINGS,331900998359,REC ROOMS & SETTLEMENT-STARRET ELC,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,88,108
KINGS,331900999388,BROOKLYN PREP SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
KINGS,332000125970,CATHERINE LABOURE SPEC ED PROG,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,2,1,4,2,2,5,0,0,0,0,15,34,0,0,0,65
KINGS,332000126013,ST ANSELM CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,19,25,31,29,27,31,34,42,0,0,0,0,0,0,35,0,33,306
KINGS,332000126020,ST BERNADETTE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,41,31,45,35,40,28,26,29,0,0,0,0,0,0,45,0,43,363
KINGS,332000126035,ST EPHREM SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,31,28,23,40,21,19,18,30,0,0,0,0,0,0,27,0,31,268
KINGS,332000126038,FONTBONNE HALL ACADEMY,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,101,132,124,128,0,0,0,0,0,485
KINGS,332000126098,OUR LADY OF GUADALUPE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,26,28,26,19,23,20,23,31,0,0,0,0,0,0,21,0,30,247
KINGS,332000126106,OUR LADY OF PERPETUAL HELP ES,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,23,14,19,20,15,23,26,17,0,0,0,0,0,0,45,0,25,227
KINGS,332000126112,ST PATRICK CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,29,25,30,27,19,27,20,25,0,0,0,0,0,0,28,0,23,253
KINGS,332000126140,VISITATION ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,16,7,14,21,12,16,17,16,0,0,0,0,0,0,17,0,11,147
KINGS,332000126142,XAVERIAN HIGH SCHOOL,Junior Senior School,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,72,52,45,230,247,204,239,0,0,0,0,0,1089
KINGS,332000126145,HOLY ANGELS CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,27,28,13,12,15,21,20,23,0,0,0,0,0,0,34,0,51,244
KINGS,332000206898,BETH JACOB HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,140,156,137,121,0,0,0,0,0,554
KINGS,332000207910,BAIS ROCHEL SCHOOL OF BORO PARK,K-12 School,JEWISH,115,103,109,110,125,119,101,115,93,101,96,117,0,0,510,0,0,1814
KINGS,332000225016,YESHIVA IMREI PHI,Senior High,JEWISH,0,0,0,0,0,0,0,0,19,16,22,24,0,0,0,0,0,81
KINGS,332000225437,YESHIVA & MESIFTA VAYOEL MOSHE,Senior High,JEWISH,0,0,0,0,0,0,0,0,150,192,191,244,0,0,0,0,0,777
KINGS,332000225438,MESIVTA SHOLOM SCHACHNA,Senior High,JEWISH,0,0,0,0,0,0,0,0,29,30,26,24,0,0,0,0,0,109
KINGS,332000225453,CONGREGATION MACHNA SHALVA,K-12 School,JEWISH,174,151,149,135,120,106,81,82,38,46,60,60,0,0,186,0,182,1570
KINGS,332000225465,TALMUD TORAH OHR MOSHE,Junior Senior School,JEWISH,28,29,35,28,28,28,28,0,36,30,30,32,0,0,28,0,91,451
KINGS,332000225514,YESHIVA ADAS YOSEF ELANDA,Elementary,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
KINGS,332000225654,YESHIVA KETANA OF BENSONHURST,Junior Senior School,JEWISH,39,41,41,39,41,40,37,41,49,20,18,17,0,0,37,0,29,489
KINGS,332000225731,BAIS UVI GRIEDING,Elementary,JEWISH,10,6,6,9,0,0,0,0,0,0,0,0,0,0,7,0,13,51
KINGS,332000225735,YESHIVA CHASDEI TORAH,Elementary,JEWISH,15,0,0,15,0,0,10,0,12,0,8,0,0,0,0,0,0,60
KINGS,332000226005,CONGREGATION BNOS YAAKOV,Senior High,JEWISH,0,0,0,0,0,0,0,0,44,51,46,45,0,0,0,0,0,186
KINGS,332000226008,DARKEI CHAIM,Elementary,JEWISH,28,28,28,24,26,0,0,0,0,0,0,0,0,0,28,0,55,217
KINGS,332000226044,MEVAKSHAI HASHEM,Elementary,JEWISH,28,28,26,27,0,0,0,0,20,22,0,0,0,0,55,0,108,314
KINGS,332000226061,JEWISH CENTER FOR SPEC EDUC,Special School,JEWISH,12,11,11,8,0,6,7,0,0,0,9,0,0,0,6,0,0,70
KINGS,332000226101,YESHIVA AND MESIVTA WIZNITZ OF USA,Other,JEWISH,0,0,0,0,0,0,0,0,40,33,28,27,0,0,0,0,0,128
KINGS,332000226110,EITZ CHAIM D'BORO PARK,Elementary,JEWISH,9,7,7,9,10,10,7,15,3,0,0,0,0,0,0,0,0,77
KINGS,332000226486,BETH JACOB OF BORO PARK,Elementary,JEWISH,158,160,159,177,187,166,180,173,0,0,0,0,0,0,131,0,92,1583
KINGS,332000226893,BETH JACOB SCHOOL FOR GIRLS,K-12 School,JEWISH,47,51,47,57,46,41,63,56,72,72,71,63,0,0,53,0,49,788
KINGS,332000226900,BOBOVER YESHIVA BNEI ZION-15TH AVE,Junior Senior School,JEWISH,113,141,117,102,105,97,112,86,69,66,0,0,0,0,119,151,0,1278
KINGS,332000226935,TOMER DVORA SCHOOL,Elementary,JEWISH,59,60,60,61,63,57,56,57,0,0,0,0,0,0,101,0,50,624
KINGS,332000226948,YESHIVA CHSAN SOFER,K-12 School,JEWISH,45,43,45,38,34,37,32,35,19,18,19,13,0,0,48,61,0,487
KINGS,332000226957,YESHIVA OHEL MOSHE,Elementary,JEWISH,11,10,7,7,6,7,5,11,0,0,0,0,0,0,15,0,13,92
KINGS,332000227132,HEBREW ACADEMY FOR SPEC CHLDRN,Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,68,46,0,0,279,393
KINGS,332000227219,YESHIVA BETH HILLEL OF KRASNA,Elementary,JEWISH,41,43,41,42,43,46,38,40,37,0,0,0,0,0,41,0,34,446
KINGS,332000227460,YESHIVA SHAAREI YOSHER,Senior High,JEWISH,0,0,0,0,0,0,0,0,26,26,26,12,0,0,0,0,0,90
KINGS,332000227463,YESHIVA YAGDIL TORAH,Elementary,JEWISH,52,52,45,56,56,43,57,51,0,0,0,0,0,0,156,0,0,568
KINGS,332000227506,HEBREW INSTITUTE FOR THE DEAF,Pre-K Only,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192
KINGS,332000227520,BAIS YITZCHAK SCHOOL,Elementary,JEWISH,47,36,38,40,47,33,43,21,0,0,0,0,0,0,76,0,43,424
KINGS,332000227819,BNOS ZION OF BOBOV,K-12 School,JEWISH,126,132,122,95,133,106,116,99,87,88,85,72,0,0,152,0,125,1538
KINGS,332000227945,TOMER DEVORAH HIGH SCHOOL FOR GIRLS,Senior High,JEWISH,0,0,0,0,0,0,0,0,63,69,57,68,0,0,0,0,0,257
KINGS,332000228236,YESHIVA YESODE HATORAH,Elementary,JEWISH,60,29,28,23,26,27,25,17,0,0,0,0,0,0,29,0,10,274
KINGS,332000228239,GERER YESHIVA/MESIVTA BAIS YISROEL,Senior High,JEWISH,0,0,0,0,0,0,0,0,38,41,38,17,0,0,0,0,0,134
KINGS,332000228244,MOSDOS CHASIDEI SQ-T Y Y BORO PARK,Junior Senior School,JEWISH,50,34,42,30,34,30,34,31,15,28,14,0,0,0,49,34,31,456
KINGS,332000228254,TORAH VYIRAH OF BORO PARK,Middle School,JEWISH,0,0,0,149,135,129,104,0,0,0,0,0,0,0,0,0,0,517
KINGS,332000228436,BAIS TZIPORAH,K-12 School,JEWISH,97,48,43,49,43,53,41,47,38,36,40,31,0,0,98,0,0,664
KINGS,332000228439,YESHIVA MACHZIKEI HADAS,K-12 School,JEWISH,118,98,94,96,80,85,78,78,74,57,52,56,0,0,87,0,109,1162
KINGS,332000228527,BNOS YERUSHALAYIM,K-12 School,JEWISH,95,99,81,79,91,88,75,75,65,65,48,58,0,0,145,0,68,1132
KINGS,332000228651,BAIS YAAKOV D'CHASSIDEI GUR,Elementary,JEWISH,46,46,45,35,44,32,41,32,0,0,0,0,0,0,42,0,0,363
KINGS,332000228679,BAIS YAAKOV OF 18TH AVE,Elementary,JEWISH,32,32,31,31,32,30,33,32,0,0,0,0,0,0,31,0,31,315
KINGS,332000228769,YESHIVA IMREI YOSEF SPINKA,Junior Senior School,JEWISH,22,13,16,15,14,19,16,16,8,15,10,0,0,0,17,0,67,248
KINGS,332000228797,YESHIVA TIFERES BUNIM,Elementary,JEWISH,17,20,15,13,11,21,10,5,0,0,0,0,0,0,11,0,32,155
KINGS,332000228904,YESHIVAS NOVOMINSK-KOL YEHUDA,Senior High,JEWISH,0,0,0,0,0,0,0,0,41,40,43,31,0,0,0,0,0,155
KINGS,332000228908,BAIS ESTHER SCHOOL,K-12 School,JEWISH,75,70,53,46,49,45,39,43,40,41,40,65,0,0,90,0,125,821
KINGS,332000228915,BAIS YAAKOV D'GUR HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,25,20,13,32,0,0,0,0,0,90
KINGS,332000229010,BNOS YAKOV OF BORO PARK,K-12 School,JEWISH,62,49,53,41,33,51,55,38,36,27,37,31,0,0,126,0,110,749
KINGS,332000229051,MACHON BAIS YAAKOV HILDA BIRN HS,Senior High,JEWISH,0,0,0,0,0,0,0,0,44,41,89,64,0,0,0,0,0,238
KINGS,332000229076,MOSDOS BNOS FRIMA,K-12 School,JEWISH,17,29,24,31,24,19,28,20,9,14,13,8,0,0,28,0,78,342
KINGS,332000229091,YESHIVA DERECH CHAIM,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,15
KINGS,332000229112,SINAI ACADEMIC CENTER,Senior High,JEWISH,0,0,0,0,0,0,3,0,9,9,11,8,0,0,0,0,0,40
KINGS,332000229159,TALMUD TORAH D'RABINU YOEL,Elementary,JEWISH,157,161,156,161,133,0,0,0,0,0,0,0,0,0,372,90,0,1230
KINGS,332000229276,MERKAZ BNOS HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,13
KINGS,332000229282,YESHIVA CONGREGATION TORAS YUFA,Elementary,JEWISH,0,0,0,0,0,0,0,0,48,0,0,0,0,0,88,0,0,136
KINGS,332000229319,TIFERES MIRIAM SCHOOL FOR GIRLS,Junior Senior School,JEWISH,0,0,0,0,0,2,2,2,10,8,8,6,0,0,0,0,0,38
KINGS,332000229340,SHALSHELES BAIS YAAKOV,K-12 School,JEWISH,9,14,12,16,14,9,16,14,16,20,16,21,0,0,12,0,0,189
KINGS,332000229376,ZICHRON YEHUDA-BAIS SIMCHA,Elementary,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,26,34
KINGS,332000229420,YESHIVA TIFERES SHMIEL,Senior High,JEWISH,0,0,0,0,0,0,0,0,28,30,38,100,0,0,0,0,0,196
KINGS,332000229460,CHEDER (THE),Elementary,JEWISH,55,53,54,52,52,50,53,61,0,0,0,0,0,0,54,0,52,536
KINGS,332000229590,CONGREGATION MACHNE CHAIM INC,K-12 School,JEWISH,79,69,72,65,65,62,50,54,48,45,38,36,0,0,76,0,162,921
KINGS,332000229665,YESHIVA KEHILATH YAKOV,Elementary,JEWISH,46,53,45,50,55,50,51,38,0,0,0,0,0,0,121,0,82,591
KINGS,332000229673,VIZNITZER CHAIDER TIFERES YISROEL,Elementary,JEWISH,26,30,19,24,18,22,24,19,21,0,0,0,0,0,25,0,28,256
KINGS,332000229735,YESHIVA SHAREI HATZLUCHA,Elementary,JEWISH,18,23,17,25,19,23,27,13,0,0,0,0,0,0,13,0,55,233
KINGS,332000229790,YESHIVA GEDOLAH OF MIDWOOD,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,26,30,29,0,20,0,0,0,105
KINGS,332000229822,GAN YISROEL,Elementary,JEWISH,78,78,75,77,50,60,45,58,4,0,0,0,0,0,130,0,57,712
KINGS,332000229839,YESHIVA NESIVOS CHAIM,Senior High,JEWISH,0,0,0,0,0,0,0,0,7,13,7,12,0,0,0,0,0,39
KINGS,332000229894,OHR TORAH ,Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
KINGS,332000229965,OHR HALIMUD,Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,22
KINGS,332000305792,LUTHERAN ELEM SCHOOL OF BAY RIDGE,Elementary,LUTHERAN,13,12,11,20,14,21,20,17,0,0,0,0,0,0,19,0,23,170
KINGS,332000307373,LEIF ERICSON DAY SCHOOL,Elementary,LUTHERAN,13,18,18,14,16,12,16,12,0,0,0,0,0,0,15,0,14,148
KINGS,332000445840,BROOKLYN SDA ELEMENTARY SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,11,13,8,13,9,15,17,12,0,0,0,0,0,0,12,0,6,116
KINGS,332000718760,D & G KALOIDIS PAROCHIAL SCHOOL,Elementary,GREEK ORTHODOX,19,23,17,10,14,8,1,10,0,0,0,0,0,0,15,0,61,178
KINGS,332000808988,BAY RIDGE CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,14,13,10,17,17,14,23,13,0,0,0,0,0,0,17,0,18,156
KINGS,332000809366,GATEWAY CITY ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,6,4,9,6,11,0,0,0,0,0,0,0,0,0,12,0,153,201
KINGS,332000996880,ADELPHI ACADEMY,K-12 School,INDEPENDENT,6,4,5,4,6,3,4,10,5,8,11,10,0,0,7,0,3,86
KINGS,332000996928,POLY PREP COUNTRY DAY SCHOOL,K-12 School,INDEPENDENT,37,30,35,30,57,64,77,83,134,125,120,117,0,0,36,0,37,982
KINGS,332000997766,GUILD FOR EXCEPTIONAL CHILDREN,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,186
KINGS,332000999653,BAY RIDGE PREP SCHOOL,K-12 School,INDEPENDENT,15,10,16,17,17,29,36,44,45,44,57,56,0,0,10,0,0,396
KINGS,332100125507,ST PETER CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,27,22,21,24,20,20,17,20,0,0,0,0,0,0,31,0,53,255
KINGS,332100126015,ST ATHANASIUS SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,25,26,24,26,26,29,38,37,0,0,0,0,0,0,41,0,49,321
KINGS,332100126073,BISHOP KEARNEY HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,112,109,118,143,0,0,0,0,0,482
KINGS,332100126097,OUR LADY OF GRACE SCHOOL,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,20,22,29,23,27,36,29,31,0,0,0,0,0,0,22,0,24,263
KINGS,332100206938,LUBAVITCHER SCHOOL CHABAD,K-12 School,JEWISH,14,13,14,14,9,11,8,11,9,11,0,0,0,0,26,0,55,195
KINGS,332100206993,MESIVTA YESHIVA RABBI CHAIM BERLIN,Senior High,JEWISH,0,0,0,0,0,0,0,0,57,64,55,53,0,0,0,0,0,229
KINGS,332100207932,LUBAVITCHER HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,42,38,36,28,0,0,0,0,0,144
KINGS,332100225340,ELITE HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,7,6,9,4,0,0,0,0,0,26
KINGS,332100225677,YESHIVAT MAGEN AVRAHAM,Senior High,JEWISH,0,0,0,0,0,0,0,0,6,6,7,4,0,0,0,0,0,23
KINGS,332100225701,MAZEL DAY SCHOOL (F.R.E.E.),Elementary,JEWISH,15,15,12,8,6,6,0,0,0,0,0,0,0,0,16,0,12,90
KINGS,332100225735,BNOT CHAYA ACADEMY,Senior High,JEWISH,0,0,0,0,0,0,0,0,1,7,11,1,0,0,0,0,0,20
KINGS,332100226037,ZVI DOV ROTH ACA - YESHIVA RAMBAM,K-12 School,JEWISH,11,6,12,10,16,13,13,15,26,15,11,13,0,0,10,0,0,171
KINGS,332100226074,BAIS YAAKOV OZ VEHODAR,Senior High,JEWISH,0,0,0,0,0,0,0,0,25,10,26,28,0,0,0,0,0,89
KINGS,332100226075,YESHIVAT DARCHE ERES INC,Junior Senior School,JEWISH,45,40,0,0,0,0,0,0,47,45,38,0,0,0,47,0,105,367
KINGS,332100226100,CONGREGATION BNOS CHAYA,Other,JEWISH,15,15,0,0,0,0,0,0,0,0,0,0,0,0,18,0,25,73
KINGS,332100226500,YESHIVA TORAH TEMIMAH,K-12 School,JEWISH,44,39,36,39,42,57,47,41,30,40,41,32,0,0,47,0,46,581
KINGS,332100226924,MAGEN DAVID YESH-ISAAC SHLM E,Elementary,JEWISH,162,138,174,170,165,149,172,148,0,0,0,0,0,0,126,0,91,1495
KINGS,332100226933,SHULAMITH SCHOOL FOR GIRLS-BROOKLYN,Elementary,JEWISH,24,30,20,23,27,17,30,36,0,0,0,0,0,0,24,0,19,250
KINGS,332100226947,YESHIVA OF BROOKLYN,K-12 School,JEWISH,68,68,62,72,67,66,80,60,51,69,48,62,0,0,58,0,47,878
KINGS,332100226952,YESHIVA KARLIN STOLIN,K-12 School,JEWISH,28,51,54,52,54,49,46,34,29,23,17,13,0,0,41,0,76,567
KINGS,332100226958,YESHIVA RABBI CHAIM BERLIN,Elementary,JEWISH,83,72,73,75,77,67,70,72,0,0,0,0,21,0,80,0,92,782
