Year,RCDTS,Total_Enrolled,PBE_total,PME_total
2012,340490790021001,746,0,1
2012,340490790022001,763,2,2
2012,340490790022002,704,2,2
2012,340490950260001,2076,8,2
2012,340490950261002,756,2,1
2012,340490950261003,668,3,0
2012,340490950262003,410,1,3
2012,340490950262005,561,3,1
2012,340490950262006,417,2,2
2012,340490950262007,533,0,3
2012,340490950262008,500,4,0
2012,340490960041002,568,1,2
2012,340490960041003,611,0,0
2012,340490960042002,239,6,1
2012,340490960042003,457,2,0
2012,340490960042004,366,0,2
2012,340490960042005,432,6,0
2012,340490960042006,394,1,0
2012,340491020041002,462,2,0
2012,340491020042002,514,3,2
2012,340491020042003,624,3,0
2012,340491020042005,459,2,0
2012,340491030021001,802,1,1
2012,340491030022002,466,1,1
2012,340491030022003,353,1,0
2012,340491060022001,162,1,0
2012,340491090021005,548,4,2
2012,340491090021006,544,1,0
2012,340491090022003,469,2,0
2012,340491090022006,469,5,2
2012,340491090022007,547,8,1
2012,340491090022008,496,0,0
2012,340491120021001,471,6,0
2012,340491120021002,626,2,0
2012,340491120022001,411,1,1
2012,340491120022002,259,3,0
2012,340491120022003,394,8,1
2012,340491120022004,309,6,1
2012,340491120022005,358,3,0
2012,340491120022006,320,0,0
2012,340491120022007,504,4,0
2012,340491120022008,352,2,0
2012,340491120022009,270,2,0
2012,340491120023001,199,0,0
2012,340491130170001,1701,6,4
2012,340491130170002,2071,10,3
2012,340491140021001,247,2,1
2012,340491140022003,574,5,1
2012,340491150160001,1691,5,4
2012,340491160260006,2074,3,0
2012,340491160261003,997,0,0
2012,340491160261004,691,3,1
2012,340491160262001,714,0,0
2012,340491160262002,518,1,0
2012,340491160262004,592,0,0
2012,340491160262005,672,0,1
2012,340491160262006,456,0,0
2012,340491160262007,557,2,1
2012,340491160263101,122,0,0
2012,340491170160001,1328,9,0
2012,340491170160002,1464,13,2
2012,340491170163001,94,0,0
2012,340491180260005,1348,15,0
2012,340491180261003,510,5,0
2012,340491180261004,510,5,1
2012,340491180262001,642,3,0
2012,340491180262005,842,6,0
2012,340491180262007,670,11,0
2012,340491200130001,2127,10,1
2012,340491210170001,4202,14,0
2012,340491240160001,1833,11,14
2012,340491250130001,3976,12,1
2012,340491260170001,2418,0,0
2012,340491260170002,341,1,0
2012,340491270160001,1429,9,3
2012,340491270160002,1579,7,0
2012,340491280160002,2027,7,1
2012,340491280160004,1325,3,0
2012,340491870260001,745,0,0
2012,340491870261003,496,1,0
2012,340491870262002,330,1,1
2012,340491870262003,276,0,0
2012,340491870262006,299,0,0
2012,340491870262007,208,0,0
2012,340491870262008,399,1,0
2012,340491870262009,459,0,0
2012,340491870262010,248,0,0
2012,340492200260004,3051,22,1
2012,340492200261003,1000,15,4
2012,340492200261004,1156,9,2
2012,340492200262001,423,14,0
2012,340492200262002,320,4,0
2012,340492200262003,412,3,0
2012,340492200262004,514,6,0
2012,340492200262005,446,6,0
2012,340492200262006,462,7,1
2012,340492200262007,481,10,2
2012,340492200262009,505,7,0
2012,340492200263001,246,4,0
2012,350500010260001,90,1,0
2012,350500010262001,201,4,0
2012,350500020260001,264,0,0
2012,350500020262002,153,1,2
2012,350500020262003,174,0,0
2012,350500020262004,188,0,0
2012,350500090260001,118,1,0
2012,350500090262001,300,0,0
2012,350500400170001,889,2,1
2012,350500440021005,638,0,0
2012,350500440022001,328,0,0
2012,350500440022003,375,1,0
2012,350500440022006,296,0,0
2012,350500440022007,302,0,0
2012,350500650042001,101,0,0
2012,350500790042001,224,5,0
2012,350500820042001,109,0,1
2012,350500950042001,296,4,2
2012,350501200170001,1261,10,1
2012,350501220021006,297,1,0
2012,350501220022005,621,5,0
2012,350501220023001,119,4,0
2012,350501240021001,437,5,0
2012,350501240022003,292,2,0
2012,350501240022004,281,1,0
2012,350501250022001,143,0,0
2012,350501250022002,461,0,0
2012,350501400170001,1465,7,2
2012,350501410021009,427,1,0
2012,350501410022004,345,0,0
2012,350501410022005,386,2,0
2012,350501410022006,508,4,0
2012,350501410022009,469,1,0
2012,350501500022001,632,8,0
2012,350501600170001,471,8,1
2012,350501700041001,226,5,0
2012,350501700042001,270,15,0
2012,350501750042001,104,0,2
2012,350501850042001,233,6,0
2012,350501950042001,331,0,2
2012,350502100042001,235,4,0
2012,350502800170001,630,1,0
2012,350502890041002,617,4,0
2012,350502890042002,414,4,0
2012,350502890042003,221,4,0
2012,350504250262001,93,0,0
2012,380540210260001,160,0,0
2012,380540210262004,73,1,0
2012,380540230260001,183,3,0
2012,380540230262002,326,0,0
2012,380540270021001,388,0,1
2012,380540270022003,113,0,0
2012,380540270022004,234,0,0
2012,380540270022005,76,0,1
2012,380540270022006,197,0,0
2012,380540270022007,279,2,2
2012,380540610042001,255,0,0
2012,380540880022005,117,0,0
2012,380540920042001,164,0,0
2012,380544040160001,839,2,0
2012,380601260260001,347,0,0
2012,380601260261001,305,3,0
2012,380601260262002,445,2,0
2012,380601890262001,814,0,1
2012,380601910260001,337,0,1
2012,380601910261003,222,0,0
2012,380601910262003,475,1,0
2012,380652000260001,104,1,0
2012,380652000262001,153,3,0
2012,380652020260001,367,1,0
2012,380652020261003,173,1,1
2012,380652020262003,352,5,0
2012,380652020262006,303,1,0
2012,380652130260001,308,0,0
2012,380652130261001,147,0,0
2012,380652130262001,247,1,0
2012,380652130262003,424,2,1
2012,390550010260001,310,1,0
2012,390550010261001,235,0,0
2012,390550010262002,486,0,1
2012,390550020260001,96,1,0
2012,390550020261001,93,0,0
2012,390550020262003,129,2,0
2012,390550030260001,693,1,0
2012,390550030261001,392,1,0
2012,390550030262004,384,0,0
2012,390550030262005,329,0,0
2012,390550030262006,588,0,2
2012,390550090260001,237,0,0
2012,390550090261001,179,0,0
2012,390550090262001,172,0,0
2012,390550090262002,164,0,0
2012,390550110260001,316,0,0
2012,390550110261002,217,0,0
2012,390550110262001,465,1,1
2012,390550150260001,355,0,0
2012,390550150261001,241,1,0
2012,390550150262001,250,0,0
2012,390550150262002,267,0,2
2012,390550610250036,937,1,0
2012,390550610250038,1145,0,2
2012,390550610251030,509,0,0
2012,390550610251034,384,0,0
2012,390550610252002,173,0,0
2012,390550610252004,303,0,0
2012,390550610252005,350,0,0
2012,390550610252007,184,0,2
2012,390550610252009,272,1,0
2012,390550610252010,318,0,0
2012,390550610252011,378,5,2
2012,390550610252014,262,5,0
2012,390550610252016,381,0,0
2012,390550610252017,322,0,0
2012,390550610252019,362,0,0
2012,390550610252023,295,1,0
2012,390550610252025,295,0,0
2012,390550610252031,423,0,0
2012,390550610252032,480,0,0
2012,390550610252034,403,0,0
2012,390550610253001,464,0,0
2012,390550610253004,66,0,0
2012,390740050260001,100,0,0
2012,390740050261001,93,0,0
2012,390740050262001,169,0,0
2012,390740250260001,579,4,0
2012,390740250261002,362,3,0
2012,390740250262002,243,3,2
2012,390740250262005,235,0,0
2012,390740250262006,248,1,2
2012,390740390260001,122,0,0
2012,390740390262003,418,0,0
2012,390740570260001,52,0,0
2012,390740570261001,33,0,0
2012,390740570262002,138,0,1
2012,390741000260001,196,0,0
2012,390741000261001,129,0,0
2012,390741000262003,252,1,0
2012,400070400260001,173,0,0
2012,400070400262001,275,1,0
2012,400070420260001,61,0,0
2012,400070420262001,52,0,0
2012,400310010260003,219,0,0
2012,400310010262001,383,0,0
2012,400310030260001,288,0,0
2012,400310030261001,139,0,0
2012,400310030262002,265,0,0
2012,400310030262005,267,1,0
2012,400310100260001,150,0,0
2012,400310100262003,310,2,0
2012,400421000260001,1139,5,0
2012,400421000261002,538,2,0
2012,400421000262006,276,2,0
2012,400421000262007,423,2,0
2012,400421000262008,379,1,2
2012,400560010260002,432,3,3
2012,400560010261001,341,6,0
2012,400560010262005,437,8,2
2012,400560010262006,260,0,0
2012,400560010263101,17,0,0
2012,400560020260004,93,1,0
2012,400560020261001,60,1,0
2012,400560020262005,189,4,0
2012,400560050260001,167,0,0
2012,400560050262001,376,0,0
2012,400560060260001,408,0,0
2012,400560060261001,252,0,0
2012,400560060262001,505,0,0
2012,400560060262002,127,0,0
2012,400560070260003,382,0,0
2012,400560070261002,290,0,0
2012,400560070262003,678,0,3
2012,400560080260001,198,0,0
2012,400560080261001,147,0,0
2012,400560080262003,322,0,1
2012,400560090260001,521,0,0
2012,400560090261002,257,0,0
2012,400560090262003,158,5,0
2012,400560090262004,175,0,1
2012,400560090262005,122,0,0
2012,400560090262006,393,6,0
2012,400560340260001,429,0,0
2012,400560340261001,370,3,4
2012,400560340262001,368,0,3
2012,400560340262002,499,4,0
2012,410570010260001,578,0,8
2012,410570010261001,419,0,0
2012,410570010262004,492,0,5
2012,410570010262006,444,3,0
2012,410570020260001,1175,0,0
2012,410570020261008,802,0,0
2012,410570020262003,110,0,0
2012,410570020262004,648,0,0
2012,410570020262005,218,0,0
2012,410570020262008,679,0,1
2012,410570030262002,113,0,0
2012,410570050260001,992,3,2
2012,410570050261002,440,3,0
2012,410570050262003,614,2,0
2012,410570050262004,134,0,1
2012,410570050262005,84,0,0
2012,410570050262006,66,0,0
2012,410570050262008,718,7,1
2012,410570070260001,2467,1,0
2012,410570070261001,903,3,0
2012,410570070261002,805,2,1
2012,410570070262003,348,2,0
2012,410570070262004,354,4,0
2012,410570070262005,281,4,1
2012,410570070262006,387,1,1
2012,410570070262007,348,6,0
2012,410570070262008,132,2,0
2012,410570070262009,161,2,0
2012,410570070262010,505,8,0
2012,410570070262011,386,3,0
2012,410570070262012,550,2,2
2012,410570080260001,781,1,0
2012,410570080261002,571,1,0
2012,410570080262003,395,3,0
2012,410570080262007,392,1,0
2012,410570080262009,383,1,1
2012,410570080263002,31,0,0
2012,410570090260001,1884,1,0
2012,410570090261003,818,1,0
2012,410570090261004,657,0,1
2012,410570090262007,424,0,0
2012,410570090262012,403,0,0
2012,410570090262013,460,0,0
2012,410570090262015,467,1,0
2012,410570090262016,378,0,0
2012,410570090262020,405,0,0
2012,410570090262022,449,0,1
2012,410570090263001,312,0,0
2012,410570100260001,2014,1,1
2012,410570100261003,943,2,0
2012,410570100262001,467,3,1
2012,410570100262006,321,0,0
2012,410570100262011,408,0,0
2012,410570100262013,109,0,0
2012,410570100262014,598,4,2
2012,410570100262020,120,0,0
2012,410570100262022,476,5,1
2012,410570100262023,242,0,0
2012,410570100262024,979,4,0
2012,410570110260001,2041,10,0
2012,410570110261006,1410,2,0
2012,410570110262007,309,0,0
2012,410570110262010,336,0,0
2012,410570110262015,285,3,0
2012,410570110262024,295,4,0
2012,410570110262028,525,3,0
2012,410570110262029,515,4,1
2012,410570110262030,559,7,0
2012,410570110263004,252,2,0
2012,410570120260001,191,0,0
2012,410570120261003,158,0,0
2012,410570120262008,496,0,0
2012,410570120263001,22,0,0
2012,410570130021001,210,0,0
2012,410570130022002,485,0,0
2012,410570130023002,151,2,0
2012,410570140160001,547,0,0
2012,410570150031001,240,0,0
2012,410570150032002,364,0,0
2012,410570150032004,237,1,0
2012,430590050260001,183,0,0
2012,430590050262001,434,5,0
2012,430590070260001,231,0,1
2012,430590070261001,192,0,0
2012,430590070262001,321,0,0
2012,430785350260002,273,0,3
2012,430785350261001,191,2,0
2012,430785350262004,178,1,0
2012,430785350262006,254,7,0
2012,431020010042001,860,23,3
2012,431020020042001,213,1,2
2012,431020060260001,367,0,0
2012,431020060262001,230,2,0
2012,431020060262002,291,1,0
2012,431020060262003,301,3,0
2012,431020110260001,360,0,0
2012,431020110261001,290,1,2
2012,431020110262001,170,0,0
2012,431020110262002,326,3,0
2012,431020110262003,106,0,0
2012,431020210260001,250,0,0
2012,431020210262003,135,1,0
2012,431020600260001,177,4,1
2012,431020600261002,191,4,1
2012,431020600262003,192,3,2
2012,431020690022001,577,2,11
2012,431020690022002,279,1,3
2012,431021220170001,981,13,0
2012,431021400260001,502,5,1
2012,431021400261002,505,3,0
2012,431021400262003,418,3,1
2012,431021400262004,94,8,1
2012,431021400262005,98,6,0
2012,440630020031001,537,9,0
2012,440630020032001,448,10,1
2012,440630020032002,348,6,1
2012,440630030031001,236,3,0
2012,440630030032001,277,4,0
2012,440630120260002,778,3,0
2012,440630120261003,668,15,0
2012,440630120262001,305,7,0
2012,440630120262002,509,11,0
2012,440630150041006,808,2,0
2012,440630150041007,771,4,2
2012,440630150041008,456,6,0
2012,440630150042001,458,3,1
2012,440630150042002,497,5,0
2012,440630150042003,252,5,1
2012,440630150042004,614,6,0
2012,440630150042005,789,5,0
2012,440630180042001,292,4,0
2012,440630190240002,116,0,0
2012,440630190241001,89,1,0
2012,440630190242001,233,1,0
2012,440630260041004,1016,11,1
2012,440630260042002,424,4,0
2012,440630260042004,653,4,1
2012,440630260042005,537,9,0
2012,440630360022001,444,2,3
2012,440630460031001,362,7,0
2012,440630460032001,518,17,0
2012,440630470041004,927,4,0
2012,440630470041005,1045,0,0
2012,440630470041006,984,7,0
2012,440630470042001,522,0,0
2012,440630470042002,596,11,0
2012,440630470042003,478,0,0
2012,440630470042005,632,3,0
2012,440630470042007,444,5,0
2012,440630470042008,610,4,0
2012,440630470042009,556,6,2
2012,440630470042010,577,8,0
2012,440630470042011,682,7,2
2012,440630500260001,682,1,0
2012,440630500261002,480,0,0
2012,440630500262003,796,0,0
2012,440630500262005,102,1,0
2012,440630500262007,816,5,1
2012,440631540160001,781,3,1
2012,440631550160001,1590,7,0
2012,440631550160002,1869,16,0
2012,440631550160003,1831,1,2
2012,440631550160004,1586,8,1
2012,440631560160001,1597,5,1
2012,440631560160002,867,6,0
2012,440631570160001,761,11,2
2012,440631580220002,2463,10,3
2012,440631580221002,887,5,1
2012,440631580221003,1345,5,1
2012,440631580222003,957,9,1
2012,440631580222004,1093,15,1
2012,440631580222005,1246,11,1
2012,440631580222006,592,4,1
2012,440631580222007,658,7,2
2012,440631650031001,579,8,0
2012,440631650032002,570,13,0
2012,440632000260008,961,8,0
2012,440632000260009,919,5,1
2012,440632000261006,621,4,1
2012,440632000261007,857,12,1
2012,440632000262003,368,5,0
2012,440632000262004,344,4,0
2012,440632000262006,368,8,1
2012,440632000262007,491,4,0
2012,440632000262008,517,2,1
2012,440632000262009,768,9,0
2012,440632000262010,430,5,2
2012,450670030260001,142,0,0
2012,450670030261001,110,0,0
2012,450670030262001,242,0,0
2012,450670040260001,675,0,0
2012,450670040261001,638,0,2
2012,450670040262001,448,0,0
2012,450670040262003,326,1,1
2012,450670050260001,887,1,1
2012,450670050261001,639,3,1
2012,450670050262003,418,3,0
2012,450670050262004,393,5,1
2012,450670050262005,419,2,0
2012,450790010220001,60,0,0
2012,450790010221002,56,0,0
2012,450790010222001,114,0,0
2012,450791320260001,441,0,0
2012,450791320262002,592,0,0
2012,450791340042001,180,0,0
2012,450791380260001,135,0,0
2012,450791380262002,265,0,0
2012,450791390260001,336,0,0
2012,450791390262002,655,0,0
2012,450791400260001,388,0,1
2012,450791400262002,381,0,0
2012,450791400262007,372,0,0
2012,450791400262008,144,0,0
2012,460050010260001,213,1,0
2012,460050010261002,196,0,0
2012,460050010262002,340,1,0
2012,460090150260007,756,0,0
2012,460090150262002,113,0,0
2012,460090150262003,569,0,1
2012,460090150263002,167,0,0
2012,460090640260003,94,4,0
2012,460090640261001,65,1,0
2012,460090640262001,167,2,1
2012,460092620260002,136,0,0
2012,460092620261002,130,0,0
2012,460092620262001,205,0,0
2012,460690010260001,158,1,0
2012,460690010262005,37,0,0
2012,460690060260001,117,0,0
2012,460690060262002,287,0,0
2012,460690110260001,55,0,0
2012,460690110261001,49,0,0
2012,460690110262003,126,0,1
2012,460690270260001,175,0,0
2012,460690270262002,209,1,0
2012,460691170220014,1008,2,0
2012,460691170221013,494,3,3
2012,460691170222001,369,4,0
2012,460691170222005,379,1,0
2012,460691170222006,246,0,0
2012,460691170222007,405,0,1
2012,460691170222008,275,0,0
2012,460691170222009,154,0,0
2012,460691170223011,13,0,0
2012,460691170223012,170,0,0
2012,460860010260001,206,0,0
2012,460860010262002,477,7,0
2012,460860020260001,71,0,0
2012,460860020261001,40,0,0
2012,460860020262001,149,0,0
2012,470520080022001,41,0,0
2012,470521700220001,813,8,1
2012,470521700221001,723,10,0
2012,470521700222003,377,7,0
2012,470521700222004,412,2,0
2012,470521700222008,441,6,0
2012,470522200022001,61,0,0
2012,470522710260004,139,0,0
2012,470522710262005,95,0,0
2012,470522720260001,271,0,0
2012,470522720261002,231,0,0
2012,470522720262003,278,0,1
2012,470522750260001,193,2,0
2012,470711440032001,87,3,0
2012,470711610042001,111,2,0
2012,470712120170001,936,11,1
2012,470712200260001,522,3,0
2012,470712200261001,232,1,0
2012,470712200262006,775,7,2
2012,470712210260004,463,2,0
2012,470712210262002,127,3,0
2012,470712210262003,285,4,1
2012,470712220260004,205,1,1
2012,470712220261001,147,1,0
2012,470712220262001,301,5,0
2012,470712230260003,607,6,0
2012,470712230261001,441,3,0
2012,470712230262002,385,3,2
2012,470712230262004,498,4,1
2012,470712260260001,512,2,1
2012,470712260261001,393,2,2
2012,470712260262003,666,13,2
2012,470712310041002,572,0,0
2012,470712310042001,381,2,0
2012,470712310042003,258,3,0
2012,470712310042004,238,2,0
2012,470712310042005,292,1,1
2012,470712690042002,92,2,0
2012,480720620021001,198,0,0
2012,480720620022001,266,1,0
2012,480720630021001,188,0,1
2012,480720630022002,264,2,0
2012,480720660022001,273,0,0
2012,480720680021003,131,0,0
2012,480720680022002,236,0,0
2012,480720690022001,252,0,1
2012,480720700022001,290,1,1
2012,480721500250023,954,1,0
2012,480721500250024,1275,0,0
2012,480721500250025,1375,0,0
2012,480721500251001,273,1,1
2012,480721500251002,450,0,0
2012,480721500251003,361,0,0
2012,480721500251006,360,0,0
2012,480721500251009,313,0,0
2012,480721500251012,528,1,0
2012,480721500251013,231,1,0
2012,480721500251014,742,0,0
2012,480721500251015,284,3,0
2012,480721500252010,382,0,0
2012,480721500252011,426,0,0
2012,480721500252028,659,0,0
2012,480721500252032,495,0,0
2012,480721500252034,830,0,0
2012,480721500252036,674,0,0
2012,480721500252037,560,1,0
2012,480721500252039,523,0,1
2012,480721500252040,375,3,0
2012,480721500252047,437,1,0
2012,480721500252051,402,1,0
2012,480721500253001,66,0,0
2012,480721500253028,13,0,0
2012,480721500253029,24,0,1
2012,480721500253034,372,2,0
2012,480721500253035,46,0,0
2012,480721500253040,98,0,0
2012,480721500253043,211,0,0
2012,480722650260001,408,4,2
2012,480722650261001,341,0,0
2012,480722650262002,697,1,0
2012,480723090260003,231,2,0
2012,480723090262002,528,10,0
2012,480723100160001,1099,3,2
2012,480723160042001,190,0,1
2012,480723210260007,696,5,3
2012,480723210261001,214,3,0
2012,480723210261002,248,0,0
2012,480723210262004,408,2,0
2012,480723210262005,456,7,0
2012,480723210262008,185,0,0
2012,480723220260004,182,2,0
2012,480723220261001,108,4,0
2012,480723220262002,392,6,1
2012,480723230260004,1229,0,0
2012,480723230261001,570,1,0
2012,480723230261002,370,0,0
2012,480723230262002,241,1,0
2012,480723230262003,303,0,1
2012,480723230262004,382,7,2
2012,480723230262005,428,3,0
2012,480723230262006,569,4,0
2012,480723250262005,564,5,0
2012,480723260260005,226,0,0
2012,480723260262004,566,0,1
2012,480723270260008,285,0,2
2012,480723270262004,440,9,0
2012,480723270262006,223,2,0
2012,480723280032001,161,1,1
2012,490810290022001,236,8,0
2012,490810300170001,1747,0,0
2012,490810340021001,191,0,1
2012,490810340022003,424,3,0
2012,490810360022002,258,0,0
2012,490810370021002,1072,0,0
2012,490810370022001,407,1,0
2012,490810370022003,323,1,0
2012,490810370022008,449,1,0
2012,490810370022009,450,4,0
2012,490810400220001,2186,0,0
2012,490810400221003,815,1,0
2012,490810400221004,863,6,5
2012,490810400222007,306,2,1
2012,490810400222010,178,0,0
2012,490810400222011,264,0,0
2012,490810400222012,275,0,1
2012,490810400222014,144,0,0
2012,490810400222016,391,1,0
2012,490810400222017,401,8,0
2012,490810400222019,292,4,1
2012,490810400222021,252,4,0
2012,490810400222022,270,0,0
2012,490810400222023,248,0,0
2012,490810400222026,312,6,0
2012,490810400223002,75,0,0
2012,490810400223025,252,3,0
2012,490810410250001,1660,5,0
2012,490810410251003,435,1,1
2012,490810410251005,517,2,0
2012,490810410252007,475,4,0
2012,490810410252008,399,0,0
2012,490810410252009,384,8,0
2012,490810410252010,347,0,0
2012,490810410252015,349,0,0
2012,490810410252016,361,0,2
2012,490810410252017,429,0,0
2012,490810410252020,508,0,0
2012,490810410252021,555,12,0
2012,490810410253003,170,0,0
2012,490810410253007,96,0,0
2012,490811000260001,322,3,0
2012,490811000261002,240,3,0
2012,490811000262007,567,6,3
2012,490812000260001,479,2,2
2012,490812000261001,250,1,0
2012,490812000262003,246,5,1
2012,490812000262006,237,3,1
2012,490812000262007,329,4,1
2012,490813000260001,382,1,1
2012,490813000261002,185,2,0
2012,490813000262003,156,4,0
2012,490813000262005,134,2,0
2012,490813000262006,144,1,1
2012,490813000262007,151,2,0
2012,500820090260003,322,0,0
2012,500820090262002,333,0,1
2012,500820190260001,1063,6,0
2012,500820190261002,763,3,0
2012,500820190262003,991,10,0
2012,500820190262006,865,0,1
2012,500820300032001,88,0,2
2012,500820400260001,248,0,0
2012,500820400262002,381,0,0
2012,500820600260003,177,0,0
2012,500820600261001,128,0,0
2012,500820600262001,243,0,0
2012,500820700042001,253,3,1
2012,500820700042003,511,3,0
2012,500820770160001,613,1,0
2012,500820850021001,272,2,0
2012,500820850022001,326,1,0
2012,500820900041002,486,4,0
2012,500820900041003,705,1,1
2012,500820900042002,418,3,5
2012,500820900042003,385,9,3
2012,500820900042004,353,3,0
2012,500820900042005,492,0,0
2012,500820900042006,661,12,4
2012,500821040021001,215,0,0
2012,500821040022001,364,1,0
2012,500821050021001,215,0,0
2012,500821050022002,534,3,0
2012,500821100041006,310,3,0
2012,500821100042002,360,0,1
2012,500821130021001,312,0,0
2012,500821130022001,577,0,1
2012,500821150021001,620,4,3
2012,500821150022001,755,4,4
2012,500821160022001,477,2,0
2012,500821180021012,413,0,1
2012,500821180021013,356,0,0
2012,500821180022001,464,1,0
2012,500821180022004,255,3,0
2012,500821180022005,225,0,0
2012,500821180022006,158,0,0
2012,500821180022007,396,0,0
2012,500821180022009,360,0,2
2012,500821180022010,477,0,1
2012,500821180022012,237,2,0
2012,500821180022013,517,1,0
2012,500821190021001,429,0,0
2012,500821190022001,534,0,0
2012,500821300042001,508,3,0
2012,500821600042001,575,0,1
2012,500821600042002,247,2,0
2012,500821750021001,343,0,0
2012,500821750022002,517,0,0
2012,500821810022001,391,3,0
2012,500821870260011,1032,0,0
2012,500821870261014,273,0,0
2012,500821870261015,255,0,0
2012,500821870262002,197,0,0
2012,500821870262005,279,0,0
2012,500821870262007,305,0,0
2012,500821870262008,397,0,0
2012,500821870262009,333,0,0
2012,500821870262010,324,0,1
2012,500821870262014,395,0,0
2012,500821870263003,193,0,0
2012,500821880220001,43,0,0
2012,500821880221001,25,0,0
2012,500821880222001,85,0,0
2012,500821890220043,1436,1,1
2012,500821890221007,717,1,0
2012,500821890222008,547,0,0
2012,500821890222038,506,0,0
2012,500821890222051,525,1,0
2012,500821890222054,530,0,0
2012,500821890222055,519,0,0
2012,500821890222056,524,0,0
2012,500821890223004,88,0,0
2012,500821890223006,209,0,0
2012,500821960261001,506,1,1
2012,500821960262006,681,4,0
2012,500822010170001,2421,7,2
2012,500822010170002,2289,10,2
2012,500822030170001,2548,5,19
2012,510840010260001,165,0,0
2012,510840010261001,126,0,0
2012,510840010262001,311,0,0
2012,510840050260001,1386,2,0
2012,510840050261002,693,5,1
2012,510840050262003,660,5,1
2012,510840050262004,580,3,0
2012,510840050262005,693,6,2
2012,510840050262006,610,4,3
2012,510840080260001,456,1,1
2012,510840080261001,390,0,2
2012,510840080262004,450,3,0
2012,510840100260001,425,1,0
2012,510840100261001,290,0,1
2012,510840100262003,437,3,1
2012,510840100262004,308,1,1
2012,510840110260001,307,0,0
2012,510840110262001,348,1,0
2012,510840140260001,425,0,1
2012,510840140261001,451,0,0
2012,510840140262003,627,0,1
2012,510840150260001,468,1,0
2012,510840150261001,361,3,1
2012,510840150262004,666,4,0
2012,510840160260001,218,0,0
2012,510840160261001,195,0,0
2012,510840160262001,460,1,1
2012,510841860250001,1171,0,1
2012,510841860250002,1374,4,0
2012,510841860250003,1275,2,1
2012,510841860250004,59,0,0
2012,510841860251006,705,0,0
2012,510841860251007,544,2,0
2012,510841860251009,617,0,0
2012,510841860252010,344,0,1
2012,510841860252012,376,4,0
2012,510841860252013,291,1,1
2012,510841860252015,514,4,0
2012,510841860252016,321,0,0
2012,510841860252017,271,0,0
2012,510841860252020,248,0,0
2012,510841860252021,431,2,3
2012,510841860252022,213,2,0
2012,510841860252024,316,0,0
2012,510841860252026,320,3,0
2012,510841860252027,233,0,0
2012,510841860252028,261,0,0
2012,510841860252031,280,1,1
2012,510841860252032,380,0,1
2012,510841860252033,278,0,0
2012,510841860252035,229,0,0
2012,510841860252037,340,0,0
2012,510841860252040,313,0,1
2012,510841860252042,539,0,0
2012,510841860252044,417,0,0
2012,510841860252045,241,0,1
2012,510841860252046,288,0,0
2012,510841860252049,513,0,0
2012,510841860252050,272,0,0
2012,510841860253019,50,0,0
2012,510841860253023,689,3,0
2012,530900500022001,376,8,3
2012,530900500022002,458,9,1
2012,530900510022001,646,5,0
2012,530900510022004,576,2,0
2012,530900520021001,389,1,0
2012,530900520022002,123,3,0
2012,530900760021005,294,1,1
2012,530900760022004,364,0,1
2012,530900850022001,162,0,1
2012,530900860021011,551,2,0
2012,530900860022001,195,2,1
2012,530900860022002,212,2,0
2012,530900860022003,165,1,0
2012,530900860022005,199,1,0
2012,530900860022008,249,3,0
2012,530900860022010,156,0,0
2012,530900980022001,226,1,0
2012,530901020021003,205,2,0
2012,530901020022001,210,0,0
2012,530901020022002,269,2,0
2012,530901080021002,354,1,0
2012,530901080021012,392,2,0
2012,530901080022004,344,5,1
2012,530901080022008,354,3,0
2012,530901080022009,257,4,0
2012,530901080022010,202,2,0
2012,530901080022012,301,8,0
2012,530901080022013,637,2,0
2012,530901080022014,184,1,0
2012,530901080022015,475,1,0
2012,530901080023001,213,5,0
2012,530901370022001,206,0,0
2012,530903030160002,2046,6,3
2012,530903080160001,1189,10,2
2012,530903090160001,1122,3,2
2012,530906060042001,86,0,0
2012,530907010260001,325,1,1
2012,530907010262002,263,1,0
2012,530907010262003,510,3,1
2012,530907020260001,326,2,1
2012,530907020261001,291,5,0
2012,530907020262003,355,10,0
2012,530907030260001,140,0,0
2012,530907030261001,65,0,0
2012,530907030262001,237,0,0
2012,530907090260006,948,6,1
2012,530907090261005,414,6,0
2012,530907090262001,358,2,0
2012,530907090262002,321,3,0
2012,530907090262003,457,7,0
2012,530907090262004,324,3,0
2012,540920010260005,326,1,0
2012,540920010261001,264,2,2
2012,540920010262001,310,5,1
2012,540920020260004,377,0,0
2012,540920020261003,195,0,0
2012,540920020262001,666,1,1
2012,540920040260004,323,1,0
2012,540920040261003,270,1,1
2012,540920040262002,348,1,0
2012,540920040262003,163,1,0
2012,540920050260002,169,1,1
2012,540920050262001,364,2,0
2012,540920070262001,289,0,1
2012,540920100262001,152,0,4
2012,540920110260005,374,0,0
2012,540920110261001,199,1,0
2012,540920110262001,192,0,0
2012,540920110262002,184,1,0
2012,540920110262003,370,5,1
2012,540920120260001,121,0,0
2012,540920120261001,102,0,0
2012,540920120262002,179,0,0
2012,540920610032001,86,0,0
2012,540920760260001,320,0,0
2012,540920760261001,158,0,0
2012,540920760262003,591,4,2
2012,540921180240022,1406,8,0
2012,540921180241020,703,2,0
2012,540921180241021,529,0,0
2012,540921180242001,276,4,1
2012,540921180242005,319,2,1
2012,540921180242008,292,0,0
2012,540921180242010,346,1,1
2012,540921180242013,257,5,0
2012,540921180242019,370,1,4
2012,540921180242020,729,1,1
