SCHOOL YEAR,DATE OF REPORT,COUNTY,STATE DISTRICT ID,DISTRICT NAME,STATE LOCATION ID,LOCATION NAME,SCHOOL TYPE,SUBGROUP CODE,SUBGROUP NAME,Enrollment,PK (HALF DAY),PK (FULL DAY),KG (HALF DAY),KG (FULL DAY),GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,UNGRADED (ELEMENTARY),GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,UNGRADED (SECONDARY)
2016-17,10/2/2017,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011539,"NEW EXPLORATIONS SCI, TECH & MATH",PUBLIC,01,All Students,1744,0,0,0,98,152,124,117,113,113,154,1,137,121,161,149,126,178,0
2016-17,10/2/2017,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011650,CASCADES HIGH SCHOOL,PUBLIC,01,All Students,215,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,51,95,0
2016-17,10/2/2017,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011696,BARD HIGH SCHOOL EARLY COLLEGE,PUBLIC,01,All Students,549,0,0,0,0,0,0,0,0,0,0,0,0,0,141,154,140,114,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010001,PS 1 ALFRED E SMITH,PUBLIC,01,All Students,354,0,31,0,50,48,56,53,53,63,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010002,PS 2 MEYER LONDON,PUBLIC,01,All Students,602,0,35,0,74,76,82,98,129,107,0,1,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010003,PS 3 CHARRETTE SCHOOL,PUBLIC,01,All Students,777,0,48,0,131,118,103,117,112,148,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010006,PS 6 LILLIE D BLAKE,PUBLIC,01,All Students,683,0,40,0,100,99,104,112,119,109,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010011,PS 11 WILLIAM T HARRIS,PUBLIC,01,All Students,929,0,17,0,146,154,131,155,181,144,0,1,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010033,PS 33 CHELSEA PREP,PUBLIC,01,All Students,623,0,34,0,88,92,112,101,94,99,0,3,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010040,PS 40 AUGUSTUS SAINT-GAUDENS,PUBLIC,01,All Students,650,0,35,0,126,103,95,102,96,93,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010041,PS 41 GREENWICH VILLAGE,PUBLIC,01,All Students,700,0,36,0,97,124,91,125,114,112,0,1,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010042,PS 42 BENJAMIN ALTMAN,PUBLIC,01,All Students,655,0,38,0,92,90,94,89,123,127,0,2,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010047,AMERICAN SIGN LANG & ENG SECONDAR,PUBLIC,01,All Students,182,0,0,0,0,0,0,0,0,0,0,0,0,0,56,51,36,35,4
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010051,PS 51 ELIAS HOWE,PUBLIC,01,All Students,391,0,49,0,73,52,51,58,49,57,0,2,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010059,PS 59 BEEKMAN HILL INTERNATIONAL,PUBLIC,01,All Students,571,0,0,0,110,97,101,66,99,95,0,3,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010077,PS 77 LOWER LAB SCHOOL,PUBLIC,01,All Students,358,0,0,0,50,64,64,62,60,58,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010089,PS 89,PUBLIC,01,All Students,415,0,36,0,77,56,66,76,47,57,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010104,JHS 104 SIMON BARUCH,PUBLIC,01,All Students,1140,0,0,0,0,0,0,0,0,0,369,3,366,400,0,0,0,0,2
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010111,PS 111 ADOLPH S OCHS,PUBLIC,01,All Students,335,0,45,0,41,56,48,46,49,50,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010114,EAST SIDE MIDDLE SCHOOL,PUBLIC,01,All Students,443,0,0,0,0,0,0,0,0,0,151,0,147,145,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010116,PS 116 MARY LINDLEY MURRAY,PUBLIC,01,All Students,579,0,46,0,86,71,86,74,94,118,0,4,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010124,PS 124 YUNG WING,PUBLIC,01,All Students,781,0,68,0,118,114,107,99,137,135,0,3,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010126,PS 126 JACOB AUGUST RIIS,PUBLIC,01,All Students,790,0,45,0,59,60,71,70,82,57,118,2,116,110,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010130,PS 130 HERNANDO DE SOTO,PUBLIC,01,All Students,959,0,36,0,108,124,160,177,171,181,0,2,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010131,MS 131,PUBLIC,01,All Students,447,0,0,0,0,0,0,0,0,0,158,1,119,165,0,0,0,0,4
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010150,PS 150,PUBLIC,01,All Students,185,0,18,0,28,27,28,29,28,27,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010151,YORKVILLE COMMUNITY SCHOOL,PUBLIC,01,All Students,539,0,18,0,85,71,74,91,87,110,0,3,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010158,PS 158 BAYARD TAYLOR,PUBLIC,01,All Students,775,0,69,0,131,122,134,107,121,90,0,1,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010167,JHS 167 ROBERT F WAGNER,PUBLIC,01,All Students,1351,0,0,0,0,0,0,0,0,0,484,0,432,435,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010177,YORKVILLE EAST MIDDLE SCHOOL,PUBLIC,01,All Students,211,0,0,0,0,0,0,0,0,0,78,0,83,50,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010183,PS 183 ROBERT L STEVENSON,PUBLIC,01,All Students,568,0,20,0,112,103,93,76,91,73,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010198,PS 198 ISADOR E IDA STRAUS,PUBLIC,01,All Students,459,0,53,0,69,83,66,53,70,65,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010212,PS 212 MIDTOWN WEST,PUBLIC,01,All Students,378,0,36,0,56,56,57,57,58,57,0,1,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010217,PS/IS 217 ROOSEVELT ISLAND,PUBLIC,01,All Students,610,0,26,0,101,89,102,105,66,56,23,3,21,18,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010234,PS 234 INDEPENDENCE SCHOOL,PUBLIC,01,All Students,680,0,0,0,118,129,117,111,112,93,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010255,MS 255 SALK SCHOOL OF SCIENCE,PUBLIC,01,All Students,390,0,0,0,0,0,0,0,0,0,131,0,132,127,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010260,MS 260 CLINTON SCH WRITERS & ARTISTS,PUBLIC,01,All Students,488,0,0,0,0,0,0,0,0,0,99,0,97,94,105,93,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010267,EAST SIDE ELEMENTARY-PS 267,PUBLIC,01,All Students,401,0,20,0,81,73,56,67,58,46,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010276,BATTERY PARK CITY SCHOOL,PUBLIC,01,All Students,850,0,0,0,99,89,89,92,107,99,100,0,84,91,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010281,RIVER SCHOOL (THE),PUBLIC,01,All Students,182,0,34,0,55,46,23,23,0,0,0,1,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010289,IS 289,PUBLIC,01,All Students,282,0,0,0,0,0,0,0,0,0,96,0,92,94,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010290,PS 290 MANHATTAN NEW SCHOOL,PUBLIC,01,All Students,591,0,0,0,101,107,101,102,88,92,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010312,NYC LAB MS-COLLABORATIVE STUDIES,PUBLIC,01,All Students,541,0,0,0,0,0,0,0,0,0,187,0,180,174,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010340,SIXTH AVENUE ELEMENTARY SCHOOL,PUBLIC,01,All Students,209,0,64,0,66,44,35,0,0,0,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010343,PECK SLIP SCHOOL (THE),PUBLIC,01,All Students,378,0,35,0,96,78,69,54,45,0,0,1,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010347,47 AMER SIGN LANG & ENG LOWER,PUBLIC,01,All Students,195,0,55,0,26,21,17,13,16,12,17,0,11,7,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010397,SPRUCE STREET SCHOOL,PUBLIC,01,All Students,507,0,36,0,72,64,63,49,45,60,60,0,58,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010412,NYC LAB HS-COLLABORATIVE STUDIES,PUBLIC,01,All Students,531,0,0,0,0,0,0,0,0,0,0,0,0,0,129,122,129,151,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010413,SCHOOL OF THE FUTURE HIGH SCHOOL,PUBLIC,01,All Students,758,0,0,0,0,0,0,0,0,0,109,2,106,88,119,118,109,107,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010414,NYC MUSEUM SCHOOL,PUBLIC,01,All Students,454,0,0,0,0,0,0,0,0,0,0,0,0,0,123,97,117,117,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010416,ELEANOR ROOSEVELT HIGH SCHOOL,PUBLIC,01,All Students,544,0,0,0,0,0,0,0,0,0,0,0,0,0,130,125,143,146,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010418,MILLENNIUM HIGH SCHOOL,PUBLIC,01,All Students,660,0,0,0,0,0,0,0,0,0,0,0,0,0,188,152,178,142,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010527,PS 527 EAST SIDE SCHOOL-SOCIAL ACTIO,PUBLIC,01,All Students,293,0,0,0,67,74,50,52,50,0,0,0,0,0,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010896,LOWER MANHATTAN COM MIDDLE SCHOOL,PUBLIC,01,All Students,394,0,0,0,0,0,0,0,0,0,128,0,134,131,0,0,0,0,1
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010933,CITY KNOLL MIDDLE SCHOOL,PUBLIC,01,All Students,249,0,0,0,0,0,0,0,0,0,86,0,72,90,0,0,0,0,1
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011135,URBAN ASSEMBLY-EMERGENCY MANAGEMENT,PUBLIC,01,All Students,310,0,0,0,0,0,0,0,0,0,0,0,0,0,92,82,62,74,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011139,STEPHEN T MATHER BLDG ARTS-CRAFTSMAN,PUBLIC,01,All Students,375,0,0,0,0,0,0,0,0,0,0,0,0,0,117,99,91,65,3
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011225,ELLA BAKER SCHOOL,PUBLIC,01,All Students,309,0,38,0,38,35,35,30,38,25,26,0,22,22,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011280,MANHATTAN EARLY COLLEGE SCH-ADVERTIS,PUBLIC,01,All Students,275,0,0,0,0,0,0,0,0,0,0,0,0,0,105,81,88,0,1
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011282,URBAN ASSEMBLY MAKER ACADEMY,PUBLIC,01,All Students,288,0,0,0,0,0,0,0,0,0,0,0,0,0,123,82,83,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011288,FOOD AND FINANCE HIGH SCHOOL,PUBLIC,01,All Students,403,0,0,0,0,0,0,0,0,0,0,0,0,0,123,107,83,89,1
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011294,ESSEX STREET ACADEMY,PUBLIC,01,All Students,338,0,0,0,0,0,0,0,0,0,0,0,0,0,84,86,87,81,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011296,HIGH SCHOOL OF HOSPITALITY MGMNT,PUBLIC,01,All Students,390,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,77,75,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011298,PACE HIGH SCHOOL,PUBLIC,01,All Students,502,0,0,0,0,0,0,0,0,0,0,0,0,0,157,149,106,90,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011300,URBAN ASSMBLY SCH-DESIGN & CONST,PUBLIC,01,All Students,383,0,0,0,0,0,0,0,0,0,0,0,0,0,99,111,85,86,2
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011303,FACING HISTORY SCHOOL (THE),PUBLIC,01,All Students,428,0,0,0,0,0,0,0,0,0,0,0,0,0,162,115,82,69,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011305,URBAN ACADEMY-GOVERNMENT & LAW,PUBLIC,01,All Students,316,0,0,0,0,0,0,0,0,0,0,0,0,0,98,91,58,69,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011308,LOWER MANHATTAN ARTS ACADEMY,PUBLIC,01,All Students,349,0,0,0,0,0,0,0,0,0,0,0,0,0,109,87,79,74,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011313,JAMES BALDWIN SCHOOL (THE),PUBLIC,01,All Students,244,0,0,0,0,0,0,0,0,0,0,0,0,0,12,51,53,128,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011316,URBAN SCH-BUSINESS-YNG WOMEN,PUBLIC,01,All Students,270,0,0,0,0,0,0,0,0,0,0,0,0,0,96,72,59,43,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011374,GRAMERCY ARTS HIGH SCHOOL,PUBLIC,01,All Students,533,0,0,0,0,0,0,0,0,0,0,0,0,0,156,163,99,115,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011376,NYC ISCHOOL,PUBLIC,01,All Students,449,0,0,0,0,0,0,0,0,0,0,0,0,0,110,121,113,105,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011392,MANHATTAN BUSINESS ACADEMY,PUBLIC,01,All Students,431,0,0,0,0,0,0,0,0,0,0,0,0,0,114,115,110,92,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011393,BUSINESS OF SPORTS SCHOOL,PUBLIC,01,All Students,449,0,0,0,0,0,0,0,0,0,0,0,0,0,143,124,92,90,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011394,EMMA LAZARUS HIGH SCHOOL,PUBLIC,01,All Students,275,0,0,0,0,0,0,0,0,0,0,0,0,0,107,97,60,11,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011399,HIGH SCHOOL-LANGUAGE AND DIPLOMACY,PUBLIC,01,All Students,402,0,0,0,0,0,0,0,0,0,0,0,0,0,82,95,126,99,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011400,HS FOR ENVIRONMENTAL STUDIES,PUBLIC,01,All Students,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,295,285,306,325,4
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011407,INST FOR COLLABORATIVE EDUCATION,PUBLIC,01,All Students,479,0,0,0,0,0,0,0,0,0,66,0,71,70,64,73,67,68,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011408,PROFESSIONAL PERF ARTS HIGH SCHOOL,PUBLIC,01,All Students,544,0,0,0,0,0,0,0,0,0,33,0,33,30,126,103,126,93,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,PUBLIC,01,All Students,440,0,0,0,0,0,0,0,0,0,0,0,0,0,103,109,116,112,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011419,LANDMARK HIGH SCHOOL,PUBLIC,01,All Students,363,0,0,0,0,0,0,0,0,0,0,0,0,0,114,103,80,66,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011420,HS-HEALTH PROFESSIONS & HUMAN SVCS,PUBLIC,01,All Students,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,538,466,403,359,4
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011422,QUEST TO LEARN,PUBLIC,01,All Students,640,0,0,0,0,0,0,0,0,0,89,0,96,90,134,81,76,74,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011425,LEADERSHIP & PUBLIC SERVICE HIGH SCH,PUBLIC,01,All Students,595,0,0,0,0,0,0,0,0,0,0,0,0,0,167,185,110,133,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011427,MANHATTAN ACAD-ARTS AND LANGUAGE,PUBLIC,01,All Students,294,0,0,0,0,0,0,0,0,0,0,0,0,0,74,112,64,43,1
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011432,MURRAY HILL ACADEMY,PUBLIC,01,All Students,313,0,0,0,0,0,0,0,0,0,0,0,0,0,109,98,46,59,1
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011437,HUDSON HS OF LEARNING TECHNOLOGIES,PUBLIC,01,All Students,477,0,0,0,0,0,0,0,0,0,0,0,0,0,121,129,100,127,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011438,INTERNATIONAL HS AT UNION SQUARE,PUBLIC,01,All Students,322,0,0,0,0,0,0,0,0,0,0,0,0,0,74,92,75,81,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011439,MANHATTAN VILLAGE ACADEMY,PUBLIC,01,All Students,432,0,0,0,0,0,0,0,0,0,0,0,0,0,99,112,131,90,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011442,BALLET TECH/NYC PS FOR DANCE,PUBLIC,01,All Students,150,0,0,0,0,0,0,0,40,41,24,0,25,20,0,0,0,0,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011449,VANGUARD HIGH SCHOOL,PUBLIC,01,All Students,453,0,0,0,0,0,0,0,0,0,0,0,0,0,125,104,121,103,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011459,MANHATTAN INTERNATIONAL HIGH SCHOOL,PUBLIC,01,All Students,325,0,0,0,0,0,0,0,0,0,0,0,0,0,88,91,78,67,1
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011475,STUYVESANT HIGH SCHOOL,PUBLIC,01,All Students,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,851,847,835,835,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011489,HIGH SCHOOL OF ECONOMICS & FINANCE,PUBLIC,01,All Students,761,0,0,0,0,0,0,0,0,0,0,0,0,0,227,195,178,161,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011500,UNITY CENTER FOR URBAN TECHNOLOGIES,PUBLIC,01,All Students,254,0,0,0,0,0,0,0,0,0,0,0,0,0,60,78,55,60,1
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011507,URBAN ASSEMBLY GATEWAY SCHOOL-TECH,PUBLIC,01,All Students,466,0,0,0,0,0,0,0,0,0,0,0,0,0,122,123,107,114,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011519,TALENT UNLIMITED HIGH SCHOOL,PUBLIC,01,All Students,492,0,0,0,0,0,0,0,0,0,0,0,0,0,136,107,121,128,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011520,MURRY BERGTRAUM HS FOR BUS CAR,PUBLIC,01,All Students,389,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102,79,105,2
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011529,JACQUELINE KENNEDY-ONASSIS HIGH SCH,PUBLIC,01,All Students,631,0,0,0,0,0,0,0,0,0,0,0,0,0,166,183,130,152,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011531,REPERTORY COMPANY HS FOR THEATRE ART,PUBLIC,01,All Students,247,0,0,0,0,0,0,0,0,0,0,0,0,0,63,65,66,53,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011533,UNION SQUARE ACAD FOR HEALTH SCIENCE,PUBLIC,01,All Students,405,0,0,0,0,0,0,0,0,0,0,0,0,0,127,113,80,85,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011534,HARVEST COLLEGIATE HIGH SCHOOL,PUBLIC,01,All Students,468,0,0,0,0,0,0,0,0,0,0,0,0,0,124,120,123,101,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011542,MANHATTAN BRIDGES HIGH SCHOOL,PUBLIC,01,All Students,526,0,0,0,0,0,0,0,0,0,0,0,0,0,156,144,135,91,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011543,NEW DESIGN HIGH SCHOOL,PUBLIC,01,All Students,400,0,0,0,0,0,0,0,0,0,0,0,0,0,137,104,87,72,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011544,INDEPENDENCE HIGH SCHOOL,PUBLIC,01,All Students,272,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,69,157,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011545,HS-DUAL LANGUAGE & ASIAN STUDIES,PUBLIC,01,All Students,397,0,0,0,0,0,0,0,0,0,0,0,0,0,109,90,101,97,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011546,ACADEMY FOR SOFTWARE ENGINEERING,PUBLIC,01,All Students,450,0,0,0,0,0,0,0,0,0,0,0,0,0,124,112,117,97,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011550,LIBERTY HIGH SCH ACAD-NEWCOMERS,PUBLIC,01,All Students,421,0,0,0,0,0,0,0,0,0,0,0,0,0,117,131,96,77,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011551,URBAN ASSEMBLY NY HARBOR SCHOOL,PUBLIC,01,All Students,458,0,0,0,0,0,0,0,0,0,0,0,0,0,154,108,109,87,0
2016-17,10/2/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011560,HS 560 CITY-AS-SCHOOL,PUBLIC,01,All Students,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,248,233,0
