County,BEDS Code,Name,Grade Org,Affiliation,GR1,GR2,GR3,GR4,GR5,GR6,UGE,GR7,GR8,GR9,GR10,GR11,GR12,UGS,FullK,HalfK,PreK,Enrollment
NEW YORK,310300997576,YORK PREP SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,26,0,33,44,62,46,63,52,0,0,0,0,326
NEW YORK,310300997763,GATEWAY SCHOOL OF NY,Special School,INDEPENDENT,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99
NEW YORK,310300998078,STUDIO SCHOOL (THE),Elementary,INDEPENDENT,9,11,6,7,7,10,0,12,5,0,0,0,0,0,6,0,24,97
NEW YORK,310300998084,METROPOLITAN MONTESSORI SCHOOL,Elementary,INDEPENDENT,19,23,18,15,16,11,0,0,0,0,0,0,0,0,29,0,33,164
NEW YORK,310300998529,WEST SIDE MONTESSORI SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99
NEW YORK,310300999133,PARKSIDE SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,82
NEW YORK,310300999404,DWIGHT SCHOOL (THE),K-12 School,INDEPENDENT,47,43,34,33,46,49,0,50,59,73,64,17,20,0,47,0,62,644
NEW YORK,310300999436,AICHHORN SCHOOL (THE),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,44,11,1,1,0,0,0,0,57
NEW YORK,310300999647,SMITH SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,6,3,13,6,5,6,1,0,0,0,40
NEW YORK,310300999860,GREAT TOMORROWS USA SCHOOL,Junior Senior School,INDEPENDENT,2,0,3,1,5,2,0,0,0,5,1,3,1,0,2,0,0,25
NEW YORK,310300999956,SCHOOL AT COLUMBIA UNIVERSITY (THE),Elementary,INDEPENDENT,66,62,62,61,56,56,0,51,53,0,0,0,0,0,61,0,0,528
NEW YORK,310300999993,WEST END DAY SCHOOL,Special School,INDEPENDENT,6,4,6,7,12,6,0,3,0,0,0,0,0,0,2,0,0,46
NEW YORK,310400145213,ST ANN SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,23,16,26,14,22,0,13,19,0,0,0,0,0,28,0,59,241
NEW YORK,310400145294,MT CARMEL-HOLY ROSARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,21,27,24,30,28,0,26,25,0,0,0,0,0,27,0,18,246
NEW YORK,310400145387,OUR LADY QUEEN OF ANGELS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,26,31,27,24,34,0,30,28,0,0,0,0,0,28,0,22,272
NEW YORK,310400145400,ST PAUL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,15,19,17,19,14,0,29,19,0,0,0,0,0,22,0,49,225
NEW YORK,310400995515,REECE SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,62,0,0,0,0,0,0,46,0,0,0,108
NEW YORK,310400995720,AGILE LEARNING CENTER,Junior Senior School,INDEPENDENT,0,3,3,4,1,3,0,4,2,5,3,1,0,0,0,0,0,29
NEW YORK,310400997324,ST BERNARD'S SCHOOL,Elementary,INDEPENDENT,43,45,40,45,39,40,0,37,29,9,0,0,0,0,46,0,0,373
NEW YORK,310400999536,EAST HARLEM SCHOOL AT EXODUS HOUSE,Elementary,INDEPENDENT,0,0,0,16,27,38,0,34,34,0,0,0,0,0,0,0,0,149
NEW YORK,310500145250,ST CHARLES BORROMEO SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,28,9,18,26,22,29,0,14,24,0,0,0,0,0,25,0,60,255
NEW YORK,310500145347,ST MARK THE EVANGELIST SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,26,19,22,22,28,0,24,19,0,0,0,0,0,21,0,18,221
NEW YORK,310500206847,YESHIVA UNIVERSITY HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,84,67,80,65,0,0,0,0,296
NEW YORK,310500808793,FELLOWSHIP OF LEARNING SCHOOL,Junior High School,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
NEW YORK,310500809736,RIVERSIDE CHURCH WEEK DAY SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,30
NEW YORK,310500855973,MT PLEASANT CHRISTIAN ACADEMY,Junior Senior School,BAPTIST,2,1,0,5,2,4,0,0,0,0,0,1,0,0,3,0,3,21
NEW YORK,310500998545,KING'S ACADEMY (THE),Junior Senior School,INDEPENDENT,4,2,3,5,4,5,0,2,1,2,0,1,0,0,6,0,15,50
NEW YORK,310500998639,STOREFRONT ACADEMY HARLEM,Elementary,INDEPENDENT,18,17,15,16,13,15,0,16,13,0,0,0,0,0,16,0,18,157
NEW YORK,310600145266,ST ELIZABETH SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,25,32,24,29,23,0,26,24,0,0,0,0,0,30,0,80,318
NEW YORK,310600145279,GOOD SHEPHERD SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,22,28,21,32,27,0,14,26,0,0,0,0,0,21,0,52,268
NEW YORK,310600145306,INCARNATION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,25,23,14,20,25,0,18,25,0,0,0,0,0,45,0,86,306
NEW YORK,310600145378,OUR LADY OF LOURDES SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,29,27,32,33,28,29,0,20,26,0,0,0,0,0,35,0,34,293
NEW YORK,310600145388,OUR LADY QUEEN OF MARTYRS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,22,21,19,20,16,0,11,16,0,0,0,0,0,33,0,100,289
NEW YORK,310600145423,ST ROSE OF LIMA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,12,9,11,9,14,9,0,15,19,0,0,0,0,0,13,0,33,144
NEW YORK,310600226845,YESHIVA RABBI S R HIRSCH,K-12 School,JEWISH,32,34,25,32,22,29,0,30,28,15,13,12,8,0,31,0,33,344
NEW YORK,310600436469,NORTHEASTERN ACADEMY,Senior High,SEVENTH-DAY ADVENTIST,0,0,0,0,0,0,0,0,0,28,33,26,18,0,0,0,0,105
NEW YORK,310600809016,MANHATTAN CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,23,27,26,36,45,22,0,31,27,0,0,0,0,0,30,0,17,284
BRONX,320700145216,ST ANSELM SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,29,20,23,25,22,20,0,29,24,0,0,0,0,0,20,0,68,280
BRONX,320700145282,CARDINAL HAYES HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,249,245,240,217,0,0,0,0,951
BRONX,320700145305,IMMACULATE CONCEPTION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,49,57,62,56,42,58,0,59,47,0,0,0,0,0,47,0,29,506
BRONX,320700145342,ST LUKE SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,17,21,16,18,17,24,0,25,22,0,0,0,0,0,21,0,30,211
BRONX,320700449657,BRONX-MANHATTAN SDA SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,16,21,19,16,18,20,0,18,18,0,0,0,0,0,11,0,6,163
BRONX,320700996063,NEW LIFE SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,1,1,1,9,0,8,13,16,21,34,65,0,0,0,0,169
BRONX,320800145225,ST ATHANASIUS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,30,29,31,25,27,0,30,31,0,0,0,0,0,25,0,25,283
BRONX,320800145231,ST BENEDICT SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,19,29,26,34,35,0,32,33,0,0,0,0,0,16,0,19,269
BRONX,320800145271,ST FRANCES DE CHANTAL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,29,16,28,30,24,16,0,25,19,0,0,0,0,0,31,0,53,271
BRONX,320800145286,MONSIGNOR SCANLAN HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,112,111,123,114,0,0,0,0,460
BRONX,320800145288,HOLY CROSS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,23,33,32,26,32,47,0,26,32,0,0,0,0,0,28,0,85,364
BRONX,320800145291,HOLY FAMILY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,15,15,15,19,25,0,25,29,0,0,0,0,0,27,0,72,267
BRONX,320800145324,ST JOSEPH SCHOOL FOR THE DEAF,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,3,7,3,3,8,10,6,11,8,0,0,0,0,0,5,0,4,68
BRONX,320800145373,OUR LADY OF THE ASSUMPTION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,23,21,19,18,18,20,0,13,17,0,0,0,0,0,21,0,54,224
BRONX,320800145411,PRESTON HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,139,123,118,102,0,0,0,0,482
BRONX,320800145442,ST THERESA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,47,48,47,36,28,35,0,34,25,0,0,0,0,0,46,0,92,438
BRONX,320800145452,VILLA MARIA ACADEMY,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,31,22,32,37,39,0,28,35,0,0,0,0,0,32,0,49,329
BRONX,320800149495,ST IGNATIUS SCHOOL,Middle School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,28,0,22,24,0,0,0,0,0,0,0,0,74
BRONX,320800716855,GREEK AMERICAN INST OF NY,Elementary,GREEK ORTHODOX,20,16,13,19,23,13,0,11,22,0,0,0,0,0,24,0,36,197
BRONX,320900145199,ALL HALLOWS INSTITUTE,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,155,135,135,149,0,0,0,0,574
BRONX,320900145211,ST ANGELA MERICI SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,33,29,30,18,34,33,0,25,23,0,0,0,0,0,33,0,108,366
BRONX,320900145251,CHRIST THE KING SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,19,20,21,11,27,0,23,24,0,0,0,0,0,29,0,89,283
BRONX,320900145329,ST JOSEPH SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,22,24,23,22,28,0,24,28,0,0,0,0,0,24,0,24,240
BRONX,320900145345,ST MARGARET MARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,30,29,31,23,20,0,31,28,0,0,0,0,0,29,0,17,269
BRONX,320900145430,SACRED HEART SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,43,51,50,44,43,60,0,55,53,0,0,0,0,0,47,0,23,469
BRONX,321000145201,AQUINAS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,46,68,79,92,0,0,0,0,285
BRONX,321000145237,ST BRENDAN SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,29,19,26,28,30,31,0,35,26,0,0,0,0,0,36,0,95,355
BRONX,321000145270,FORDHAM PREPARATORY SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,241,251,241,275,0,0,0,0,1008
BRONX,321000145276,ST GABRIEL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,24,28,21,29,29,0,25,33,0,0,0,0,0,28,0,51,295
BRONX,321000145313,ST JOHN SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,18,16,23,12,14,0,20,16,0,0,0,0,0,22,0,53,214
BRONX,321000145344,ST MARGARET OF CORTONA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,19,27,39,34,28,0,32,36,0,0,0,0,0,23,0,58,321
BRONX,321000145364,ACADEMY OF MOUNT ST URSULA,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,90,75,70,90,0,0,0,0,325
BRONX,321000145366,ST NICHOLAS OF TOLENTINE ES,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,11,17,18,12,10,15,0,13,22,0,0,0,0,0,15,0,0,133
BRONX,321000145383,OUR LADY OF MT CARMEL SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,26,24,20,19,14,22,0,16,24,0,0,0,0,0,27,0,93,285
BRONX,321000145390,OUR LADY OF REFUGE SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,34,30,25,28,30,0,25,29,0,0,0,0,0,20,0,13,264
BRONX,321000145406,ST PHILIP NERI SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,21,25,22,24,23,0,19,25,0,0,0,0,0,40,0,16,242
BRONX,321000145434,ST SIMON STOCK ELEMENTARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,30,13,23,27,17,35,0,22,23,0,0,0,0,0,34,0,67,291
BRONX,321000206859,KINNERET DAY SCHOOL,Elementary,JEWISH,20,24,24,22,25,27,0,21,15,0,0,0,0,0,21,0,15,214
BRONX,321000226424,SALANTER AKIBA RIVERDALE ACAD,Elementary,JEWISH,74,92,78,95,96,87,0,105,91,0,0,0,0,0,73,0,65,856
BRONX,321000228919,YESHIVA OF TELSHE ALUMNI,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,28,28,20,0,0,0,0,0,76
BRONX,321000229709,YESHIVAS OHAVEI TORAH OF RIVERDALE,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,19,20,13,15,0,0,0,0,67
BRONX,321000229954,SAR HIGH SCHOOL,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,134,141,138,136,0,0,0,0,549
BRONX,321000995652,ETHICAL CULTURE FIELDSTON MIDDLE SCH,Middle School,INDEPENDENT,0,0,0,0,0,129,0,130,132,0,0,0,0,0,0,0,0,391
BRONX,321000996192,HOPE ACADEMY OF THE BRONX,Middle School,INDEPENDENT,0,0,0,0,0,3,0,7,6,4,2,0,0,0,0,0,0,22
BRONX,321000996851,HORACE MANN SCHOOL LOWER DIV,Elementary,INDEPENDENT,85,83,84,86,86,0,0,0,0,0,0,0,0,0,40,0,0,464
BRONX,321000996856,HORACE MANN UPPER SCHOOL,Middle School,INDEPENDENT,0,0,0,0,0,0,0,0,0,187,183,187,179,0,0,0,0,736
BRONX,321000996857,HORACE MANN SCHOOL,Middle School,INDEPENDENT,0,0,0,0,0,144,0,151,154,0,0,0,0,0,0,0,0,449
BRONX,321000996867,RIVERDALE COUNTRY SCHOOL,K-12 School,INDEPENDENT,62,60,64,61,64,81,0,92,90,133,127,129,124,0,64,0,16,1167
BRONX,321000997736,ETHICAL CULTURE FIELDSTON SCHOOL,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,157,151,152,149,0,0,0,0,609
BRONX,321000997820,ETHICAL CULTURE THE FIELDSTON LS,Elementary,INDEPENDENT,43,43,45,44,44,0,0,0,0,0,0,0,0,0,36,13,0,268
BRONX,321000999090,MISS FRANCINE DAY SCHOOL II,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18,29
BRONX,321100145229,ST BARNABAS ELEMENTARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,20,26,22,21,15,0,33,46,0,0,0,0,0,29,0,110,346
BRONX,321100145230,ST BARNABAS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,61,62,50,45,0,0,0,0,218
BRONX,321100145244,ST CATHARINE'S HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,120,129,104,116,0,0,0,0,469
BRONX,321100145253,ST CLARE SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,38,33,31,30,32,33,0,47,26,0,0,0,0,0,40,0,161,471
BRONX,321100145274,ST FRANCIS XAVIER SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,22,17,16,26,20,0,31,17,0,0,0,0,0,23,0,100,297
BRONX,321100145284,ST HELENA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,22,24,26,29,24,0,33,33,0,0,0,0,0,25,0,80,323
BRONX,321100145296,HOLY ROSARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,46,33,28,21,37,30,0,32,32,0,0,0,0,0,50,0,133,442
BRONX,321100145303,IMMACULATE CONCEPTION SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,24,22,25,32,21,0,25,21,0,0,0,0,0,41,0,75,317
BRONX,321100145339,ST LUCY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,46,33,23,36,32,28,0,39,37,0,0,0,0,0,45,0,207,526
BRONX,321100145359,MT ST MICHAEL ACADEMY,Junior Senior School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,37,0,60,51,158,174,150,117,0,0,0,0,747
BRONX,321100145365,NATIVITY OF OUR BLESSED LADY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,17,17,15,13,21,0,14,20,0,0,0,0,0,19,0,55,209
BRONX,321100145376,OUR LADY OF GRACE SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,42,29,34,33,31,41,0,44,32,0,0,0,0,0,46,0,140,472
BRONX,321100145407,SAINTS PHILIP & JAMES SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,16,18,25,14,24,0,23,16,0,0,0,0,0,22,0,48,224
BRONX,321100145412,ST RAYMOND BOYS HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,137,126,139,147,0,0,0,0,549
BRONX,321100145413,ST RAYMOND ACADEMY FOR GIRLS ,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,65,79,61,86,0,0,0,0,291
BRONX,321100145414,ST RAYMOND ELEMENTARY SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,57,66,75,76,75,108,0,107,90,0,0,0,0,0,59,0,72,785
BRONX,321100145433,SANTA MARIA SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,23,28,23,31,30,32,0,30,31,0,0,0,0,0,26,0,236,490
BRONX,321100145436,CARDINAL SPELLMAN HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,367,316,344,336,0,0,0,0,1363
BRONX,321100147410,ST FRANCIS OF ASSISI SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,41,29,32,29,28,29,0,27,39,0,0,0,0,0,26,0,144,424
BRONX,321100315802,OUR SAVIOUR LUTHERAN SCHOOL,K-12 School,LUTHERAN,4,9,8,7,15,14,0,21,24,19,22,19,30,0,7,0,0,199
BRONX,321100805715,CITY OF FAITH CHRISTIAN SCHOOL,Elementary,INDEPENDENT,14,11,10,9,9,0,0,0,0,0,0,0,0,0,31,0,29,113
BRONX,321100806052,WAKE-EDEN CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,16,16,8,4,4,0,0,0,0,0,0,0,0,0,19,0,54,121
BRONX,321100806065,FAITH CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,11,8,9,10,8,6,0,5,6,0,0,0,0,0,10,0,11,84
BRONX,321100809031,NEW COVENANT CHRISTIAN SCHOOL,K-12 School,CHRISTIAN FUNDAMENTALIST,15,31,22,23,14,12,0,8,7,5,8,4,4,0,38,0,86,277
BRONX,321100995200,LAVELLE SCHOOL FOR THE BLIND,Special School,INDEPENDENT,0,0,0,3,0,2,29,2,1,0,0,0,0,26,0,0,46,109
BRONX,321100995742,GARVEY SCHOOL,Elementary,INDEPENDENT,8,7,6,9,2,1,0,0,0,0,0,0,0,0,18,0,35,86
BRONX,321100996013,LEARNING TREE PREP SCHOOL(THE),Elementary,INDEPENDENT,38,25,35,21,24,18,0,18,24,0,0,0,0,0,44,0,72,319
BRONX,321100996863,NY INST FOR SPECIAL EDUCATION,K-12 School,INDEPENDENT,5,10,10,11,8,9,13,13,11,16,12,13,10,9,3,0,68,221
BRONX,321100998390,REGENT SCHOOL,Elementary,INDEPENDENT,23,20,24,22,21,0,0,0,0,0,0,0,0,0,25,0,18,153
BRONX,321200145315,ST JOHN CHRYSOSTOM SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,34,26,18,24,28,21,0,22,19,0,0,0,0,0,31,0,92,315
BRONX,321200145443,ST THOMAS AQUINAS SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,14,19,14,20,19,0,12,9,0,0,0,0,0,20,0,33,176
BRONX,321200435846,R T HUDSON SDA ELEMENTARY SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,6,7,7,7,7,8,0,5,6,0,0,0,0,0,8,0,4,65
KINGS,331300126070,ST JOSEPH HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,58,59,59,57,0,0,0,0,233
KINGS,331300126075,BISHOP LOUGHLIN MEMORIAL HIGH SCHOOL,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,156,196,155,168,0,0,0,0,675
KINGS,331300126117,QUEEN OF ALL SAINTS CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,3,10,11,16,19,21,0,24,10,0,0,0,0,0,8,0,0,122
KINGS,331300225748,LURIA ACADEMY OF BROOKLYN,Elementary,JEWISH,33,26,29,18,19,12,0,11,5,0,0,0,0,0,31,0,23,207
KINGS,331300226204,YESHIVA OF KASHO,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,23,30,34,32,0,0,0,0,119
KINGS,331300226284,BROOKLYN HEIGHTS JEWISH ACADEMY,Other,JEWISH,10,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,29
KINGS,331300227040,BAIS RUCHEL D'SATMAR BR1,Other,JEWISH,0,0,230,195,178,186,0,189,173,0,0,0,0,0,219,0,0,1370
KINGS,331300229955,TALMUD TORAH D'NITRA,Junior Senior School,JEWISH,89,88,62,64,65,41,0,49,49,43,39,33,0,0,101,0,277,1000
KINGS,331300435839,BETHEL ELEMENTARY SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,3,3,4,2,5,2,0,0,1,0,0,0,0,0,2,0,7,29
KINGS,331300437669,HANSON PLACE SDA ELEMENTARY SCHOOL,Elementary,SEVENTH-DAY ADVENTIST,6,6,7,11,9,7,0,4,8,0,0,0,0,0,8,0,16,82
KINGS,331300526915,GRACE CHURCH SCHOOL,Elementary,EPISCOPAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43
KINGS,331300606904,BROOKLYN FRIENDS SCHOOL,K-12 School,QUAKERS,63,66,50,57,60,68,0,69,55,61,56,54,43,0,64,0,99,865
KINGS,331300629734,CLARA MUHAMMAD SCHOOL OF MASJID KHAL,Elementary,ISLAMIC,6,7,6,8,10,8,0,12,10,0,0,0,0,0,7,0,5,79
KINGS,331300805300,MT PLEASANT CHRISTIAN ACADEMY,Junior Senior School,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,0,2,9
KINGS,331300995636,BROOKLYN AUTISM CENTER ACADEMY,Special School,INDEPENDENT,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,19
KINGS,331300996002,GREENE HILL SCHOOL,Elementary,INDEPENDENT,17,14,18,18,16,17,0,8,14,0,0,0,0,0,15,0,13,150
KINGS,331300996011,BROOKLYN WALDORF SCHOOL,Elementary,INDEPENDENT,24,20,15,19,22,15,0,10,8,0,0,0,0,0,19,29,6,187
KINGS,331300996035,BROOKLYN FREE SCHOOL,K-12 School,INDEPENDENT,4,6,5,5,7,3,0,4,6,4,9,5,4,0,4,0,10,76
KINGS,331300996124,CO-OP SCHOOL (THE),Elementary,INDEPENDENT,25,21,19,17,11,0,0,0,0,0,0,0,0,0,24,0,0,117
KINGS,331300996145,"SCIENCE, LANGUAGE, ARTS INTERNATIONA",Elementary,INDEPENDENT,11,10,13,7,3,0,0,0,0,0,0,0,0,0,12,0,13,69
KINGS,331300996172,FUSION ACADEMY BROOKLYN,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,5,14,10,7,19,2,0,0,0,0,57
KINGS,331300996195,ALTSCHOOL,Elementary,INDEPENDENT,18,11,9,8,19,2,0,3,0,0,0,0,0,0,13,0,16,99
KINGS,331300996268,GERMAN SCHOOL BROOKLYN,Other,INDEPENDENT,29,28,18,12,11,0,0,0,0,0,0,0,0,0,32,0,0,130
KINGS,331300996288,TRILOK SCHOOL-TRILOK FUSION ARTS,Other,INDEPENDENT,1,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,2,11
KINGS,331300996888,BERKELEY-CARROLL SCHOOL,K-12 School,INDEPENDENT,63,63,61,54,60,74,0,79,73,93,79,76,68,0,66,0,71,980
KINGS,331300997535,SAINT ANN'S SCHOOL,K-12 School,INDEPENDENT,78,83,79,78,77,76,0,81,79,87,87,85,81,0,60,0,38,1069
KINGS,331300998049,DILLON CHILD STUDY CENTER,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,18
KINGS,331400126128,ST STANISLAUS KOSTKA CATHOLIC ACAD,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,17,15,15,11,16,21,0,11,21,0,0,0,0,0,18,0,32,177
KINGS,331400127566,QUEEN OF ROSARY CATHOLIC ACADEMY,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,18,11,10,17,20,20,0,9,19,0,0,0,0,0,9,0,27,160
KINGS,331400206969,YESHIVA YESODE HATORAH,Elementary,JEWISH,17,21,16,20,19,12,0,15,16,0,0,0,0,0,43,0,24,203
KINGS,331400207091,YESHIVA JESODE HATORAH,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,32,27,27,28,0,0,0,0,114
KINGS,331400207236,BAIS YAKOV OF KHAL ADAS YEREIM,Elementary,JEWISH,34,44,50,26,39,42,0,34,32,0,0,0,0,0,49,0,107,457
KINGS,331400225510,KHHD YOEL OF SATMAR BP,K-12 School,JEWISH,329,327,0,0,0,0,0,0,0,166,174,147,111,0,124,0,367,1745
KINGS,331400225670,OHEL ELOZER,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,37,39,38,42,0,0,0,0,156
KINGS,331400225735,BNOS SPINKA BOYS SCH,Elementary,JEWISH,19,27,26,20,27,21,0,22,55,0,0,0,0,0,54,0,34,305
