SCHOOL YEAR,DATE OF REPORT,COUNTY,STATE DISTRICT ID,DISTRICT NAME,STATE LOCATION ID,LOCATION NAME,SCHOOL TYPE,SUBGROUP CODE,SUBGROUP NAME,Enrollment,PK (HALF DAY),PK (FULL DAY),KG (HALF DAY),KG (FULL DAY),GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,UNGRADED (ELEMENTARY),GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,UNGRADED (SECONDARY)
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011303,FACING HISTORY SCHOOL (THE),PUBLIC,1,All Students,409,0,0,0,0,0,0,0,0,0,0,0,0,0,155,97,89,67,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011305,URBAN ACADEMY-GOV'T & LAW,PUBLIC,1,All Students,308,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,52,70,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011308,LOWER MANHATTAN ARTS ACADEMY,PUBLIC,1,All Students,349,0,0,0,0,0,0,0,0,0,0,0,0,0,126,92,68,61,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011313,JAMES BALDWIN SCHOOL (THE),PUBLIC,1,All Students,237,0,0,0,0,0,0,0,0,0,0,0,0,0,8,87,57,83,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011316,URBAN SCH-BUSINESS-YNG WOMEN,PUBLIC,1,All Students,415,0,0,0,0,0,0,0,0,0,0,0,0,0,140,109,96,68,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011374,GRAMERCY ARTS HIGH SCHOOL,PUBLIC,1,All Students,510,0,0,0,0,0,0,0,0,0,0,0,0,0,139,148,125,98,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011376,NYC ISCHOOL,PUBLIC,1,All Students,448,0,0,0,0,0,0,0,0,0,0,0,0,0,132,121,98,96,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011392,MANHATTAN BUSINESS ACADEMY,PUBLIC,1,All Students,398,0,0,0,0,0,0,0,0,0,0,0,0,0,114,121,78,85,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011393,BUSINESS OF SPORTS SCHOOL,PUBLIC,1,All Students,385,0,0,0,0,0,0,0,0,0,0,0,0,0,154,104,75,51,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011394,EMMA LAZARUS HIGH SCHOOL,PUBLIC,1,All Students,239,0,0,0,0,0,0,0,0,0,0,0,0,0,34,98,107,0,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011399,HIGH SCHOOL-LANGUAGE AND DIPLOMACY,PUBLIC,1,All Students,334,0,0,0,0,0,0,0,0,0,0,0,0,0,113,92,53,74,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011400,HS FOR ENVIRONMENTAL STUDIES,PUBLIC,1,All Students,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,330,384,324,284,5
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011407,INST FOR COLLABORATIVE EDUCATION,PUBLIC,1,All Students,479,0,0,0,0,0,0,0,0,0,64,0,65,67,69,70,69,73,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011408,PROFESSIONAL PERF ARTS HIGH SCHOOL,PUBLIC,1,All Students,528,0,0,0,0,0,0,0,0,0,29,0,32,32,123,99,105,108,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,PUBLIC,1,All Students,441,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,106,115,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011419,LANDMARK HIGH SCHOOL,PUBLIC,1,All Students,400,0,0,0,0,0,0,0,0,0,0,0,0,0,131,113,82,69,5
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011420,HS-HEALTH PROFESSIONS & HUMAN SVCS,PUBLIC,1,All Students,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,463,520,411,307,5
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011422,QUEST TO LEARN,PUBLIC,1,All Students,343,0,0,0,0,0,0,0,0,0,101,0,87,63,92,0,0,0,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011425,LEADERSHIP & PUBLIC SERVICE HIGH SCH,PUBLIC,1,All Students,629,0,0,0,0,0,0,0,0,0,0,0,0,0,221,183,123,99,3
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011427,MANHATTAN ACAD-ARTS AND LANGUAGE,PUBLIC,1,All Students,258,0,0,0,0,0,0,0,0,0,0,0,0,0,107,103,47,0,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011429,LEGACY SCHOOL FOR INTEGRATED STUDIES,PUBLIC,1,All Students,167,0,0,0,0,0,0,0,0,0,0,0,0,0,28,59,24,55,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011432,MURRAY HILL ACADEMY,PUBLIC,1,All Students,288,0,0,0,0,0,0,0,0,0,0,0,0,0,109,108,70,0,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011437,HUDSON HS OF LEARNING TECHNOLOGIES,PUBLIC,1,All Students,352,0,0,0,0,0,0,0,0,0,0,0,0,0,126,155,71,0,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011438,INTERNATIONAL HS AT UNION SQUARE,PUBLIC,1,All Students,259,0,0,0,0,0,0,0,0,0,0,0,0,0,84,83,91,0,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011439,MANHATTAN VILLAGE ACADEMY,PUBLIC,1,All Students,414,0,0,0,0,0,0,0,0,0,0,0,0,0,92,90,120,112,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011442,BALLET TECH/NYC PS FOR DANCE,PUBLIC,1,All Students,156,0,0,0,0,0,0,0,38,48,24,0,25,21,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011449,VANGUARD HIGH SCHOOL,PUBLIC,1,All Students,430,0,0,0,0,0,0,0,0,0,0,0,0,0,135,112,102,81,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011459,MANHATTAN INTERNATIONAL HIGH SCHOOL,PUBLIC,1,All Students,315,0,0,0,0,0,0,0,0,0,0,0,0,0,116,77,66,56,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011460,WASHINGTON IRVING HIGH SCHOOL,PUBLIC,1,All Students,586,0,0,0,0,0,0,0,0,0,0,0,0,0,51,184,170,175,6
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011475,STUYVESANT HIGH SCHOOL,PUBLIC,1,All Students,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,813,817,820,834,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011489,HIGH SCHOOL OF ECONOMICS & FINANCE,PUBLIC,1,All Students,745,0,0,0,0,0,0,0,0,0,0,0,0,0,237,222,150,136,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011500,UNITY CENTER FOR URBAN TECHNOLOGIES,PUBLIC,1,All Students,252,0,0,0,0,0,0,0,0,0,0,0,0,0,99,53,41,54,5
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011507,URBAN ASSEMBLY GATEWAY SCHOOL-TECH,PUBLIC,1,All Students,249,0,0,0,0,0,0,0,0,0,0,0,0,0,134,115,0,0,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011519,TALENT UNLIMITED HIGH SCHOOL,PUBLIC,1,All Students,509,0,0,0,0,0,0,0,0,0,0,0,0,0,142,100,191,76,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011520,MURRY BERGTRAUM HS FOR BUS CAR,PUBLIC,1,All Students,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,596,438,350,360,15
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011529,JACQUELINE KENNEDY-ONASSIS HIGH SCH,PUBLIC,1,All Students,712,0,0,0,0,0,0,0,0,0,0,0,0,0,217,184,139,170,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011531,REPERTORY COMPANY HS FOR THEATRE ART,PUBLIC,1,All Students,223,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,54,44,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011533,UNION SQUARE ACAD FOR HEALTH SCIENCE,PUBLIC,1,All Students,120,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011534,HARVEST COLLEGIATE HIGH SCHOOL,PUBLIC,1,All Students,124,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011542,MANHATTAN BRIDGES HIGH SCHOOL,PUBLIC,1,All Students,555,0,0,0,0,0,0,0,0,0,0,0,0,0,151,145,139,120,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011543,NEW DESIGN HIGH SCHOOL,PUBLIC,1,All Students,429,0,0,0,0,0,0,0,0,0,0,0,0,0,124,117,93,94,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011544,INDEPENDENCE HIGH SCHOOL,PUBLIC,1,All Students,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,97,171,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011545,HS-DUAL LANGUAGE & ASIAN STUDIES,PUBLIC,1,All Students,391,0,0,0,0,0,0,0,0,0,0,0,0,0,115,104,94,78,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011546,ACADEMY FOR SOFTWARE ENGINEERING,PUBLIC,1,All Students,126,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011550,LIBERTY HIGH SCH ACAD-NEWCOMERS,PUBLIC,1,All Students,379,0,0,0,0,0,0,0,0,0,0,0,0,0,121,86,83,89,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011551,URBAN ASSEMBLY NY HARBOR SCHOOL,PUBLIC,1,All Students,433,0,0,0,0,0,0,0,0,0,0,0,0,0,136,155,62,79,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011560,HS 560 CITY-AS-SCHOOL,PUBLIC,1,All Students,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,306,264,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011565,URBAN ACAD LABORATORY HIGH SCHOOL,PUBLIC,1,All Students,157,0,0,0,0,0,0,0,0,0,0,0,0,0,15,56,78,8,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011570,SATELLITE ACADEMY HIGH SCHOOL,PUBLIC,1,All Students,230,0,0,0,0,0,0,0,0,0,0,0,0,0,135,43,35,16,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011575,MANHATTAN COMP NIGHT AND DAY HS,PUBLIC,1,All Students,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,293,248,3
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011580,RICHARD R GREEN HS OF TEACHING,PUBLIC,1,All Students,578,0,0,0,0,0,0,0,0,0,0,0,0,0,199,143,122,112,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011586,HARVEY MILK HIGH SCHOOL,PUBLIC,1,All Students,69,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,28,25,1
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011600,HIGH SCH OF FASHION INDUSTRIES (THE),PUBLIC,1,All Students,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,563,415,343,343,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011605,HUMANITIES PREP ACADEMY,PUBLIC,1,All Students,206,0,0,0,0,0,0,0,0,0,0,0,0,0,26,90,45,45,0
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011615,CHELSEA CAREER AND TECH ED HS,PUBLIC,1,All Students,431,0,0,0,0,0,0,0,0,0,0,0,0,0,147,149,54,79,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011620,NORMAN THOMAS HIGH SCHOOL,PUBLIC,1,All Students,513,0,0,0,0,0,0,0,0,0,0,0,0,0,20,53,110,280,50
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011625,HS OF GRAPHIC COMMUNICATION ARTS,PUBLIC,1,All Students,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,360,247,266,318,3
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011630,ART AND DESIGN HIGH SCHOOL,PUBLIC,1,All Students,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,422,418,245,280,2
2012-13,5/5/2017,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011655,LIFE SCIENCES SECONDARY SCHOOL,PUBLIC,1,All Students,717,0,0,0,0,0,0,0,0,0,33,0,35,38,154,172,155,128,2
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010009,PS 9 SARAH ANDERSON,PUBLIC,1,All Students,642,36,0,0,98,100,111,127,78,91,0,1,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010054,JHS 54 BOOKER T WASHINGTON,PUBLIC,1,All Students,809,0,0,0,0,0,0,0,0,0,284,2,259,258,0,0,0,0,6
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010075,PS 75 EMILY DICKINSON,PUBLIC,1,All Students,630,0,0,0,100,103,99,114,106,108,0,0,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010076,PS 76 A PHILLIP RANDOLPH,PUBLIC,1,All Students,531,0,63,0,58,62,40,35,35,46,51,5,68,60,0,0,0,0,8
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010084,PS 84 LILLIAN WEBER,PUBLIC,1,All Students,512,0,36,0,99,80,78,75,81,58,0,5,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010087,PS 87 WILLIAM SHERMAN,PUBLIC,1,All Students,949,0,18,0,150,140,140,194,150,157,0,0,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010145,PS 145 BLOOMINGDALE SCHOOL (THE),PUBLIC,1,All Students,405,0,52,0,73,47,52,57,52,67,0,5,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010149,PS 149 SOJOURNER TRUTH,PUBLIC,1,All Students,379,0,36,0,45,29,57,40,32,35,30,1,41,33,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010163,PS 163 ALFRED E SMITH,PUBLIC,1,All Students,645,0,18,0,87,102,116,135,91,96,0,0,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010165,PS 165 ROBERT E SIMON,PUBLIC,1,All Students,850,0,18,0,104,113,89,102,92,123,80,1,74,53,0,0,0,0,1
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010166,PS 166 RICHARD ROGERS SC-ARTS & SCI,PUBLIC,1,All Students,605,0,0,0,109,101,99,97,98,98,0,3,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010180,PS 180 HUGO NEWMAN,PUBLIC,1,All Students,608,0,72,0,71,73,67,76,74,72,50,1,28,24,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010185,PS 185 EARLY CHLDHD DISCOVERY,PUBLIC,1,All Students,236,0,54,0,58,58,64,0,0,0,0,2,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010191,PS 191 AMSTERDAM,PUBLIC,1,All Students,555,0,54,0,51,44,45,51,38,49,67,2,69,82,0,0,0,0,3
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010199,PS 199 JESSIE ISADOR STRAUS,PUBLIC,1,All Students,834,0,0,0,149,146,140,150,128,109,0,12,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010208,PS 208 ALAIN L LOCKE,PUBLIC,1,All Students,180,0,0,0,0,0,0,66,53,59,0,2,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010241,STEM INSTITUTE OF MANHATTAN,PUBLIC,1,All Students,99,0,0,0,19,20,11,13,16,20,0,0,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010242,PS 242 YOUNG DIPLOMATS MAGNET,PUBLIC,1,All Students,275,0,18,0,37,44,50,43,43,38,0,2,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010243,MS 243 CENTER SCHOOL,PUBLIC,1,All Students,228,0,0,0,0,0,0,0,0,55,61,0,54,58,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010245,MS 245 THE COMPUTER SCHOOL,PUBLIC,1,All Students,411,0,0,0,0,0,0,0,0,0,139,0,136,136,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010247,MS 247 DUAL LANG MIDDLE SCHOOL,PUBLIC,1,All Students,215,0,0,0,0,0,0,0,0,0,68,0,64,83,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010250,MS 250 WEST SIDE COLLABORATIVE,PUBLIC,1,All Students,184,0,0,0,0,0,0,0,0,0,64,0,57,63,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010256,MS 256 ACADEMIC & ATHLETIC EXCELLENC,PUBLIC,1,All Students,163,0,0,0,0,0,0,0,0,0,49,0,53,57,0,0,0,0,4
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010258,COMMUNITY ACTION SCHOOL-MS 258,PUBLIC,1,All Students,248,0,0,0,0,0,0,0,0,0,79,4,85,76,0,0,0,0,4
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010333,PS 333 MANHATTAN SCHOOL FOR CHLDRN,PUBLIC,1,All Students,748,0,0,0,119,111,90,82,85,76,65,0,58,61,0,0,0,0,1
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010334,ANDERSON SCHOOL (THE),PUBLIC,1,All Students,575,0,0,0,54,56,56,83,83,50,64,0,64,65,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010421,WEST PREP ACADEMY,PUBLIC,1,All Students,191,0,0,0,0,0,0,0,0,0,64,1,74,51,0,0,0,0,1
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010452,PS 452,PUBLIC,1,All Students,160,0,0,0,44,57,59,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300010862,MOTT HALL II,PUBLIC,1,All Students,332,0,0,0,0,0,0,0,0,0,111,0,114,107,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011283,MANHATTAN THEATRE LAB HIGH SCHOOL,PUBLIC,1,All Students,231,0,0,0,0,0,0,0,0,0,0,0,0,0,3,115,59,51,3
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011299,HIGH SCH-ARTS IMAGNTN & INQUIRY,PUBLIC,1,All Students,431,0,0,0,0,0,0,0,0,0,0,0,0,0,145,122,75,88,1
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011307,URBAN ASSMBLY SCH-MEDIA STUDIES,PUBLIC,1,All Students,366,0,0,0,0,0,0,0,0,0,0,0,0,0,119,111,68,66,2
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011402,URBAN ASSEMBLY FOR GREEN CAREERS,PUBLIC,1,All Students,375,0,0,0,0,0,0,0,0,0,0,0,0,0,137,95,71,71,1
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011403,GLOBAL LEARNING COLLABORATIVE (THE),PUBLIC,1,All Students,421,0,0,0,0,0,0,0,0,0,0,0,0,0,144,155,72,45,5
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011404,INNOVATION DIPLOMA PLUS,PUBLIC,1,All Students,189,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,62,80,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011415,WADLEIGH PERF AND VISUAL ARTS,PUBLIC,1,All Students,509,0,0,0,0,0,0,0,0,0,21,0,26,30,154,113,78,82,5
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011417,FRANK MCCOURT HIGH SCHOOL,PUBLIC,1,All Students,293,0,0,0,0,0,0,0,0,0,0,0,0,0,96,117,80,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011479,BEACON HIGH SCHOOL,PUBLIC,1,All Students,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,390,300,306,264,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011485,FIORELLO H LAGUARDIA HIGH SCHOOL,PUBLIC,1,All Students,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,652,679,686,662,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011492,HS FOR LAW ADVCY & COMM JUST,PUBLIC,1,All Students,533,0,0,0,0,0,0,0,0,0,0,0,0,0,182,160,87,99,5
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,PUBLIC,1,All Students,591,0,0,0,0,0,0,0,0,0,0,0,0,0,142,168,152,127,2
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011505,EDWARD A REYNOLDS WEST SIDE HS,PUBLIC,1,All Students,486,0,0,0,0,0,0,0,0,0,0,0,0,0,3,136,196,146,5
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011541,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,PUBLIC,1,All Students,452,0,0,0,0,0,0,0,0,0,0,0,0,0,108,111,119,114,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011859,SPECIAL MUSIC SCHOOL,PUBLIC,1,All Students,137,0,0,0,14,16,15,16,15,16,15,0,17,13,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310300010000,NYC GEOG DIST # 3 - MANHATTAN,310300011860,FREDERICK DOUGLASS ACADEMY II,PUBLIC,1,All Students,396,0,0,0,0,0,0,0,0,0,25,0,54,30,67,89,63,67,1
2012-13,5/5/2017,NEW YORK,310400010000,NYC GEOG DIST # 4 - MANHATTAN,310400010007,PS 7 SAMUEL STERN,PUBLIC,1,All Students,406,0,28,0,38,48,29,46,30,43,55,1,51,37,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310400010000,NYC GEOG DIST # 4 - MANHATTAN,310400010012,TAG YOUNG SCHOLARS,PUBLIC,1,All Students,513,0,0,0,52,54,79,58,60,56,50,0,57,47,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310400010000,NYC GEOG DIST # 4 - MANHATTAN,310400010013,JHS 13 JACKIE ROBINSON,PUBLIC,1,All Students,198,0,0,0,0,0,0,0,0,0,56,2,62,76,0,0,0,0,2
2012-13,5/5/2017,NEW YORK,310400010000,NYC GEOG DIST # 4 - MANHATTAN,310400010037,RIVER EAST ELEMENTARY,PUBLIC,1,All Students,215,0,0,0,22,41,34,43,37,37,0,1,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310400010000,NYC GEOG DIST # 4 - MANHATTAN,310400010038,PS 38 ROBERTO CLEMENTE,PUBLIC,1,All Students,297,0,35,0,48,35,40,55,44,39,0,1,0,0,0,0,0,0,0
2012-13,5/5/2017,NEW YORK,310400010000,NYC GEOG DIST # 4 - MANHATTAN,310400010045,MS 45/STARS PREP ACADEMY,PUBLIC,1,All Students,142,0,0,0,0,0,0,0,0,0,28,0,30,84,0,0,0,0,0
